 TITLE = "Density VS Temperature for Oxygen" 

 VARIABLES = T	rho_NIST_0.6	rho_Soave_0.6	rho_new_0.6	T1	rho_NIST_1	rho_Soave_1	rho_new_1	rho_NIST_2	rho_Soave_2	rho_new_2 rho_NIST_3	rho_Soave_3	rho_new_3 T2 rho_model3_0.6 T3 rho_model3_1 T4 rho_model3_2 T5 rho_model3_3
400	670.794471	618.0188497	672.0579259	400	671.7821756	619.4396419	672.3057015	674.1881158	622.1431378	672.913985	676.5098816	624.6751488	673.5068781	400	671.862047	400	671.5401975	400	674.1254831	400	676.4041077
405	666.9414253	615.240233	668.3693906	405	667.9629529	616.7186186	668.6509986	670.4487497	619.5474139	669.341399	672.8443671	622.192095	670.0130627	405	668.5977452	405	667.8419039	405	670.5547759	405	672.906859
410	663.0647711	612.4002318	664.526849	410	664.1217415	613.9390269	664.8461632	666.6910296	616.8994174	665.6278686	669.1636308	619.6620352	666.3868333	410	665.2190016	410	664.0024661	410	666.8576634	410	669.2778517
415	659.1628987	609.4969053	660.581946	415	660.2570431	611.099114	660.9425778	662.9136914	614.1977852	661.8240844	665.4665928	617.0838991	662.6781481	415	661.7548146	415	660.0595756	415	663.0715242	415	665.555376
420	655.2341438	606.5282122	656.5801781	420	656.3673147	608.1970426	656.985417	659.1154457	611.4411	657.97439	661.7521615	614.4565824	658.9304916	420	658.2333005	420	656.0489151	420	659.2310019	420	661.7759384
425	651.2767816	603.492003	652.5556736	425	652.4509636	605.2308855	653.0085089	655.2949748	608.6278879	654.1118408	658.0192318	611.7789459	655.1761254	425	654.6785496	425	652.0013101	425	655.3639735	425	657.970049
430	647.2890195	600.3860114	648.5269931	430	648.5063422	602.1986189	649.0302336	651.4509296	605.7566152	650.2543366	654.2666832	609.0498136	651.432439	430	651.1081968	430	647.9389119	430	651.4901233	430	654.1590176
435	643.2689903	597.2078458	644.4975122	435	644.5317416	599.0981155	645.0539594	647.5819258	602.8256849	646.4051818	650.4933779	606.2679717	647.7026217	435	647.533799	435	643.873897	435	647.6180394	435	650.3545441
440	639.2147437	593.9549781	640.4580897	440	640.5253855	595.9271369	641.0707302	643.6865407	599.8334333	642.5558116	646.6981585	603.4321671	643.978417	440	643.9580059	440	639.8090616	440	643.7471949	440	646.5580146
445	635.1242372	590.6247329	636.3922988	445	636.4854228	592.6833247	637.064462	639.7633089	596.7781261	638.6908999	642.8798463	600.5411062	640.2451396	445	640.377983	445	635.7377264	445	639.8699959	445	642.7624971
450	630.9953268	587.2142746	632.2824018	450	632.4099203	589.3641918	633.017846	635.8107186	593.6579544	634.7940868	639.0372389	597.5934526	636.4872325	450	636.7839725	450	631.6471999	450	635.9736821	450	638.9565801
455	626.8257556	583.720593	628.1136878	455	628.2968538	585.9671116	628.9166163	631.8272071	590.4710302	630.8520768	635.1691084	594.5878264	632.6922047	455	633.1654746	455	627.5200079	455	632.044652	455	635.1258686
460	622.6131415	580.1404877	623.8786512	460	624.1440992	582.4893068	624.753638	627.8111559	587.2153813	626.858513	631.2741988	591.5228022	628.8543078	460	629.5091335	460	623.3426354	460	628.0710991	460	631.2581709
