 TITLE = "Density VS Temperature for Oxygen" 

 VARIABLES =  T	rho_NIST_0.1Mpa	rho_Soave_0.1Mpa	rho_new_0.1Mpa	rho_NIST_1Mpa	rho_Soave_1Mpa	rho_new_1Mpa	rho_NIST_5Mpa	rho_Soave_5Mpa	rho_new_5Mpa	rho_NIST_7Mpa	rho_Soave_7Mpa	rho_new_7Mpa	rho_NIST_8Mpa	rho_Soave_8Mpa	rho_new_8Mpa	rho_NIST_10Mpa	rho_Soave_10Mpa	rho_new_10Mpa
295	1.80358436	1.804468531	1.803544906	18.95497108	19.05057192	18.95539616	136.8519114	139.8987478	139.1422399	787.6317979	729.4247992	780.3826284	810.4030342	763.77866	810.4131241	842.6721905	812.3907314	844.6377421
300	1.773026407	1.773891215	1.772983834	18.57937604	18.67274969	18.58029634	128.3982828	131.4896363	129.3415481	706.0562207	623.0796325	683.7313179	753.1674323	689.6392899	742.1075882	801.6163419	759.3637712	802.860206
305	1.743503836	1.744345542	1.743460361	18.22074198	18.31142147	18.22135826	121.6942292	124.6721985	121.8646365	243.0815294	249.1328054	255.39539	656.7657092	575.3346739	632.789705	751.6719894	697.1946292	749.9921096
310	1.71496369	1.715779525	1.714921485	17.87776816	17.96542592	17.87775782	116.1292226	118.9406325	115.9617061	210.6251566	216.7599755	213.2147336	327.71209	330.995592	341.8010502	685.7732066	621.2350217	680.0467157
315	1.687356669	1.688144654	1.68731701	17.54929905	17.63371586	17.54874873	111.3707147	114.000745	111.142605	191.9693748	197.583949	191.9253431	261.2862278	267.58299	261.0017454	586.0223618	525.434663	583.0106125
320	1.660636812	1.661395609	1.660599852	17.23430305	17.31534387	17.23349919	107.2156509	109.6651419	107.0611137	178.7400666	183.8177363	177.9410927	231.9089537	237.9850729	230.1209905	448.2772002	423.2741393	455.273483
325	1.634761205	1.635489994	1.634726268	16.93185514	17.00945012	16.93107832	103.5301839	105.806605	103.477683	168.4809457	173.0720203	167.7285061	212.8993553	218.4711507	211.2940307	358.0392543	353.566176	359.5232297
330	1.609689731	1.610388108	1.609655835	16.64112241	16.71525201	16.64053006	100.2211022	102.3345812	100.2408582	160.1095206	164.2702893	159.6907174	198.8735306	203.9322042	197.9161165	310.2550227	311.3656639	309.3439725
335	1.585384832	1.586052727	1.585351179	16.36135202	16.43203526	16.36096222	97.22073903	99.18220899	97.26730821	153.0479365	156.8294125	152.9599134	187.7888063	192.3770404	187.4596767	280.1066858	282.9525266	278.9476921
340	1.561811307	1.562448915	1.561777529	16.09186107	16.15914627	16.0916025	94.47833493	96.29865348	94.5175942	146.9499879	150.3961289	147.0586172	178.6472469	182.8151821	178.720117	258.615289	262.0023522	257.8528003
345	1.538936124	1.53954385	1.538902274	15.832028	15.89598555	15.83180737	91.95478604	93.64432847	91.97297282	141.5913437	144.7395336	141.7490378	170.8858874	174.6802324	171.1079356	242.1090936	245.5953421	241.8215261
350	1.516728249	1.517306661	1.516694621	15.58128535	15.64200191	15.58103621	89.61929703	91.18778573	89.61908233	136.8180808	139.7001165	136.9296061	164.1555933	167.6172825	164.3506588	228.8043507	232.20803	228.8459755
355	1.495158496	1.495708287	1.495125406	15.33911356	15.39668753	15.33881324	87.44716388	88.903616	87.43853257	132.5198669	135.1629424	132.5566535	158.2247055	161.3890098	158.3212765	217.7159366	220.9593216	217.8954264
360	1.474199387	1.474721345	1.474167021	15.10503565	15.1595736	15.1046963	85.418256	86.77098902	85.41049858	128.6148462	131.0423918	128.5954919	152.9315309	155.8287983	152.9383338	208.2467081	211.2981679	208.4209378
365	1.453825025	1.454320008	1.453793394	14.87861263	14.9302264	14.87826105	83.51594707	84.77261182	83.51370223	125.0405815	127.2729413	125.0007215	148.1586935	150.8151499	148.1207995	200.0088543	202.8586881	200.1120104
370	1.434010983	1.434479896	1.433979971	14.65943954	14.70824405	14.65909909	81.72634304	82.89396845	81.72956966	121.7483474	123.8033154	121.7170305	143.8182815	146.2567315	143.7796921	192.7369325	195.3863197	192.7669192
375	1.414734195	1.415177976	1.414703645	14.44714196	14.49325341	14.44682369	80.03771273	81.12275439	80.04382003	118.6993841	120.5926276	118.6888985	139.8427489	142.0831517	139.827257	186.2416318	188.6972049	186.2289788
380	1.395972864	1.396392466	1.395942651	14.24137302	14.28490752	14.24107584	78.44006002	79.44844852	78.4462586	115.8623526	117.6077488	115.8699451	136.1790836	138.2390162	136.1888204	180.3834072	182.654442	180.3625095
385	1.377706371	1.378102756	1.377676439	14.04181071	14.08288322	14.04152684	76.92479721	77.8619841	76.92949122	113.2115551	114.8214613	113.2271759	132.7849249	134.6799552	132.8091945	175.056573	177.1534812	175.0491558
390	1.359915198	1.360289326	1.359885553	13.84815556	13.88687906	13.8478766	75.48449195	76.35549258	75.48749261	110.7256596	112.2111316	110.7397213	129.6258973	131.3698853	129.6518464	170.179255	172.1127582	170.190878
395	1.342580855	1.342933675	1.342551532	13.66012857	13.69661344	13.65984929	74.11266879	74.92210151	74.11465093	108.3867654	109.757737	108.3944006	126.6737291	128.2790716	126.6932686	165.6867962	167.4674728	165.7118229
400	1.325685808	1.326018253	1.325656841	13.47746936	13.51182294	13.4771885	72.80365155	73.55577346	72.80544194	106.179707	107.4451375	106.1810521	123.9048935	125.3827255	123.9163745	161.5272871	163.1653282	161.5564115
405	1.30921342	1.309526406	1.309184823	13.29993455	13.33226081	13.29965358	71.55243703	72.25117628	71.55454414	104.0915254	105.2595229	104.0895666	121.2996082	122.6599693	121.3057752	157.6584508	159.1635362	157.6844397
410	1.293147893	1.293442312	1.293119656	13.12729634	13.15769562	13.12701751	70.35459266	71.00357763	70.35709572	102.1110611	103.188986	102.109053	118.8410847	120.0930577	118.8458694	154.0454208	155.4266647	154.0653917
415	1.277474216	1.277750934	1.277446312	12.95934113	12.98791007	12.9590661	69.20617293	69.80875854	69.20886722	100.2286374	101.2231899	100.2284632	116.5149566	117.666784	116.5210972	150.6591214	151.925058	150.6738982
420	1.262178115	1.262437971	1.262150516	12.79586846	12.82269984	12.79559772	68.10365063	68.66294205	68.10626846	98.43580946	99.35310424	98.43765558	114.3088375	115.3680205	114.3170787	147.4750648	148.6336579	147.4871791
425	1.247246006	1.247489812	1.247218691	12.63668987	12.66187265	12.63642297	67.04385972	67.56273377	67.04622798	96.725165	97.57079524	96.72812275	112.2119758	113.185358	112.2215516	144.4724442	145.5311094	144.4842512
430	1.232664958	1.232893493	1.232637914	12.481628	12.50524731	12.48136412	66.02394773	66.50507217	66.02603237	95.09016317	95.8692558	95.09310053	110.2149804	111.1088204	110.2246124	141.6334386	142.5990724	141.6461298
435	1.218422647	1.218636665	1.218395872	12.33051575	12.35265293	12.33025415	65.04133567	65.48718664	65.04319954	93.52500382	94.24226746	93.52719063	108.3096026	109.1296358	108.3183267	138.942674	139.8216855	138.9562372
440	1.204507327	1.204707549	1.204480821	12.18319547	12.20392817	12.18293575	64.09368422	64.50656198	64.09541519	92.02452025	92.684287	92.02581332	106.4885589	107.2400515	106.4960604	136.3867993	137.1851435	136.4005382
445	1.190907794	1.191094913	1.190881555	12.03951831	12.05892054	12.03926037	63.17886488	63.56090815	63.18052196	90.58409069	91.19035278	90.58476863	104.7453871	105.4331834	104.7518885	133.9541506	134.6773605	133.9672936
450	1.177613351	1.17778803	1.177587375	11.89934353	11.91748581	11.89908746	62.29493549	62.6481343	62.29653198	89.19956466	89.75600664	89.20002987	103.0743282	103.7028916	103.0802664	131.6344814	132.2876987	131.6465695
455	1.164613786	1.16477666	1.164588066	11.76253796	11.77948741	11.76228388	61.44011901	61.76632654	61.4416356	87.86720131	88.37722858	87.86774212	101.4702289	102.043678	101.4759617	129.4187444	130.006749	129.4297165
460	1.151899338	1.152051014	1.151873867	11.62897547	11.64479593	11.62872342	60.61278542	60.91372863	60.61419439	86.58361751	87.05038153	86.58431826	99.9284598	100.4506007	99.9341297	127.2989133	127.8261509	127.3089766
465	1.139460678	1.139601736	1.139435447	11.49853648	11.51328863	11.49828641	59.81143588	60.08872526	59.81271983	85.3457439	85.77216469	85.34652696	98.44484739	98.91920183	98.450404	125.2678369	125.7384441	125.2772697
470	1.12728888	1.127419872	1.127263883	11.37110751	11.38484901	11.37085933	59.03468909	59.28982753	59.03584697	84.15078743	84.53957361	84.15151525	97.01561649	97.44544705	97.02092289	123.3191172	123.736945	123.3281208
475	1.115375404	1.115496858	1.115350636	11.24658078	11.25936641	11.2463344	58.28126927	58.51566013	58.28231183	82.9961993	83.34986608	82.99676492	95.63734147	96.02567416	95.64227981	121.447009	121.8156444	121.4556554
480	1.103712071	1.103824489	1.103687527	11.12485387	11.1367356	11.1246092	57.54999571	57.76495027	57.55093683	81.8796475	82.20053278	81.88001507	94.3069047	94.65654908	94.31143072	119.6463343	119.9691207	119.654594
485	1.092291047	1.092394908	1.092266724	11.00582933	11.01685651	11.00558631	56.83977359	57.03651775	56.84062343	80.79899294	81.08927184	80.79918883	93.02146093	93.3350282	93.02560128	117.9124115	118.1924664	117.920216
490	1.081104822	1.081200582	1.081080716	10.88941439	10.89963384	10.88917299	56.14958578	56.32926634	56.15034855	79.7522689	80.01396686	79.75234666	91.77840672	92.05832595	91.78222305	116.2409941	116.4812264	116.2482907
495	1.070146197	1.070234291	1.070122305	10.77552067	10.7849768	10.77528087	55.47848575	55.64217603	55.4791613	78.73766307	78.97266768	78.7376691	90.57535392	90.82388676	90.57890411	114.6282194	114.8313444	114.6349966
500	1.059408265	1.059489105	1.059384582	10.66406391	10.67279885	10.66382569	54.82559111	54.97429622	54.82617819	77.75350185	77.96357363	77.75345769	89.41010681	89.62936072	89.41342304	113.0705638	113.2391177	113.0768476
505	1.048884398	1.048958376	1.04886092	10.55496373	10.56301742	10.55472706	54.19007801	54.32473966	54.19057676	76.79823664	76.98501876	76.7981399	88.28064201	88.47258232	88.2837298	111.5648046	111.7011576	111.5706391
510	1.03856823	1.038635721	1.038544953	10.44814339	10.4555537	10.44790824	53.57117606	53.69267693	53.5715889	75.87043175	76.0354589	75.87026797	87.18509109	87.35155189	87.18794142	110.1079875	110.2143554	110.1134145
515	1.02845365	1.028515007	1.028430569	10.34352957	10.35033239	10.34329591	52.9681638	53.07733164	52.9684948	74.96875373	75.1134602	74.96850944	86.12172522	86.2644193	86.12432907	108.6973974	108.7758528	108.7024455
520	1.018534781	1.018590342	1.018511894	10.24105219	10.24728157	10.24082	52.38036463	52.47797605	52.38061829	74.0919619	74.21768901	74.09163215	85.0889417	85.20946957	85.09129878	107.3305338	107.3830165	107.3352171
525	1.008805977	1.008856063	1.00878328	10.14064422	10.14633241	10.14041348	51.80714323	51.89392711	51.80732343	73.23890004	73.34690284	73.23848893	84.08525205	84.18511023	84.08737181	106.0050889	106.0334147	106.009413
530	0.999261806	0.999306722	0.999239297	10.04224152	10.04741909	10.04201221	51.24790223	51.32454293	51.24801184	72.40848888	72.49994235	72.40800553	83.10927147	83.18986003	83.11116888	104.7189286	104.7247982	104.7228975
535	0.989897043	0.989937078	0.989874719	9.945782646	9.950478579	9.945554754	50.70207924	50.7692196	50.70212038	71.59971948	71.6757242	71.59917301	82.1597095	82.22233897	82.16139954	103.4700755	103.4550825	103.4736966
540	0.98070666	0.980742087	0.980684517	9.851208753	9.855450504	9.850982257	50.16914423	50.22738826	50.16911866	70.81164723	70.87323461	70.81104368	81.23536172	81.28125943	81.23685578	102.2566943	102.2223323	102.2599792
545	0.971685813	0.971716895	0.971663848	9.758463414	9.762277006	9.758238293	49.64859704	49.69851249	49.64850664	70.0433866	70.09152363	70.0427283	80.33510226	80.36541816	80.33640756	101.0770783	101.0247477	101.080042
550	0.96282984	0.962856823	0.96280805	9.667492512	9.670902606	9.667268743	49.13996523	49.18208594	49.13981218	69.29410626	69.32969993	69.29339332	79.45787719	79.47368923	79.45899837	99.92963826	99.86065249	99.93229611
555	0.954134246	0.954157366	0.954112629	9.578244115	9.581274079	9.578021676	48.64280206	48.67763009	48.64258883	68.5630248	68.58692619	68.56225709	78.60269857	78.60501757	78.60363998	98.81289143	98.72848286	98.8152578
560	0.945594701	0.945614181	0.945573254	9.490668362	9.493340342	9.490447239	48.15668464	48.18469238	48.15641389	67.84940682	67.86241484	67.84858535	77.76863904	77.75841331	77.76940628	97.72545271	97.62677785	97.72753998
565	0.937207029	0.937223081	0.937185749	9.40471736	9.40705234	9.404497549	47.68121231	47.70284429	47.68088664	67.15255944	67.15542426	67.15168664	76.95482706	76.93294652	76.95542718	96.66602622	96.55417071	96.66784486
570	0.928967202	0.928980026	0.928946086	9.32034508	9.322362947	9.320126583	47.21600508	47.23167975	47.2156269	66.47182905	66.46525532	66.47090821	76.16044249	76.12774258	76.16088321	95.63339786	95.50938106	95.63495691
575	0.920871333	0.920881122	0.92085038	9.237507271	9.239226867	9.237290088	46.76070225	46.77081361	46.76027361	65.80659842	65.79124829	65.80563268	75.38471268	75.34197794	75.38500116	94.62642865	94.49120789	94.62773628
580	0.912915673	0.912922606	0.91289488	9.156161365	9.157600547	9.155945484	46.31496114	46.31988024	46.31448369	65.15628411	65.13277989	65.15527571	74.62690889	74.57487626	74.62705088	93.64404869	93.49852323	93.64511272
585	0.9050966	0.90510085	0.905075964	9.076266401	9.07744209	9.076051792	45.87845591	45.87853226	45.87793099	64.52033401	64.48926077	64.51928418	73.88634304	73.82570494	73.88634291	92.68525179	92.5302665	92.68608029
590	0.897410618	0.897412348	0.897390137	8.997782945	8.998711175	8.997569564	45.45087646	45.44643937	45.45030536	63.89822516	63.86013309	63.89713463	73.16236478	73.09377196	73.16222637	91.7490905	91.58543926	91.74969237
595	0.889854348	0.889853712	0.88983402	8.920673018	8.921368983	8.920460827	45.03192748	45.02328726	45.03131178	63.28946177	63.24486836	63.28833154	72.45435876	72.37842295	72.45408659	90.8346717	90.66310058	90.835057
600	0.882424525	0.882421671	0.882404348	8.844900027	8.845378125	8.844689011	44.62132748	44.6087766	44.6206693	62.69357335	62.64296544	62.69240541	71.76174223	71.67903856	71.76134241	89.94115255	89.76236278	89.94133223
605	0.875117995	0.875113062	0.875097966	8.770428702	8.770702577	8.770218885	44.21880799	44.20262214	44.21810996	62.11011303	62.05394872	62.1089104	71.08396275	70.99503207	71.08344281	89.0677368	88.88238754	89.06772157
610	0.867931707	0.867924826	0.867911824	8.697225034	8.697307614	8.697016469	43.82411275	43.80455183	43.82337758	61.53865605	61.47736645	61.53742208	70.42049617	70.32584716	70.41986374	88.21367151	88.02238238	88.21347008
615	0.860862708	0.860854006	0.860842971	8.625256217	8.625159754	8.625048956	43.43699698	43.41430606	43.43622679	60.97879829	60.91278918	60.97753545	69.7708447	69.67095585	69.77010549	87.37824392	87.18159743	87.37786161
620	0.853908146	0.85389774	0.853888551	8.554490597	8.554226698	8.554284643	43.05722674	43.03163691	43.05642239	60.43015497	60.35980835	60.42886384	69.13453523	69.02985669	69.13369139	86.56077872	86.3593225	86.56021734
625	0.847065255	0.84705326	0.847045802	8.484897616	8.48447728	8.484692894	42.68457826	42.65630747	42.68373936	59.8923595	59.81803497	59.89103861	68.51111773	68.40207301	68.51016798	85.76063547	85.55488436	85.75989539
630	0.840331364	0.840317885	0.840312049	8.416447766	8.415881416	8.416244138	42.31883742	42.28809121	42.31796305	59.36506225	59.28709843	59.36370949	67.90016376	67.78715135	67.89910584	84.97720627	84.76764426	84.97629015
635	0.833703881	0.83368902	0.833684702	8.349112545	8.348410056	8.348909869	41.95979914	41.9267714	41.95888932	58.84792966	58.76664536	58.8465444	67.30126514	67.18466	67.30009983	84.2099136	83.9969957	84.20883004
640	0.8271803	0.827164153	0.827161254	8.282864412	8.282035139	8.282662637	41.60726694	41.57214056	41.60632393	58.34064315	58.25633859	58.33922835	66.71403269	66.59418764	66.71276736	83.45820837	83.24236228	83.45697309
645	0.820758191	0.820740849	0.820739277	8.217676744	8.216729552	8.217475978	41.26105245	41.22399993	41.26008106	57.84289833	57.75585623	57.84146074	66.13809508	66.01534215	66.13674408	82.7215681	82.50319582	82.72020061
650	0.8144352	0.81441675	0.814416418	8.153523799	8.152467085	8.153324292	40.92097496	40.88215903	40.91998118	57.35440415	57.26489073	57.35295188	65.5730978	65.44774938	65.57167805	81.99949522	81.77897453	81.99801137
655	0.808209046	0.808189569	0.808190396	8.090380679	8.089222398	8.090182703	40.58686105	40.54643522	40.58584912	56.87488213	56.78314808	56.87342023	65.01870209	64.89105215	65.01722492	81.29151554	81.06920146	81.28991902
660	0.802077516	0.80205709	0.802058997	8.028223297	8.026970984	8.028026954	40.25854415	40.21665323	40.25751372	56.40406567	56.31034704	56.40259194	64.47458411	64.34490922	64.47304741	80.59717682	80.37340287	80.59545499
665	0.796038465	0.796017165	0.796020075	7.967028338	7.965689131	7.966833414	39.93586426	39.89264482	39.93480944	55.94169935	55.84621841	55.94020367	63.94043405	63.8089944	63.93882016	79.91604747	79.69112693	79.91417622
670	0.790089814	0.790067708	0.790071547	7.906773232	7.905353891	7.906579207	39.61866755	39.57424843	39.61757947	55.48753838	55.3905044	55.48600739	63.4159553	63.28299567	63.41423872	79.24771529	79.02194236	79.24567377
675	0.784229543	0.784206698	0.784211394	7.847436124	7.84594305	7.847242401	39.30680608	39.26130879	39.30567867	55.04134798	54.94295795	55.03977416	62.9008638	62.7666144	62.89902747	78.59178635	78.36543723	78.58957594
680	0.778455695	0.778432173	0.77843766	7.788995844	7.787435098	7.788802132	39.00013751	38.95367665	38.99897375	54.60290285	54.50334221	54.60129325	62.39488727	62.2595646	62.39294006	77.94788396	77.72121787	77.94554052
685	0.772766367	0.772742228	0.772748449	7.731431878	7.7298092	7.731238519	38.69852481	38.65120843	38.69733923	54.1719867	54.07142995	54.17036484	61.89776464	61.76157223	61.89574831	77.31564764	77.0889078	77.31323573
690	0.767159715	0.767135015	0.767141918	7.674724346	7.67304517	7.674532326	38.40183603	38.35376601	38.40065008	53.74839173	53.64700311	53.74678834	61.40924537	61.27237457	61.40722188	76.69473227	76.46814676	76.69231707
695	0.761633947	0.761608738	0.761616277	7.618853976	7.617123443	7.618664496	38.109944	38.06121638	38.10877452	53.33191827	53.22985225	53.33035255	60.929089	60.7917196	60.92710828	76.08480719	75.85858986	76.0824134
700	0.756187321	0.756161655	0.756169782	7.563802077	7.562025056	7.563615796	37.82272616	37.77343148	37.82157197	52.92237427	52.81977617	52.92083527	60.45706452	60.31936546	60.45512678	75.48555544	75.25990665	75.48313493
705	0.750818147	0.750792071	0.750800731	7.509550524	7.507731619	7.509366863	37.54006434	37.4902879	37.53889981	52.51957503	52.41658148	52.51801656	59.99294995	59.85507988	59.99098588	74.89667302	74.67178041	74.89410745
710	0.745524782	0.745498341	0.745507474	7.456081729	7.454225298	7.455898773	37.26184451	37.21166669	37.26062767	52.12334274	52.02008218	52.12170194	59.53653187	59.39863973	59.53442215	74.31786817	74.0939074	74.31502035
715	0.740305629	0.740278866	0.74028841	7.403378625	7.40148879	7.403193918	36.98795664	36.93745314	36.98665241	51.7335062	51.63009932	51.73174259	59.08760496	58.94983055	59.08524231	73.74886078	73.52599616	73.74566197
720	0.735159136	0.735132091	0.735141996	7.351424646	7.349505304	7.351236682	36.71829448	36.66753661	36.7169032	51.34990048	51.24646067	51.34803663	58.64597166	58.5084461	58.64334098	73.18938174	72.96776687	73.18591181
725	0.730083794	0.730056506	0.730066741	7.300203707	7.298258545	7.30001337	36.45275545	36.40181031	36.45132881	50.97236664	50.86900035	50.9705014	58.2114417	58.07428795	58.20867115	72.63917242	72.41895076	72.63567533
730	0.725078135	0.725050639	0.725061199	7.249700189	7.247732689	7.249511082	36.19124039	36.14017115	36.18986806	50.6007514	50.49755856	50.59902358	57.78383186	57.64716512	57.7811676	72.09798409	71.87928955	72.09477913
735	0.720140732	0.720113063	0.72012395	7.19989892	7.197912374	7.19971593	35.93365349	35.88251957	35.93241682	50.23490695	50.13198131	50.23341279	57.36296552	57.22689372	57.36065539	71.56557746	71.34853493	71.56287921
740	0.715270197	0.715242387	0.715253588	7.150785157	7.148782676	7.150611533	35.6799021	35.62875938	35.67881311	49.87469063	49.77212008	49.87339324	56.94867244	56.81329656	56.94679904	71.04172222	70.82644802	71.03944903
745	0.710465178	0.710437257	0.710448722	7.102344575	7.100329096	7.102178966	35.42989662	35.37879762	35.42885843	49.51996474	49.41783165	49.51865681	56.5407884	56.40620292	56.53914328	70.52619658	70.31279896	70.52389079
750	0.70572436	0.705696358	0.705707992	7.054563251	7.052537547	7.054398768	35.18355034	35.1325444	35.18237623	49.1705963	49.06897781	49.16896802	56.13915495	56.00544817	56.13725549	70.01878685	69.80736645	70.01575042
755	0.701046464	0.701018407	0.701030099	7.007427645	7.005394334	7.007254426	34.94077935	34.88991282	34.93928357	48.82645683	48.72542513	48.82427152	55.74361917	55.61087352	55.74091742	69.51928711	69.30993734	69.51494123
760	0.696430243	0.696402157	0.696413826	6.960924595	6.958886146	6.96073555	34.7015024	34.65081878	34.69963324	48.48742217	48.38704477	48.48472891	55.35403335	55.22232577	55.35026031	69.02749879	68.82030624	69.02183552
765	0.691874484	0.691846393	0.691858044	6.915041295	6.913000038	6.914838443	34.46564082	34.4151809	34.46358522	48.15337228	48.05371227	48.15062677	54.97025483	54.83965702	54.96573347	68.54323033	68.33827516	68.53710756
770	0.687378006	0.687349933	0.687361677	6.86976529	6.867723419	6.86956259	34.23311837	34.18292039	34.23129425	47.82419108	47.72530734	47.8221536	54.59214574	54.46272445	54.58785709	68.0662969	67.86365315	68.06131366
775	0.682939657	0.682911623	0.682923642	6.82508446	6.823044044	6.824903558	34.00386119	33.95396097	34.00274483	47.49976626	47.4017137	47.49911845	54.21957279	54.09139012	54.2168189	67.59652006	67.39625602	67.59433736
780	0.678558317	0.678530342	0.678542775	6.780987009	6.778949996	6.780845037	33.77779768	33.72822875	33.7776038	47.17998911	47.08281891	47.1807393	53.8524071	53.7255207	53.85207705	67.13372746	66.93590597	67.13493769
785	0.674232892	0.674204996	0.674217787	6.737461455	6.735429678	6.737353952	33.55485839	33.5056521	33.55517	46.86475442	46.76851418	46.86562701	53.49052397	53.36498732	53.49217025	66.67775262	66.48243138	66.68064914
790	0.669962317	0.669934518	0.669947277	6.69449662	6.692471804	6.694381886	33.33497598	33.28616164	33.3344699	46.55396027	46.45869427	46.55202323	53.13380274	53.00966535	53.13487637	66.22843462	66.03566644	66.22816743
795	0.665745555	0.665717869	0.665729807	6.652081617	6.650065384	6.651873525	33.11808512	33.06969006	33.11448721	46.24750797	46.15325726	46.23824127	52.78212659	52.65943425	52.77772039	65.78561789	65.59545099	65.77415491
800	0.661581594	0.661554037	0.661564007	6.610205845	6.608199718	6.609779612	32.9041224	32.85617213	32.89445161	45.94530185	45.85210449	45.92316094	52.43538243	52.31417736	52.41867327	65.34915196	65.16163021	65.31620299
