T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2759520,24.03750116,24.49641952,24.11439823,1.909176651,0.319904573,245,4599200,43.25712144,44.53605299,43.1681942,2.956580333,0.205578262,245,9198400,106.7154753,109.7489225,101.0222163,2.842556004,5.334989169,245,13797600,176.251128,177.2672168,160.6945451,0.576500614,8.826373532,24.03880262,245,43.27251443,245,106.657665,245,176.1887427
250,2759520,23.38509888,23.81234183,23.45355988,1.82698798,0.292754785,250,4599200,41.78851972,42.96669151,41.7156781,2.81936715,0.174310107,250,9198400,100.5810387,103.5596116,96.0106811,2.961366184,4.543955498,250,13797600,165.9818654,167.4197934,152.382925,0.866316284,8.193027818,23.38418608,250,41.79301491,250,100.5447352,250,165.9197009
255,2759520,22.7745596,23.17296958,22.83464569,1.749364153,0.263829863,255,4599200,40.44814459,41.53682431,40.38412271,2.691544277,0.158281382,255,9198400,95.37320885,98.24704168,91.62049746,3.0132496,3.934764737,255,13797600,156.7853193,158.5985492,144.9618612,1.156504888,7.541176817,22.77301039,255,40.44441291,255,95.35444501,255,156.7266282
260,2759520,22.20138251,22.57349381,22.25405079,1.676072658,0.237229731,260,4599200,39.21702847,40.22580308,39.15927852,2.572287218,0.147257326,260,9198400,90.87702781,93.62303382,87.74515551,3.021672336,3.44627501,260,13797600,148.5920935,150.7052539,138.3429337,1.422121662,6.897513606,22.20005758,260,39.21052045,260,90.86821058,260,148.5396774
265,2759520,21.66174899,22.00982561,21.70849752,1.606872197,0.215811402,265,4599200,38.08008961,39.01718601,38.02894359,2.460856607,0.134311706,265,9198400,86.94038231,89.55006285,84.30022823,3.001689735,3.036740825,265,13797600,141.3004933,143.6335458,132.4340073,1.65112831,6.274915102,21.66077614,265,38.07530107,265,86.9352326,265,141.2557666
270,2759520,21.15239092,21.47845964,21.19444401,1.54152183,0.198810147,270,4599200,37.02513969,37.89766997,36.98082595,2.356588769,0.119685529,270,9198400,83.45282279,85.92563487,81.20954562,2.963125756,2.688078237,270,13797600,134.7996397,137.2804133,127.1288547,1.840341458,5.69050853,21.1514646,270,37.02403682,270,83.44808336,270,134.7626574
275,2759520,20.67048934,20.97636848,20.70850248,1.479786655,0.183900543,275,4599200,36.04218905,36.8563415,36.00375915,2.258887358,0.106624781,275,9198400,80.33220593,82.67188453,78.4094301,2.91250386,2.393530475,275,13797600,128.9830909,131.5519552,122.3279491,1.991628744,5.159700925,20.66923101,275,36.04444471,275,80.32718014,275,128.9529637
280,2759520,20.21359561,20.50091999,20.24789992,1.421441216,0.169709087,280,4599200,35.12294861,35.88413874,35.08896566,2.167215908,0.096754276,280,9198400,77.51610438,79.72858857,75.85253875,2.854225199,2.146090349,280,13797600,123.75524,126.3654864,117.9544316,2.109200737,4.687323461,20.21179346,280,35.12706932,280,77.51138433,280,123.7306527
285,2759520,19.77956906,20.04981165,19.81049039,1.3662714,0.156329656,285,4599200,34.26046514,34.97345666,34.22989987,2.08109119,0.089214415,285,9198400,74.95615069,77.04840095,73.50502432,2.791298968,1.935967041,285,13797600,119.0332815,121.649618,113.9527893,2.197987387,4.268127503,19.7772399,285,34.26492796,285,74.95249676,285,119.0129373
290,2759520,19.36652739,19.62101815,19.39448008,1.314075347,0.144335059,290,4599200,33.44884935,34.1178522,33.42127049,2.000077311,0.08245085,290,9198400,72.6142232,74.59354466,71.34066908,2.725804076,1.753863173,290,13797600,114.7468814,117.3433644,110.2790495,2.262791806,3.893641206,19.36384437,290,33.45275294,290,72.6119907,290,114.7297633
