T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,1090200,670.794471,618.0188497,672.0579259,7.867629139,0.188352017,400,1817000,671.7821756,619.4396419,672.3057015,7.791593112,0.077930895,400,3634000,674.1881158,622.1431378,672.913985,7.719652241,0.188987428,400,5451000,676.5098816,624.6751488,673.5068781,7.662080667,0.443896474,400,671.862047,400,671.5401975,400,674.1254831,400,676.4041077
405,1090200,666.9414253,615.240233,668.3693906,7.751983961,0.214106555,405,1817000,667.9629529,616.7186186,668.6509986,7.671732996,0.103006561,405,3634000,670.4487497,619.5474139,669.341399,7.592129275,0.165165589,405,5451000,672.8443671,622.192095,670.0130627,7.528081464,0.420796329,405,668.5977452,405,667.8419039,405,670.5547759,405,672.906859
410,1090200,663.0647711,612.4002318,664.526849,7.640963829,0.220503034,410,1817000,664.1217415,613.9390269,664.8461632,7.556252332,0.109079647,410,3634000,666.6910296,616.8994174,665.6278686,7.468468899,0.159468332,410,5451000,669.1636308,619.6620352,666.3868333,7.397532283,0.414965401,410,665.2190016,410,664.0024661,410,666.8576634,410,669.2778517
415,1090200,659.1628987,609.4969053,660.581946,7.534707044,0.215280213,415,1817000,660.2570431,611.099114,660.9425778,7.445271448,0.103828453,415,3634000,662.9136914,614.1977852,661.8240844,7.348755482,0.164366344,415,5451000,665.4665928,617.0838991,662.6781481,7.27049175,0.419020998,415,661.7548146,415,660.0595756,415,663.0715242,415,665.555376
420,1090200,655.2341438,606.5282122,656.5801781,7.433362875,0.205427983,420,1817000,656.3673147,608.1970426,656.985417,7.338919988,0.094170187,420,3634000,659.1154457,611.4411,657.97439,7.233079733,0.173119247,420,5451000,661.7521615,614.4565824,658.9304916,7.147022978,0.426393753,420,658.2333005,420,656.0489151,420,659.2310019,420,661.7759384
425,1090200,651.2767816,603.492003,652.5556736,7.337092304,0.196366903,425,1817000,652.4509636,605.2308855,653.0085089,7.237337474,0.085453976,425,3634000,655.2949748,608.6278879,654.1118408,7.121538955,0.180549835,425,5451000,658.0192318,611.7789459,655.1761254,7.027193681,0.432070404,425,654.6785496,425,652.0013101,425,655.3639735,425,657.970049
430,1090200,647.2890195,600.3860114,648.5269931,7.246068861,0.191255152,430,1817000,648.5063422,602.1986189,649.0302336,7.140673925,0.08078431,430,3634000,651.4509296,605.7566152,650.2543366,7.014237344,0.183681212,430,5451000,654.2666832,609.0498136,651.432439,6.911076295,0.433194025,430,651.1081968,430,647.9389119,430,651.4901233,430,654.1590176
435,1090200,643.2689903,597.2078458,644.4975122,7.160479554,0.190981048,435,1817000,644.5317416,599.0981155,645.0539594,7.049090551,0.081022814,435,3634000,647.5819258,602.8256849,646.4051818,6.9112863,0.181713537,435,5451000,650.4933779,606.2679717,647.7026217,6.79874811,0.429021469,435,647.533799,435,643.873897,435,647.6180394,435,650.3545441
440,1090200,639.2147437,593.9549781,640.4580897,7.080525911,0.194511479,440,1817000,640.5253855,595.9271369,641.0707302,6.96276052,0.08514022,440,3634000,643.6865407,599.8334333,642.5558116,6.812804778,0.175664551,440,5451000,646.6981585,603.4321671,643.978417,6.690291416,0.420558104,440,643.9580059,440,639.8090616,440,643.7471949,440,646.5580146
445,1090200,635.1242372,590.6247329,636.3922988,7.006425149,0.199655686,445,1817000,636.4854228,592.6833247,637.064462,6.881869811,0.090974462,445,3634000,639.7633089,596.7781261,638.6908999,6.718919668,0.167625904,445,5451000,642.8798463,600.5411062,640.2451396,6.585793661,0.409828801,445,640.377983,445,635.7377264,445,639.8699959,445,642.7624971
450,1090200,630.9953268,587.2142746,632.2824018,6.938411489,0.203975367,450,1817000,632.4099203,589.3641918,633.017846,6.806618164,0.09612843,450,3634000,635.8107186,593.6579544,634.7940868,6.629766213,0.159895358,450,5451000,639.0372389,597.5934526,636.4872325,6.485347621,0.399038783,450,636.7839725,450,631.6471999,450,635.9736821,450,638.9565801
455,1090200,626.8257556,583.720593,628.1136878,6.87673763,0.205468934,455,1817000,628.2968538,585.9671116,628.9166163,6.737220142,0.098641664,455,3634000,631.8272071,590.4710302,630.8520768,6.545488461,0.154334965,455,5451000,635.1691084,594.5878264,632.6922047,6.389051584,0.389959719,455,633.1654746,455,627.5200079,455,632.044652,455,635.1258686
460,1090200,622.6131415,580.1404877,623.8786512,6.821676419,0.203257778,460,1817000,624.1440992,582.4893068,624.753638,6.673906313,0.097659944,460,3634000,627.8111559,587.2153813,626.858513,6.466239765,0.151740369,460,5451000,631.2741988,591.5228022,628.8543078,6.297009549,0.383334367,460,629.5091335,460,623.3426354,460,628.0710991,460,631.2581709
465,1090200,618.354964,576.4705499,619.5769004,6.773522741,0.197610832,465,1817000,619.9494219,578.9278362,620.5287878,6.616924581,0.093453747,465,3634000,623.7608862,583.8889468,622.8137942,6.392183328,0.151835754,465,5451000,627.3512241,588.3969073,624.9742985,6.209331434,0.378882758,465,625.8034475,465,619.0999979,465,624.0449465,465,627.3441875
470,1090200,614.0485482,572.7071423,615.213885,6.732595663,0.189779257,470,1817000,615.7104653,575.279581,616.247676,6.566541669,0.087250543,470,3634000,619.674653,580.489571,618.7237876,6.323492795,0.153445912,470,5451000,623.3988659,585.2086204,621.0581475,6.126133308,0.375476847,470,622.0398648,470,614.7849329,470,619.9629247,470,623.3795117
475,1090200,609.691048,568.8463761,610.7977993,6.699240879,0.181526574,475,1817000,611.4247383,571.5412287,611.91859,6.523044801,0.080770634,475,3634000,615.5506398,577.0149974,614.59687,6.260352909,0.154945782,475,5451000,619.4157712,581.9563693,617.1141746,6.047537632,0.371575392,475,618.2116023,475,610.3936531,475,615.8261702,475,619.3645318
480,1090200,605.2794263,564.8840851,606.335855,6.673833507,0.174535712,480,1817000,607.089601,567.7092552,607.5488397,6.486743593,0.075645954,480,3634000,611.386952,573.4628626,610.4404434,6.20296022,0.154813345,480,5451000,615.4005494,578.6385298,613.1497199,5.973673519,0.365750322,480,614.3184604,480,605.9308196,480,611.6406205,480,615.3036393
485,1090200,600.8104324,560.8157959,601.8305725,6.656781297,0.16979401,485,1817000,602.7022482,563.7799046,603.1411456,6.45797219,0.072821602,485,3634000,607.1816104,569.8306887,606.2575439,6.151523875,0.152189478,485,5451000,611.3517706,575.2534232,609.1679503,5.904677012,0.357211739,485,610.3595783,485,601.4025932,485,607.4128447,485,611.2048979
490,1090200,596.2805768,556.6366936,597.2789938,6.648528344,0.167440815,490,1817000,598.259692,559.749167,598.6928995,6.437091707,0.072411278,490,3634000,602.9325438,566.115876,602.0462051,6.106266474,0.147004607,490,5451000,607.2679626,571.799315,605.1673067,5.840691377,0.345919102,490,606.3374838,490,596.820429,490,603.1499387,490,607.0752834
495,1090200,591.6861017,552.3415831,592.6717416,6.649559372,0.166581551,495,1817000,593.7587409,555.6127522,594.1952839,6.424492997,0.073521944,495,3634000,598.6375808,562.3156944,597.7987073,6.06742502,0.140130447,495,5451000,603.1476082,568.2744131,601.1408566,5.781867424,0.332713181,495,602.2543931,495,592.1948154,495,598.8569479,495,602.9210191
500,1090200,587.0229474,547.9248431,587.9967777,6.660404742,0.165893065,500,1817000,589.1959769,551.366061,589.6369687,6.420599833,0.07484636,500,3634000,594.2944415,558.4272746,593.5051169,6.03525196,0.132817102,500,5451000,598.989143,564.6768656,597.0796837,5.728363836,0.318780294,500,598.1096283,500,587.5328751,500,594.5327013,500,598.7452793
505,1090200,582.2867125,543.3803739,583.2412556,6.681646308,0.163930076,505,1817000,584.5677289,547.0041516,585.0059332,6.425872555,0.074962121,505,3634000,589.900728,554.4475979,589.1550304,6.010016337,0.126410693,505,5451000,594.7909525,561.0047593,592.9745505,5.680347526,0.305384939,505,593.9039864,505,582.8386335,505,590.1753159,505,594.5477927
510,1090200,577.4726091,538.7015352,578.3940758,6.713924314,0.159568899,510,1817000,579.8700422,542.5217013,580.291958,6.440812291,0.072760409,510,3634000,585.4539137,550.3734855,584.7399099,5.992005066,0.121957305,510,5451000,590.5513691,557.2561183,588.8180904,5.637994018,0.293501773,510,589.6288547,510,578.1120991,510,585.7758886,510,590.3238724
515,1090200,572.5754081,533.8810736,573.4519882,6.75794558,0.153094258,515,1817000,575.0986443,537.9129623,575.492523,6.465965846,0.068488905,515,3634000,580.9513322,546.2015869,580.2585199,5.981524337,0.119254796,515,5451000,586.26867,553.4289017,584.6098446,5.601487846,0.282946283,515,585.2757366,515,573.3414789,515,581.324192,515,586.0665652
520,1090200,567.5893768,528.911037,568.414493,6.814493264,0.145372019,520,1817000,570.2489037,533.1717112,570.6078364,6.501931412,0.06294316,520,3634000,576.3901651,541.9283667,575.7122435,5.978901186,0.117615046,520,5451000,581.9410739,549.5210029,580.3518303,5.571022978,0.273093554,520,580.8348231,520,568.5114479,520,576.807191,520,581.7663478
525,1090200,562.5082034,523.7826714,563.2860835,6.884438605,0.13828778,525,1817000,565.3157841,528.2911886,565.6429796,6.549365256,0.057878348,525,3634000,571.7674279,537.5500906,571.1070086,5.984485228,0.115504885,525,5451000,577.5667386,545.5302479,576.0502846,5.546803262,0.262559102,525,576.2903307,525,563.6019658,525,572.2145007,525,577.4130204
530,1090200,557.3249069,518.4862987,558.070832,6.968755153,0.133840263,530,1817000,560.2937888,523.2640304,560.6026626,6.608989624,0.055127108,530,3634000,567.0799553,533.0628102,566.4484168,5.998650596,0.111366736,530,5451000,573.1437587,541.4543944,571.7111135,5.5290429,0.24996262,530,571.6297407,530,558.5875062,530,567.5384438,530,572.9997159
535,1090200,552.0317292,513.0111667,552.7679809,7.068536172,0.13337127,535,1817000,555.1768969,518.0821857,555.487002,6.681602105,0.055856981,535,3634000,562.3243844,528.4623453,561.7379134,6.021798104,0.104294069,535,5451000,568.6701625,537.2911309,567.3363797,5.51796694,0.234544182,535,566.842327,535,553.4442139,535,562.7717293,535,568.5206184
540,1090200,546.6200032,507.3452679,547.3697393,7.185016111,0.137158554,540,1817000,549.9584875,512.7368194,550.2894664,6.768086845,0.060182527,540,3634000,557.4971366,523.744266,556.9710223,6.054357657,0.094370759,540,5451000,564.1439101,533.0380767,562.9227528,5.513811789,0.216462026,540,561.9200099,540,548.1506618,540,557.9159946,540,563.9742654
545,1090200,541.0799911,501.4751142,541.8567496,7.319597377,0.14355707,545,1817000,544.6312487,507.218197,544.9926384,6.869428029,0.06635494,545,3634000,552.594397,518.9038718,552.1336844,6.096790965,0.083372657,545,5451000,559.5628915,528.6927818,558.4582749,5.516825753,0.19740705,545,556.8599709,545,542.6944867,545,552.9745565,545,559.3601673
550,1090200,535.4006843,495.3854577,536.2027242,7.473884093,0.149801823,550,1817000,539.1870696,501.5155451,539.5727945,6.986726254,0.071538226,550,3634000,547.6120925,513.936169,547.206633,6.149594566,0.074041373,550,5451000,554.9249242,524.2527276,553.9265047,5.527269579,0.179919734,550,551.6649685,550,537.0630343,550,547.9522148,550,554.6831962
555,1090200,529.5695524,489.058937,530.377138,7.649725186,0.152498498,555,1817000,533.6169092,495.6168829,534.0026045,7.121218547,0.072279443,555,3634000,542.5458662,508.8358463,542.16801,6.213303239,0.069645009,555,5451000,550.2277525,519.7153291,549.3090008,5.545417011,0.166976606,555,546.3369248,555,531.2640503,555,542.8584297,555,549.9474002
560,1090200,523.5722247,482.4756264,524.3510689,7.849270143,0.148755829,560,1817000,527.9106362,489.5088165,528.2568009,7.274303084,0.065572608,560,3634000,537.3910498,503.5972469,536.9985694,6.288493818,0.073034409,560,5451000,545.4690463,515.0779365,544.5900891,5.571555346,0.161137864,560,540.8798838,560,525.3061741,560,537.6960514,560,545.1569674
565,1090200,517.3920802,475.6124511,518.1069543,8.075042257,0.138168747,565,1817000,522.056832,483.176284,522.3214675,7.447569991,0.05069094,565,3634000,532.142633,498.214339,531.6899103,6.375789486,0.085075439,565,5451000,540.6464009,510.3378396,539.7642303,5.605985963,0.163169614,565,535.2971572,565,519.2104952,565,532.4674436,565,540.3149669
570,1090200,511.0097111,468.4424157,511.6398007,8.330036491,0.123302869,570,1817000,516.0425459,476.602239,516.1951082,7.64284014,0.029563909,570,3634000,526.7952282,492.6806827,526.2451992,6.475864574,0.104410404,570,5451000,535.7573376,505.4922726,534.8364781,5.649024822,0.171879954,570,529.580089,570,512.9990446,570,527.1672622,570,535.4203583
575,1090200,504.4022094,460.9335697,504.9618514,8.617852763,0.110951528,575,1817000,509.8529853,469.7672497,509.8928918,7.862214546,0.007827072,575,3634000,521.3430321,486.989394,520.6825436,6.58944993,0.126689812,575,5451000,530.7993051,500.5384214,529.8252341,5.701002885,0.18351022,575,523.7056884,575,506.6949523,575,521.7856087,575,530.4721709
580,1090200,497.5421962,453.0475872,498.0968019,8.942881481,0.111469093,580,1817000,503.4711212,462.6489875,503.4409878,8.108138072,0.005985116,580,3634000,515.7797812,481.1331054,515.0295881,6.717338873,0.145448319,580,5451000,525.769682,495.4734321,524.7571261,5.762266436,0.192585456,580,517.6353734,580,500.3133651,580,516.3048928,580,525.4632959
585,1090200,490.3964709,444.7377721,491.0659403,9.310568391,0.136515942,585,1817000,496.8771753,455.2215634,496.8634869,8.383482671,0.00275488,585,3634000,510.0987027,475.1039231,509.311933,6.860393766,0.154238712,585,5451000,520.6657809,490.2944231,519.6565844,5.833177227,0.193828083,585,511.3084686,585,493.8485046,585,510.7086539,585,520.3851902
590,1090200,482.9240785,435.9461708,483.8779834,9.727803981,0.197526874,590,1817000,490.0479435,447.4546531,490.1730903,8.691657821,0.025537677,590,3634000,504.2924577,468.8933807,503.5452807,7.019553142,0.148163445,590,5451000,515.4848534,484.9984999,514.5390004,5.91411238,0.183488031,590,504.642038,590,487.273651,590,504.9719823,590,515.2290557
595,1090200,475.0734508,426.5992531,476.5081077,10.20351645,0.301986336,595,1817000,482.9558841,439.3123225,483.3522736,9.036759479,0.082075713,595,3634000,498.3530766,462.49239,497.7201186,7.195839308,0.127009953,595,5451000,510.2240975,479.5827734,509.3976797,6.00546394,0.16197155,595,497.5323999,595,480.5378395,595,499.0744769,595,509.987431
600,1090200,466.7780111,416.6011768,468.8820924,10.74961398,0.450766996,600,1817000,475.5678626,430.751418,476.3400354,9.423774856,0.162368582,600,3634000,492.271884,455.8911893,491.7921515,7.390366167,0.097452758,600,5451000,504.8806667,474.0443835,504.1962843,6.107637938,0.13555329,600,489.8557627,600,473.544407,600,492.9958775,600,504.6518491
605,1090200,457.9490867,405.8227423,460.8670012,11.38256324,0.637170065,605,1817000,467.8433759,421.7193054,469.0256856,9.858870071,0.252714837,605,3634000,486.0394123,449.0792896,485.6796107,7.604346847,0.074027256,605,5451000,499.4516806,468.380528,498.867585,6.221052776,0.11694736,605,481.471232,605,466.1712674,605,486.7280015,605,499.2190645
610,1090200,448.4637827,394.0820846,452.2686077,12.12621847,0.848413007,610,1817000,459.7319645,412.1506045,461.2501313,10.34980461,0.330228672,610,3634000,479.6452987,442.0454222,479.2677345,7.839100385,0.078717368,610,5451000,493.9342391,462.5884971,493.3186012,6.34613669,0.124639649,610,472.2291246,610,458.2581353,610,480.259262,610,493.6834918
615,1090200,438.1425995,381.1079772,442.8380317,13.01736521,1.071667586,615,1817000,451.169304,401.9623134,452.8174314,10.90654664,0.365301325,615,3634000,473.0781637,434.7774896,472.4225913,8.096056223,0.138575919,615,5451000,488.3254378,456.6657176,487.4437679,6.483323981,0.180549656,615,461.9726536,615,449.612218,615,473.5875324,615,488.0492763
620,1090200,426.7037001,366.4615921,432.276598,14.11801866,1.306034584,620,1817000,442.0710488,391.046234,443.5079806,11.5422204,0.325045459,620,3634000,466.3254642,427.2625246,465.0072352,8.376754548,0.282684315,620,5451000,482.6223869,450.6098047,481.139908,6.633049596,0.307171599,620,450.5391065,620,440.021971,620,466.7219348,620,482.3188535
