T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,100000,1.974064247,1.974936449,1.974006059,0.044183073,-0.002947657,0.002947657,270,1000000,21.14700655,21.2381885,21.14518767,0.431181329,0.008601123,270,5000000,959.3936952,958.4283394,964.3263783,-0.100621454,0.514145874,0.514145874,270,7000000,972.4959234,979.3493574,971.8983284,0.704726237,-0.061449619,0.061449619,270,8000000,978.4578428,988.7285797,976.7499904,1.049686195,-0.174545324,0.174545324,270,10000000,989.4607858,1005.807961,988.8138048,1.652129649,-0.065387223,0.065387223
275,100000,1.937378814,1.938274713,1.937335796,0.04624284,-0.00222041,0.00222041,275,1000000,20.65973555,20.75507712,20.6543595,0.461484952,0.026021872,275,5000000,928.7816347,916.5370197,934.2128054,-1.318352399,0.58476293,0.58476293,275,7000000,944.7720745,942.2174595,946.0976982,-0.270394848,0.140311478,0.140311478,275,8000000,951.8612331,953.4363101,951.4248969,0.165473383,-0.045840317,0.045840317,275,10000000,964.7097791,973.5006087,963.8396845,0.911240851,-0.090192369,0.090192369
280,100000,1.902062893,1.902969363,1.902028374,0.047657215,-0.001814812,0.001814812,280,1000000,20.19930914,20.29671024,20.19392267,0.482200193,0.026666605,280,5000000,893.9029931,868.2185164,894.3957009,-2.873295753,0.05511871,0.05511871,280,7000000,914.2521345,900.9365348,917.9381607,-1.456447215,0.403173926,0.403173926,280,8000000,922.917213,914.6736234,924.8715152,-0.893210086,0.21175271,0.21175271,280,10000000,938.2246922,938.6329642,937.5789034,0.043515381,-0.068830931,0.068830931
285,100000,1.868038751,1.868945384,1.868006042,0.048533986,-0.001750967,0.001750967,285,1000000,19.76313775,19.86102006,19.75972099,0.495277173,0.01728855,285,5000000,852.0370827,809.6580886,838.2058247,-4.973843856,1.623316435,1.623316435,285,7000000,879.7961549,854.0455793,884.5347942,-2.926879763,0.538606497,0.538606497,285,8000000,890.8206626,871.446271,895.1149256,-2.174892481,0.482056959,0.482056959,285,10000000,909.5605161,900.6913962,909.7153686,-0.975099483,0.017024977,0.017024977
290,100000,1.835234673,1.836133273,1.835199325,0.048963793,-0.00192607,0.00192607,290,1000000,19.34899937,19.44618067,19.34787587,0.502254907,0.005806502,290,5000000,148.4131468,150.7623298,152.1774314,391.7793876,2.536355223,2.536355223,290,7000000,839.2525766,798.8790223,841.2186255,-4.810655993,0.234261874,0.234261874,290,8000000,854.2020949,822.1380321,858.6789195,-3.753685805,0.524094312,0.524094312,290,10000000,878.0593088,858.9595992,879.3275577,-2.175218615,0.144437726,0.144437726
295,100000,1.80358436,1.804468531,1.803544906,0.049022949,-0.002187569,0.002187569,295,1000000,18.95497108,19.05057192,18.95539616,0.504357627,0.002242578,295,5000000,136.8519114,139.8987478,139.1422399,2.226374725,1.673581667,1.673581667,295,7000000,787.6317979,729.4247992,780.3826284,-7.390128085,-0.920375421,0.920375421,295,8000000,810.4030342,763.77866,810.4131241,-5.753232935,0.001245048,0.001245048,295,10000000,842.6721905,812.3907314,844.6377421,-3.593504022,0.233252225,0.233252225
300,100000,1.773026407,1.773891215,1.772983834,0.048775796,-0.002401191,0.002401191,300,1000000,18.57937604,18.67274969,18.58029634,0.502566161,0.004953342,300,5000000,128.3982828,131.4896363,129.3415481,2.407628414,0.734640121,0.734640121,300,7000000,706.0562207,623.0796325,683.7313179,-11.75212196,-3.161915748,3.161915748,300,8000000,753.1674323,689.6392899,742.1075882,-8.434796789,-1.468444291,1.468444291,300,10000000,801.6163419,759.3637712,802.860206,-5.270921821,0.155169504,0.155169504
305,100000,1.743503836,1.744345542,1.743460361,0.048276676,-0.002493521,0.002493521,305,1000000,18.22074198,18.31142147,18.22135826,0.497671819,0.003382299,305,5000000,121.6942292,124.6721985,121.8646365,2.447091636,0.140029072,0.140029072,305,7000000,243.0815294,249.1328054,255.39539,2.489401823,5.065732744,5.065732744,305,8000000,656.7657092,575.3346739,632.789705,-12.39879522,-3.650617544,3.650617544,305,10000000,751.6719894,697.1946292,749.9921096,-7.247491056,-0.223485752,0.223485752
310,100000,1.71496369,1.715779525,1.714921485,0.047571563,-0.002460975,0.002460975,310,1000000,17.87776816,17.96542592,17.87775782,0.490317182,5.78372E-05,310,5000000,116.1292226,118.9406325,115.9617061,2.420932267,0.144250083,0.144250083,310,7000000,210.6251566,216.7599755,213.2147336,2.912671502,1.229471855,1.229471855,310,8000000,327.71209,330.995592,341.8010502,1.001947166,4.299188409,4.299188409,310,10000000,685.7732066,621.2350217,680.0467157,-9.411009987,-0.835041509,0.835041509
315,100000,1.687356669,1.688144654,1.68731701,0.046699398,-0.002350366,0.002350366,315,1000000,17.54929905,17.63371586,17.54874873,0.481026706,0.003135852,315,5000000,111.3707147,114.000745,111.142605,2.361509758,0.204820182,0.204820182,315,7000000,191.9693748,197.583949,191.9253431,2.924723926,-0.022936853,0.022936853,315,8000000,261.2862278,267.58299,261.0017454,2.409909722,-0.108877705,0.108877705,315,10000000,586.0223618,525.434663,583.0106125,-10.33880321,-0.513930786,0.513930786
320,100000,1.660636812,1.661395609,1.660599852,0.045693162,-0.002225608,0.002225608,320,1000000,17.23430305,17.31534387,17.23349919,0.470229699,0.004664302,320,5000000,107.2156509,109.6651419,107.0611137,2.284639396,0.144136792,0.144136792,320,7000000,178.7400666,183.8177363,177.9410927,2.840812234,-0.447003217,0.447003217,320,8000000,231.9089537,237.9850729,230.1209905,2.620045087,-0.770976389,0.770976389,320,10000000,448.2772002,423.2741393,455.273483,-5.577589239,1.560704577,1.560704577
325,100000,1.634761205,1.635489994,1.634726268,0.044580767,-0.002137171,0.002137171,325,1000000,16.93185514,17.00945012,16.93107832,0.458278035,0.00458792,325,5000000,103.5301839,105.806605,103.477683,2.198799496,0.050710718,0.050710718,325,7000000,168.4809457,173.0720203,167.7285061,2.724981516,-0.446602169,0.446602169,325,8000000,212.8993553,218.4711507,211.2940307,2.617103003,-0.754029837,0.754029837,325,10000000,358.0392543,353.566176,359.5232297,-1.249326214,0.414472838,0.414472838
330,100000,1.609689731,1.610388108,1.609655835,0.043385817,-0.002105709,0.002105709,330,1000000,16.64112241,16.71525201,16.64053006,0.445460313,0.003559556,330,5000000,100.2211022,102.3345812,100.2408582,2.108816417,0.019712415,0.019712415,330,7000000,160.1095206,164.2702893,159.6907174,2.598701624,-0.261572983,0.261572983,330,8000000,198.8735306,203.9322042,197.9161165,2.543663594,-0.481418525,0.481418525,330,10000000,310.2550227,311.3656639,309.3439725,0.357976863,-0.293645566,0.293645566
335,100000,1.585384832,1.586052727,1.585351179,0.042128254,-0.002122661,0.002122661,335,1000000,16.36135202,16.43203526,16.36096222,0.43201341,0.002382444,335,5000000,97.22073903,99.18220899,97.26730821,2.017542745,0.047900459,0.047900459,335,7000000,153.0479365,156.8294125,152.9599134,2.470778825,-0.0575134,0.0575134,335,8000000,187.7888063,192.3770404,187.4596767,2.443294773,-0.175265802,0.175265802,335,10000000,280.1066858,282.9525266,278.9476921,1.01598459,-0.413768664,0.413768664
340,100000,1.561811307,1.562448915,1.561777529,0.040824914,-0.002162725,0.002162725,340,1000000,16.09186107,16.15914627,16.0916025,0.418131911,0.001606837,340,5000000,94.47833493,96.29865348,94.5175942,1.926704735,0.041553728,0.041553728,340,7000000,146.9499879,150.3961289,147.0586172,2.345111454,0.073922618,0.073922618,340,8000000,178.6472469,182.8151821,178.720117,2.333053112,0.040789929,0.040789929,340,10000000,258.615289,262.0023522,257.8528003,1.309691766,-0.294835128,0.294835128
345,100000,1.538936124,1.53954385,1.538902274,0.039490001,-0.002199564,0.002199564,345,1000000,15.832028,15.89598555,15.83180737,0.403975719,0.001393568,345,5000000,91.95478604,93.64432847,91.97297282,1.837362145,0.019777959,0.019777959,345,7000000,141.5913437,144.7395336,141.7490378,2.223433877,0.111372742,0.111372742,345,8000000,170.8858874,174.6802324,171.1079356,2.220396944,0.129939507,0.129939507,345,10000000,242.1090936,245.5953421,241.8215261,1.439949413,-0.118775996,0.118775996
350,100000,1.516728249,1.517306661,1.516694621,0.03813548,-0.002217134,0.002217134,350,1000000,15.58128535,15.64200191,15.58103621,0.389676165,0.001598969,350,5000000,89.61929703,91.18778573,89.61908233,1.750168498,0.000239569,0.000239569,350,7000000,136.8180808,139.7001165,136.9296061,2.106472865,0.0815136,0.0815136,350,8000000,164.1555933,167.6172825,164.3506588,2.108785444,0.11882968,0.11882968,350,10000000,228.8043507,232.20803,228.8459755,1.487593769,0.01819233,0.01819233
355,100000,1.495158496,1.495708287,1.495125406,0.036771406,-0.002213135,0.002213135,355,1000000,15.33911356,15.39668753,15.33881324,0.375340927,0.001957871,355,5000000,87.44716388,88.903616,87.43853257,1.665522419,0.009870314,0.009870314,355,7000000,132.5198669,135.1629424,132.5566535,1.994474885,0.027759282,0.027759282,355,8000000,158.2247055,161.3890098,158.3212765,1.999880045,0.061034048,0.061034048,355,10000000,217.7159366,220.9593216,217.8954264,1.489732463,0.082442203,0.082442203
360,100000,1.474199387,1.474721345,1.474167021,0.035406208,-0.002195522,0.002195522,360,1000000,15.10503565,15.1595736,15.1046963,0.361058026,0.002246602,360,5000000,85.418256,86.77098902,85.41049858,1.583657974,0.009081689,0.009081689,360,7000000,128.6148462,131.0423918,128.5954919,1.887453609,-0.015048275,0.015048275,360,8000000,152.9315309,155.8287983,152.9383338,1.89448662,0.004448323,0.004448323,360,10000000,208.2467081,211.2981679,208.4209378,1.465309973,0.083665068,0.083665068
365,100000,1.453825025,1.454320008,1.453793394,0.034046922,-0.00217574,0.00217574,365,1000000,14.87861263,14.9302264,14.87826105,0.346899096,0.002362989,365,5000000,83.51594707,84.77261182,83.51370223,1.504700354,0.002687918,0.002687918,365,7000000,125.0405815,127.2729413,125.0007215,1.785308237,-0.031877689,0.031877689,365,8000000,148.1586935,150.8151499,148.1207995,1.79298042,-0.02557666,0.02557666,365,10000000,200.0088543,202.8586881,200.1120104,1.424853853,0.051575777,0.051575777
370,100000,1.434010983,1.434479896,1.433979971,0.032699392,-0.002162629,0.002162629,370,1000000,14.65943954,14.70824405,14.65909909,0.332922091,0.002322394,370,5000000,81.72634304,82.89396845,81.72956966,1.428701402,0.003948078,0.003948078,370,7000000,121.7483474,123.8033154,121.7170305,1.687881647,-0.02572264,0.02572264,370,8000000,143.8182815,146.2567315,143.7796921,1.695507703,-0.026832025,0.026832025,370,10000000,192.7369325,195.3863197,192.7669192,1.37461315,0.015558385,0.015558385
375,100000,1.414734195,1.415177976,1.414703645,0.03136845,-0.002159445,0.002159445,375,1000000,14.44714196,14.49325341,14.44682369,0.319173529,0.002202996,375,5000000,80.03771273,81.12275439,80.04382003,1.355663013,0.007630528,0.007630528,375,7000000,118.6993841,120.5926276,118.6888985,1.59499017,-0.00883368,0.00883368,375,8000000,139.8427489,142.0831517,139.827257,1.6020872,-0.011078084,0.011078084,375,10000000,186.2416318,188.6972049,186.2289788,1.318487714,-0.006793886,0.006793886
380,100000,1.395972864,1.396392466,1.395942651,0.030058054,-0.002164272,0.002164272,380,1000000,14.24137302,14.28490752,14.24107584,0.30569036,0.002086737,380,5000000,78.44006002,79.44844852,78.4462586,1.285552945,0.007902314,0.007902314,380,7000000,115.8623526,117.6077488,115.8699451,1.506439492,0.00655307,0.00655307,380,8000000,136.1790836,138.2390162,136.1888204,1.512664474,0.007150028,0.007150028,380,10000000,180.3834072,182.654442,180.3625095,1.259004284,-0.011585147,0.011585147
385,100000,1.377706371,1.378102756,1.377676439,0.02877142,-0.002172555,0.002172555,385,1000000,14.04181071,14.08288322,14.04152684,0.292501527,0.002021605,385,5000000,76.92479721,77.8619841,76.92949122,1.218315717,0.006102077,0.006102077,385,7000000,113.2115551,114.8214613,113.2271759,1.422033435,0.013797859,0.013797859,385,8000000,132.7849249,134.6799552,132.8091945,1.4271427,0.018277422,0.018277422,385,10000000,175.056573,177.1534812,175.0491558,1.19784602,-0.004237037,0.004237037
390,100000,1.359915198,1.360289326,1.359885553,0.02751113,-0.002179946,0.002179946,390,1000000,13.84815556,13.88687906,13.8478766,0.279629275,0.00201442,390,5000000,75.48449195,76.35549258,75.48749261,1.153880224,0.003975201,0.003975201,390,7000000,110.7256596,112.2111316,110.7397213,1.341578865,0.012699579,0.012699579,390,8000000,129.6258973,131.3698853,129.6518464,1.345400886,0.020018452,0.020018452,390,10000000,170.179255,172.1127582,170.190878,1.136156801,0.00682988,0.00682988
395,100000,1.342580855,1.342933675,1.342551532,0.026279222,-0.00218411,0.00218411,395,1000000,13.66012857,13.69661344,13.65984929,0.267090243,0.00204449,395,5000000,74.11266879,74.92210151,74.11465093,1.092165123,0.002674496,0.002674496,395,7000000,108.3867654,109.757737,108.3944006,1.264888411,0.00704443,0.00704443,395,8000000,126.6737291,128.2790716,126.6932686,1.267304987,0.015425118,0.015425118,395,10000000,165.6867962,167.4674728,165.7118229,1.074724481,0.015104797,0.015104797
400,100000,1.325685808,1.326018253,1.325656841,0.025077271,-0.002185044,0.002185044,400,1000000,13.47746936,13.51182294,13.4771885,0.254896385,0.002083922,400,5000000,72.80365155,73.55577346,72.80544194,1.033082678,0.002459204,0.002459204,400,7000000,106.179707,107.4451375,106.1810521,1.191781906,0.001266828,0.001266828,400,8000000,123.9048935,125.3827255,123.9163745,1.192714828,0.009265985,0.009265985,400,10000000,161.5272871,163.1653282,161.5564115,1.014095581,0.018030644,0.018030644
405,100000,1.30921342,1.309526406,1.309184823,0.023906458,-0.002184267,0.002184267,405,1000000,13.29993455,13.33226081,13.29965358,0.243055743,0.002112567,405,5000000,71.55243703,72.25117628,71.55454414,0.976541516,0.002944847,0.002944847,405,7000000,104.0915254,105.2595229,104.0895666,1.122087066,-0.001881769,0.001881769,405,8000000,121.2996082,122.6599693,121.3057752,1.121488468,0.005084136,0.005084136,405,10000000,157.6584508,159.1635362,157.6844397,0.95464938,0.01648434,0.01648434
410,100000,1.293147893,1.293442312,1.293119656,0.02276763,-0.002183615,0.002183615,410,1000000,13.12729634,13.15769562,13.12701751,0.2315731,0.002124047,410,5000000,70.35459266,71.00357763,70.35709572,0.922448623,0.003557778,0.003557778,410,7000000,102.1110611,103.188986,102.109053,1.05563972,-0.001966644,0.001966644,410,8000000,118.8410847,120.0930577,118.8458694,1.053484967,0.004026125,0.004026125,410,10000000,154.0454208,155.4266647,154.0653917,0.89664712,0.012964238,0.012964238
415,100000,1.277474216,1.277750934,1.277446312,0.021661345,-0.002184312,0.002184312,415,1000000,12.95934113,12.98791007,12.9590661,0.220450529,0.002122253,415,5000000,69.20617293,69.80875854,69.20886722,0.870710777,0.003893135,0.003893135,415,7000000,100.2286374,101.2231899,100.2284632,0.992283774,-0.00017382,0.00017382,415,8000000,116.5149566,117.666784,116.5210972,0.988566133,0.005270241,0.005270241,415,10000000,150.6591214,151.925058,150.6738982,0.840265456,0.009808114,0.009808114
420,100000,1.262178115,1.262437971,1.262150516,0.020587923,-0.002186632,0.002186632,420,1000000,12.79586846,12.82269984,12.79559772,0.209687857,0.002115839,420,5000000,68.10365063,68.66294205,68.10626846,0.821235588,0.003843891,0.003843891,420,7000000,98.43580946,99.35310424,98.43765558,0.931871018,0.001875455,0.001875455,420,8000000,114.3088375,115.3680205,114.3170787,0.926597604,0.007209588,0.007209588,420,10000000,147.4750648,148.6336579,147.4871791,0.785619667,0.008214459,0.008214459
425,100000,1.247246006,1.247489812,1.247218691,0.019547478,-0.002190094,0.002190094,425,1000000,12.63668987,12.66187265,12.63642297,0.199283062,0.002112104,425,5000000,67.04385972,67.56273377,67.04622798,0.773932239,0.003532404,0.003532404,425,7000000,96.725165,97.57079524,96.72812275,0.874260839,0.00305789,0.00305789,425,8000000,112.2119758,113.185358,112.2215516,0.867449504,0.008533667,0.008533667,425,10000000,144.4724442,145.5311094,144.4842512,0.732780066,0.008172484,0.008172484
430,100000,1.232664958,1.232893493,1.232637914,0.018539954,-0.002193931,0.002193931,430,1000000,12.481628,12.50524731,12.48136412,0.189232598,0.002114147,430,5000000,66.02394773,66.50507217,66.02603237,0.728712007,0.0031574,0.0031574,430,7000000,95.09016317,95.8692558,95.09310053,0.819319904,0.003089024,0.003089024,430,8000000,110.2149804,111.1088204,110.2246124,0.810996804,0.00873928,0.00873928,430,10000000,141.6334386,142.5990724,141.6461298,0.681783785,0.008960615,0.008960615
435,100000,1.218422647,1.218636665,1.218395872,0.017565147,-0.002197522,0.002197522,435,1000000,12.33051575,12.35265293,12.33025415,0.179531686,0.002121566,435,5000000,65.04133567,65.48718664,65.04319954,0.68548863,0.00286567,0.00286567,435,7000000,93.52500382,94.24226746,93.52719063,0.766921801,0.002338209,0.002338209,435,8000000,108.3096026,109.1296358,108.3183267,0.757119502,0.008054729,0.008054729,435,10000000,138.942674,139.8216855,138.9562372,0.632643358,0.009761794,0.009761794
440,100000,1.204507327,1.204707549,1.204480821,0.016622738,-0.002200608,0.002200608,440,1000000,12.18319547,12.20392817,12.18293575,0.170174542,0.002131789,440,5000000,64.09368422,64.50656198,64.09541519,0.644178549,0.002700687,0.002700687,440,7000000,92.02452025,92.684287,92.02581332,0.716946696,0.001405137,0.001405137,440,8000000,106.4885589,107.2400515,106.4960604,0.70570266,0.007044434,0.007044434,440,10000000,136.3867993,137.1851435,136.4005382,0.58535305,0.010073533,0.010073533
445,100000,1.190907794,1.191094913,1.190881555,0.015712304,-0.002203274,0.002203274,445,1000000,12.03951831,12.05892054,12.03926037,0.161154585,0.002142445,445,5000000,63.17886488,63.56090815,63.18052196,0.604701056,0.002622839,0.002622839,445,7000000,90.58409069,91.19035278,90.58476863,0.669280979,0.000748407,0.000748407,445,8000000,104.7453871,105.4331834,104.7518885,0.656636368,0.006206878,0.006206878,445,10000000,133.9541506,134.6773605,133.9672936,0.539893578,0.009811555,0.009811555
450,100000,1.177613351,1.17778803,1.177587375,0.014833343,-0.002205782,0.002205782,450,1000000,11.89934353,11.91748581,11.89908746,0.152464608,0.002151967,450,5000000,62.29493549,62.6481343,62.29653198,0.566978377,0.002562793,0.002562793,450,7000000,89.19956466,89.75600664,89.20002987,0.62381693,0.000521542,0.000521542,450,8000000,103.0743282,103.7028916,103.0802664,0.609815641,0.005761095,0.005761095,450,10000000,131.6344814,132.2876987,131.6465695,0.496235663,0.009183058,0.009183058
455,100000,1.164613786,1.16477666,1.164588066,0.013985285,-0.002208388,0.002208388,455,1000000,11.76253796,11.77948741,11.76228388,0.144096916,0.002160078,455,5000000,61.44011901,61.76632654,61.4416356,0.53093571,0.002468403,0.002468403,455,7000000,87.86720131,88.37722858,87.86774212,0.58045239,0.000615493,0.000615493,455,8000000,101.4702289,102.043678,101.4759617,0.565140288,0.005649711,0.005649711,455,10000000,129.4187444,130.006749,129.4297165,0.454342721,0.008478,0.008478
460,100000,1.151899338,1.152051014,1.151873867,0.013167508,-0.002211226,0.002211226,460,1000000,11.62897547,11.64479593,11.62872342,0.136043455,0.002167431,460,5000000,60.61278542,60.91372863,60.61419439,0.49650121,0.002324543,0.002324543,460,7000000,86.58361751,87.05038153,86.58431826,0.539090459,0.000809335,0.000809335,460,8000000,99.9284598,100.4506007,99.9341297,0.522514746,0.005673961,0.005673961,460,10000000,127.2989133,127.8261509,127.3089766,0.414172922,0.007905263,0.007905263
465,100000,1.139460678,1.139601736,1.139435447,0.012379346,-0.002214286,0.002214286,465,1000000,11.49853648,11.51328863,11.49828641,0.12829591,0.002174799,465,5000000,59.81143588,60.08872526,59.81271983,0.463605965,0.002146663,0.002146663,465,7000000,85.3457439,85.77216469,85.34652696,0.499639195,0.000917504,0.000917504,465,8000000,98.44484739,98.91920183,98.450404,0.481847912,0.005644385,0.005644385,465,10000000,125.2678369,125.7384441,125.2772697,0.375680767,0.007530089,0.007530089
470,100000,1.12728888,1.127419872,1.127263883,0.011620103,-0.002217465,0.002217465,470,1000000,11.37110751,11.38484901,11.37085933,0.120845795,0.002182549,470,5000000,59.03468909,59.28982753,59.03584697,0.43218393,0.001961355,0.001961355,470,7000000,84.15078743,84.53957361,84.15151525,0.462011342,0.000864907,0.000864907,470,8000000,97.01561649,97.44544705,97.02092289,0.443052955,0.00546963,0.00546963,470,10000000,123.3191172,123.736945,123.3281208,0.338818303,0.007301013,0.007301013
475,100000,1.115375404,1.115496858,1.115350636,0.010889056,-0.002220647,0.002220647,475,1000000,11.24658078,11.25936641,11.2463344,0.113684522,0.00219071,475,5000000,58.28126927,58.51566013,58.28231183,0.402171864,0.001788842,0.001788842,475,7000000,82.9961993,83.34986608,82.99676492,0.426124065,0.000681499,0.000681499,475,8000000,95.63734147,96.02567416,95.64227981,0.406047138,0.005163607,0.005163607,475,10000000,121.447009,121.8156444,121.4556554,0.303536064,0.007119469,0.007119469
480,100000,1.103712071,1.103824489,1.103687527,0.010185467,-0.002223753,0.002223753,480,1000000,11.12485387,11.1367356,11.1246092,0.106803463,0.00219931,480,5000000,57.54999571,57.76495027,57.55093683,0.373509247,0.001635309,0.001635309,480,7000000,81.8796475,82.20053278,81.88001507,0.391898703,0.000448913,0.000448913,480,8000000,94.3069047,94.65654908,94.31143072,0.370751627,0.004799249,0.004799249,480,10000000,119.6463343,119.9691207,119.654594,0.269783793,0.006903433,0.006903433
485,100000,1.092291047,1.092394908,1.092266724,0.009508587,-0.002226764,0.002226764,485,1000000,11.00582933,11.01685651,11.00558631,0.100194003,0.002208103,485,5000000,56.83977359,57.03651775,56.84062343,0.346138192,0.00149515,0.00149515,485,7000000,80.79899294,81.08927184,80.79918883,0.359260536,0.000242443,0.000242443,485,8000000,93.02146093,93.3350282,93.02560128,0.337091317,0.004450956,0.004450956,485,10000000,117.9124115,118.1924664,117.920216,0.237511007,0.006618879,0.006618879
490,100000,1.081104822,1.081200582,1.081080716,0.008857661,-0.002229701,0.002229701,490,1000000,10.88941439,10.89963384,10.88917299,0.09384758,0.002216832,490,5000000,56.14958578,56.32926634,56.15034855,0.32000335,0.001358461,0.001358461,490,7000000,79.7522689,80.01396686,79.75234666,0.328138568,9.75E-05,0.0000975,490,8000000,91.77840672,92.05832595,91.78222305,0.30499465,0.004158202,0.004158202,490,10000000,116.2409941,116.4812264,116.2482907,0.206667428,0.006277089,0.006277089
495,100000,1.070146197,1.070234291,1.070122305,0.008231931,-0.002232605,0.002232605,495,1000000,10.77552067,10.7849768,10.77528087,0.087755717,0.002225415,495,5000000,55.47848575,55.64217603,55.4791613,0.295051817,0.001217679,0.001217679,495,7000000,78.73766307,78.97266768,78.7376691,0.298465316,7.66E-06,0.00000766,495,8000000,90.57535392,90.82388676,90.57890411,0.274393447,0.003919591,0.003919591,495,10000000,114.6282194,114.8313444,114.6349966,0.177203314,0.005912305,0.005912305
