T,P,NIST,PR,New,PR_rate,New_rate
550,1090200,535.4006843,495.3854577,536.2027242,7.473884093,0.149801823
555,1090200,529.5695524,489.058937,530.377138,7.649725186,0.152498498
560,1090200,523.5722247,482.4756264,524.3510689,7.849270143,0.148755829
565,1090200,517.3920802,475.6124511,518.1069543,8.075042257,0.138168747
570,1090200,511.0097111,468.4424157,511.6398007,8.330036491,0.123302869
575,1090200,504.4022094,460.9335697,504.9618514,8.617852763,0.110951528
580,1090200,497.5421962,453.0475872,498.0968019,8.942881481,0.111469093
585,1090200,490.3964709,444.7377721,491.0659403,9.310568391,0.136515942
590,1090200,482.9240785,435.9461708,483.8779834,9.727803981,0.197526874
595,1090200,475.0734508,426.5992531,476.5081077,10.20351645,0.301986336
600,1090200,466.7780111,416.6011768,468.8820924,10.74961398,0.450766996
605,1090200,457.9490867,405.8227423,460.8670012,11.38256324,0.637170065
610,1090200,448.4637827,394.0820846,452.2686077,12.12621847,0.848413007
615,1090200,438.1425995,381.1079772,442.8380317,13.01736521,1.071667586
620,1090200,426.7037001,366.4615921,432.276598,14.11801866,1.306034584
625,1090200,57.91399842,55.19876614,65.55973165,-4.688386829,13.20187422
630,1090200,55.62342941,53.37959024,60.6492641,-4.03398208,9.035463548
635,1090200,53.67434673,51.775441,57.1418571,-3.537827375,6.460274935
640,1090200,51.97701488,50.34039447,54.39373922,3.148488778,4.649602015
645,1090200,50.47358154,49.04214113,52.14707815,2.835202082,3.315589179
650,1090200,49.12439644,47.85701003,50.26730734,2.578655005,2.326564765
655,1090200,47.90101403,46.76791747,48.66997715,2.365495985,1.605316997
660,1090200,46.78228948,45.75947762,47.29879112,2.186322801,1.104053794
665,1090200,45.75205155,44.82131966,46.10592636,2.034295406,0.773462178
670,1090200,44.79764109,43.94455841,45.05373334,1.904302684,0.571664584
675,1090200,43.90895352,43.12191238,44.11051534,1.792438839,0.459044936
680,1090200,43.077789,42.3473354,43.25002852,1.695661765,0.399833716
685,1090200,42.29739834,41.61574914,42.45155485,1.611562954,0.364458604
690,1090200,41.56215746,40.92284492,41.69989983,1.538208253,0.331412939
695,1090200,40.86732886,40.26493421,40.98507542,1.474025001,0.288119058
700,1090200,40.20888356,39.63883402,40.30160634,1.417720378,0.230602722
705,1090200,39.58336579,39.04177778,39.64747498,1.36822123,0.161959923
710,1090200,38.98778876,38.4713452,39.02268027,1.324628997,0.08949345
715,1090200,38.4195531,37.9254064,38.42799838,1.286185447,0.021981736
720,1090200,37.87638251,37.40207691,37.86405404,1.252246289,0.032549229
725,1090200,37.35627218,36.89968118,37.33047315,1.222260596,0.069062108
730,1090200,36.85744722,36.4167226,36.82574903,1.195754592,0.086002126
735,1090200,36.37832877,35.9518588,36.34734765,1.172318739,0.085163651
740,1090200,35.91750611,35.50388105,35.89196884,1.151597368,0.071099777
745,1090200,35.47371366,35.07169706,35.45612147,1.133280272,0.04959218
750,1090200,35.04581169,34.65431639,35.03653384,1.117095843,0.026473495
755,1090200,34.63277025,34.25083818,34.63057749,1.102805424,0.00633145
760,1090200,34.23365546,33.86044062,34.2363867,1.09019863,0.007978214
765,1090200,33.84761803,33.48237196,33.85293888,1.079089451,0.015719996
770,1090200,33.4738833,33.11594272,33.47994352,1.069312982,0.018104304
775,1090200,33.11174283,32.76051906,33.11744563,1.060722668,0.017222912
780,1090200,32.76054702,32.41551688,32.76572522,1.053187964,0.015806201
785,1090200,32.41969886,32.08039677,32.42486364,1.046592353,0.015930974
790,1090200,32.0886484,31.75465959,32.09477591,1.040831638,0.019095581
795,1090200,31.76688793,31.43784253,31.77502014,1.035812484,0.025599649
800,1090200,31.45394781,31.1295157,31.4648905,1.031451156,0.034789588
400,1817000,671.7821756,619.1601594,672.3057015,7.83319626,0.077930895
405,1817000,667.9629529,616.4360018,668.6509986,7.714043251,0.103006561
410,1817000,664.1217415,613.6533419,664.8461632,7.599269296,0.109079647
415,1817000,660.2570431,610.8104311,660.9425778,7.488994249,0.103828453
420,1817000,656.3673147,607.9054366,656.985417,7.383347248,0.094170187
425,1817000,652.4509636,604.9364357,653.0085089,7.282467271,0.085453976
430,1817000,648.5063422,601.9014096,649.0302336,7.186503757,0.08078431
435,1817000,644.5317416,598.7982359,645.0539594,7.095617291,0.081022814
440,1817000,640.5253855,595.6246817,641.0707302,7.009980372,0.08514022
445,1817000,636.4854228,592.3783944,637.064462,6.929778259,0.090974462
450,1817000,632.4099203,589.0568927,633.017846,6.855209922,0.09612843
455,1817000,628.2968538,585.6575564,628.9166163,6.786489091,0.098641664
460,1817000,624.1440992,582.1776146,624.753638,6.723845444,0.097659944
465,1817000,619.9494219,578.6141335,620.5287878,6.66752592,0.093453747
470,1817000,615.7104653,574.9640015,616.247676,6.617796209,0.087250543
475,1817000,611.4247383,571.2239139,611.91859,6.574942415,0.080770634
480,1817000,607.089601,567.3903549,607.5488397,6.539272946,0.075645954
485,1817000,602.7022482,563.4595777,603.1411456,6.511120643,0.072821602
490,1817000,598.259692,559.4275814,598.6928995,6.490845206,0.072411278
495,1817000,593.7587409,555.2900861,594.1952839,6.478835956,0.073521944
500,1817000,589.1959769,551.042503,589.6369687,6.475515001,0.07484636
505,1817000,584.5677289,546.6799017,585.0059332,6.481340874,0.074962121
510,1817000,579.8700422,542.1969715,580.291958,6.496812731,0.072760409
515,1817000,575.0986443,537.5879777,575.492523,6.522475227,0.068488905
520,1817000,570.2489037,532.8467104,570.6078364,6.5589242,0.06294316
525,1817000,565.3157841,527.9664255,565.6429796,6.606813342,0.057878348
530,1817000,560.2937888,522.9397748,560.6026626,6.666862061,0.055127108
535,1817000,555.1768969,517.7587245,555.487002,6.739864829,0.055856981
540,1817000,549.9584875,512.4144586,550.2894664,6.826702339,0.060182527
545,1817000,544.6312487,506.8972626,544.9926384,6.928354954,0.06635494
550,1817000,539.1870696,501.1963854,539.5727945,7.045919012,0.071538226
555,1817000,533.6169092,495.2998705,534.0026045,7.180626787,0.072279443
560,1817000,527.9106362,489.1943505,528.2568009,7.333871118,0.065572608
565,1817000,522.056832,482.864793,522.3214675,7.507236114,0.05069094
570,1817000,516.0425459,476.2941839,516.1951082,7.70253582,0.029563909
575,1817000,509.8529853,469.4631279,509.8928918,7.921863465,0.007827072
580,1817000,503.4711212,462.3493372,503.4409878,8.167654961,0.005985116
585,1817000,496.8771753,454.9269688,496.8634869,8.442771893,0.00275488
590,1817000,490.0479435,447.1657512,490.1730903,8.750611618,0.025537677
595,1817000,482.9558841,439.0298112,483.3522736,9.095255775,0.082075713
600,1817000,475.5678626,430.4760661,476.3400354,9.481674452,0.162368582
605,1817000,467.8433759,421.451966,469.0256856,9.916013003,0.252714837
610,1817000,459.7319645,411.8922319,461.2501313,10.4060053,0.330228672
615,1817000,451.169304,401.713987,452.8174314,10.96158727,0.365301325
620,1817000,442.0710488,390.8091902,443.5079806,11.59584159,0.325045459
625,1817000,432.322625,379.032295,433.1003604,12.32651888,0.179897012
630,1817000,421.7611981,366.1788446,421.3886427,13.17863136,0.088333254
635,1817000,410.1410998,351.9452894,408.1900432,14.18921695,0.475703773
640,1817000,397.0597915,335.8449864,393.3433145,15.41702443,0.93599934
645,1817000,381.7717739,317.0030327,376.6931669,16.96530379,1.33027305
650,1817000,362.5816933,293.5116046,358.0042872,19.04952455,1.262448196
655,1817000,333.4184867,259.0066709,336.8138572,22.31784341,1.018351011
660,1817000,146.0441108,136.8174872,311.9597807,6.317696489,113.6065459
665,1817000,122.7915687,117.0083488,279.7423842,4.709785794,127.8188862
670,1817000,111.6331616,107.1056442,141.5564213,4.055710109,26.80499174
675,1817000,104.1151186,100.3141942,116.0109009,3.650694046,11.42560505
680,1817000,98.42775018,95.11740062,105.7613279,3.363227903,7.450721652
685,1817000,93.85444525,90.90320531,98.9966697,3.144486046,5.47893543
690,1817000,90.03393065,87.35916611,93.85719729,2.970840572,4.246473088
695,1817000,86.75733316,84.30295241,89.66410419,2.829018202,3.350461482
700,1817000,83.89256376,81.61840201,86.102318,2.710802533,2.634028742
705,1817000,81.35060087,79.22674296,83.00736162,2.610746434,2.03656855
710,1817000,79.06851773,77.07199879,80.28446504,2.525049159,1.537840026
715,1817000,77.00015034,75.11291404,77.87272223,2.450951451,1.133208035
720,1817000,75.11060875,73.31817987,75.72774545,2.386385762,0.821637204
725,1817000,73.37287187,71.66345833,73.81172669,2.329762347,0.598115906
730,1817000,71.76558146,70.1294465,72.09031403,2.279832376,0.452490679
735,1817000,70.27156053,68.70057165,70.53150416,2.235596977,0.36991298
740,1817000,68.87678781,67.36408491,69.10557187,2.196244847,0.332164241
745,1817000,67.56966911,66.1094154,67.78654407,2.161108275,0.320964969
750,1817000,66.34050789,64.92769959,66.55287785,2.129631416,0.32012109
755,1817000,65.18111303,63.81143172,65.38829472,2.101346915,0.317855412
760,1817000,64.08450301,62.75419949,64.28140325,2.075858374,0.30725094
765,1817000,63.0446795,61.75048131,63.22534585,2.052826982,0.286568747
770,1817000,62.05645157,60.79548857,62.21681172,2.03196117,0.258410124
775,1817000,61.11529748,59.88504134,61.25410268,2.013008511,0.227120224
780,1817000,60.21725496,59.01546952,60.33659054,1.995749284,0.198175062
785,1817000,59.35883291,58.18353317,59.4629814,1.979991318,0.175455756
790,1817000,58.53694004,57.38635795,58.63149376,1.965565819,0.161528302
795,1817000,57.74882635,56.62138218,57.83918877,1.952323955,0.156474895
800,1817000,56.99203506,55.88631319,57.08237802,1.940134045,0.158518574
400,3634000,674.1881158,621.8797424,672.913985,7.758720775,0.188987428
405,3634000,670.4487497,619.281459,669.341399,7.631797457,0.165165589
410,3634000,666.6910296,616.6309897,665.6278686,7.508731592,0.159468332
415,3634000,662.9136914,613.926976,661.8240844,7.389606827,0.164366344
420,3634000,659.1154457,611.1680063,657.97439,7.274513092,0.173119247
425,3634000,655.2949748,608.3526122,654.1118408,7.163546865,0.180549835
430,3634000,651.4509296,605.4792658,650.2543366,7.056811451,0.183681212
435,3634000,647.5819258,602.5463763,646.4051818,6.954417301,0.181713537
440,3634000,643.6865407,599.5522866,642.5558116,6.856482352,0.175664551
445,3634000,639.7633089,596.4952693,638.6908999,6.7631324,0.167625904
450,3634000,635.8107186,593.3735226,634.7940868,6.674501514,0.159895358
455,3634000,631.8272071,590.1851661,630.8520768,6.590732484,0.154334965
460,3634000,627.8111559,586.9282359,626.858513,6.511977308,0.151740369
465,3634000,623.7608862,583.6006795,622.8137942,6.43839773,0.151835754
470,3634000,619.674653,580.20035,618.7237876,6.370165827,0.153445912
475,3634000,615.5506398,576.7250008,614.59687,6.307464648,0.154945782
480,3634000,611.386952,573.1722783,610.4404434,6.250488918,0.154813345
485,3634000,607.1816104,569.5397155,606.2575439,6.199445809,0.152189478
490,3634000,602.9325438,565.824724,602.0462051,6.154555788,0.147004607
495,3634000,598.6375808,562.0245858,597.7987073,6.116053546,0.140130447
500,3634000,594.2944415,558.1364444,593.5051169,6.084189024,0.132817102
505,3634000,589.900728,554.1572947,589.1550304,6.059228545,0.126410693
510,3634000,585.4539137,550.0839727,584.7399099,6.041456064,0.121957305
515,3634000,580.9513322,545.9131433,580.2585199,6.031174549,0.119254796
520,3634000,576.3901651,541.6412878,575.7122435,6.028707523,0.117615046
525,3634000,571.7674279,537.2646899,571.1070086,6.03440076,0.115504885
530,3634000,567.0799553,532.7794199,566.4484168,6.048624192,0.111366736
535,3634000,562.3243844,528.1813185,561.7379134,6.071774026,0.104294069
540,3634000,557.4971366,523.4659776,556.9710223,6.104275104,0.094370759
545,3634000,552.594397,518.6287207,552.1336844,6.146583563,0.083372657
550,3634000,547.6120925,513.6645796,547.206633,6.199189795,0.074041373
555,3634000,542.5458662,508.5682706,542.16801,6.262621777,0.069645009
560,3634000,537.3910498,503.3341671,536.9985694,6.33744881,0.073034409
565,3634000,532.142633,497.9562699,531.6899103,6.424285701,0.085075439
570,3634000,526.7952282,492.4281746,526.2451992,6.523797454,0.104410404
575,3634000,521.3430321,486.7430356,520.6825436,6.636704495,0.126689812
580,3634000,515.7797812,480.8935278,515.0295881,6.763788472,0.145448319
585,3634000,510.0987027,474.8718033,509.311933,6.905898635,0.154238712
590,3634000,504.2924577,468.6694466,503.5452807,7.063958743,0.148163445
595,3634000,498.3530766,462.2774249,497.7201186,7.23897441,0.127009953
600,3634000,492.271884,455.6860377,491.7921515,7.432040621,0.097452758
605,3634000,486.0394123,448.8848634,485.6796107,7.644349001,0.074027256
610,3634000,479.6452987,441.8627076,479.2677345,7.877194081,0.078717368
615,3634000,473.0781637,434.6075548,472.4225913,8.131977304,0.138575919
620,3634000,466.3254642,427.1065283,465.0072352,8.410206797,0.282684315
625,3634000,459.3733146,419.345868,456.9058712,8.713489731,0.537132513
630,3634000,452.2062661,411.3109363,448.0454181,9.043512397,0.920121692
635,3634000,444.8070315,402.9862725,438.4111619,9.402000429,1.4378976
640,3634000,437.1561407,394.3557228,428.0581178,9.79064775,2.081183826
645,3634000,429.2315068,385.4026907,417.1173492,10.21099696,2.822289942
650,3634000,421.0078833,376.1105691,405.7705864,10.66424549,3.619242661
655,3634000,412.4561925,366.4634498,394.2340032,11.15094003,4.41796962
660,3634000,403.5427174,356.4472423,382.7082667,11.67050554,5.162886061
665,3634000,394.2281807,346.0513864,371.3382204,12.22053539,5.806271958
670,3634000,384.4668046,335.2713952,360.1820218,12.79574954,6.31648362
675,3634000,374.2056035,324.1124955,349.1920961,13.38652001,6.68442888
680,3634000,363.3844718,312.5945851,338.2277799,13.97690067,6.922885778
685,3634000,351.9382244,300.7584913,327.0933657,14.54224904,7.059437422
690,3634000,339.8027613,288.6729265,315.5901784,15.04691563,7.125481521
695,3634000,326.9289219,276.4404816,303.5732615,15.44324681,7.143956616
700,3634000,313.3084638,264.1996485,291.0045766,15.67427023,7.11882688
705,3634000,299.013881,252.1191253,277.9910793,15.68313669,7.030710929
710,3634000,284.2422138,240.3820688,264.7844299,15.43055282,6.845494056
715,3634000,269.333126,229.1623582,251.7418587,14.91490053,6.531416169
720,3634000,254.7251685,218.6001854,239.2478761,14.18194492,6.07607505
725,3634000,240.8511524,208.7858916,227.6092442,13.3133101,5.497963397
730,3634000,228.0301747,199.7567828,216.9960344,12.39896956,4.838894825
735,3634000,216.4186039,191.5050919,207.4352539,11.51172385,4.150913955
740,3634000,206.0288365,183.9913916,198.8458766,10.69629147,3.486385667
745,3634000,196.780907,177.1580812,191.0972812,9.971915514,2.888301477
750,3634000,188.5520867,170.9400103,184.0516681,9.340695551,2.386830437
755,3634000,181.2100661,165.2715644,177.5935618,8.795594011,1.995752431
760,3634000,174.6303371,160.0907513,171.6371903,8.325922058,1.713990134
765,3634000,168.703164,155.3411726,166.1273036,7.920415405,1.526859535
770,3634000,163.3349808,150.9726751,161.0317025,7.568682229,1.410156146
775,3634000,158.4472726,146.9412602,156.3263987,7.26172953,1.338536101
780,3634000,153.9745719,143.2086223,151.9924503,6.992030889,1.287304489
785,3634000,149.8623336,139.7415364,148.0048151,6.753396251,1.239483265
790,3634000,146.0650039,136.5112186,144.3355325,6.540776393,1.184042294
795,3634000,142.5443768,133.4927183,140.9505842,6.350063532,1.118102767
800,3634000,139.2682422,130.6643715,137.8137102,6.177912908,1.044410365
400,5451000,676.5098816,624.4261592,673.5068781,7.698885678,0.443896474
405,5451000,672.8443671,621.9410125,670.0130627,7.565398052,0.420796329
410,5451000,669.1636308,619.4089589,666.3868333,7.435352087,0.414965401
415,5451000,665.4665928,616.8289335,662.6781481,7.308805565,0.419020998
420,5451000,661.7521615,614.1998377,658.9304916,7.185820704,0.426393753
425,5451000,658.0192318,611.5205379,655.1761254,7.066464265,0.432070404
430,5451000,654.2666832,608.7898644,651.432439,6.95080767,0.433194025
435,5451000,650.4933779,606.0066098,647.7026217,6.838927128,0.429021469
440,5451000,646.6981585,603.1695277,643.978417,6.730903781,0.420558104
445,5451000,642.8798463,600.2773313,640.2451396,6.626823852,0.409828801
450,5451000,639.0372389,597.3286918,636.4872325,6.526778812,0.399038783
455,5451000,635.1691084,594.322237,632.6922047,6.430865557,0.389959719
460,5451000,631.2741988,591.2565493,628.8543078,6.339186601,0.383334367
465,5451000,627.3512241,588.1301648,624.9742985,6.251850278,0.378882758
470,5451000,623.3988659,584.9415709,621.0581475,6.168970966,0.375476847
475,5451000,619.4157712,581.6892049,617.1141746,6.090669318,0.371575392
480,5451000,615.4005494,578.3714521,613.1497199,6.017072515,0.365750322
485,5451000,611.3517706,574.9866444,609.1679503,5.948314535,0.357211739
490,5451000,607.2679626,571.5330581,605.1673067,5.884536436,0.345919102
495,5451000,603.1476082,568.0089122,601.1408566,5.825886659,0.332713181
500,5451000,598.989143,564.4123668,597.0796837,5.772521355,0.318780294
505,5451000,594.7909525,560.7415215,592.9745505,5.724604724,0.305384939
510,5451000,590.5513691,556.9944133,588.8180904,5.682309377,0.293501773
515,5451000,586.26867,553.1690153,584.6098446,5.645816726,0.282946283
520,5451000,581.9410739,549.2632355,580.3518303,5.61531739,0.273093554
525,5451000,577.5667386,545.2749152,576.0502846,5.591011617,0.262559102
530,5451000,573.1437587,541.201828,571.7111135,5.573109746,0.24996262
535,5451000,568.6701625,537.0416796,567.3363797,5.56183267,0.234544182
540,5451000,564.1439101,532.7921069,562.9227528,5.557412332,0.216462026
545,5451000,559.5628915,528.4506786,558.4582749,5.560092235,0.19740705
550,5451000,554.9249242,524.0148958,553.9265047,5.570127959,0.179919734
555,5451000,550.2277525,519.4821939,549.3090008,5.587787691,0.166976606
560,5451000,545.4690463,514.8499446,544.5900891,5.613352745,0.161137864
565,5451000,540.6464009,510.1154603,539.7642303,5.647118065,0.163169614
570,5451000,535.7573376,505.2759988,534.8364781,5.689392686,0.171879954
575,5451000,530.7993051,500.3287703,529.8252341,5.740500126,0.18351022
580,5451000,525.769682,495.2709465,524.7571261,5.800778664,0.192585456
585,5451000,520.6657809,490.0996721,519.6565844,5.870581459,0.193828083
590,5451000,515.4848534,484.8120797,514.5390004,5.950276415,0.183488031
595,5451000,510.2240975,479.4053084,509.3976797,6.040245706,0.16197155
600,5451000,504.8806667,473.8765265,504.1962843,6.140884816,0.13555329
605,5451000,499.4516806,468.2229603,498.867585,6.252600908,0.11694736
610,5451000,493.9342391,462.4419291,493.3186012,6.375810282,0.124639649
615,5451000,488.3254378,456.5308878,487.4437679,6.510934623,0.180549656
620,5451000,482.6223869,450.4874791,481.139908,6.658395617,0.307171599
625,5451000,476.822232,444.3095957,474.3274616,6.818607454,0.523207641
630,5451000,470.9221773,437.995456,466.9684868,6.991966591,0.839563456
635,5451000,464.919512,431.5436934,459.0782829,7.178838009,1.256395775
640,5451000,458.8116381,424.953463,450.7316329,7.379537116,1.761072424
645,5451000,452.5960999,418.224566,442.0628607,7.594306258,2.32729341
650,5451000,446.2706163,411.3575951,433.2397725,7.823284786,2.919942136
655,5451000,439.8331147,404.3541014,424.4457016,8.066471596,3.49846624
660,5451000,433.281768,397.2167837,415.8385683,8.323679178,4.025832835
665,5451000,426.6150366,389.9496988,407.5223327,8.594478555,4.475394032
670,5451000,419.8317176,382.5584907,399.5297095,8.878135077,4.835749001
675,5451000,412.9310064,375.050632,391.81593,9.173535972,5.113463526
680,5451000,405.9125763,367.4356685,384.274557,9.479112011,5.330709257
685,5451000,398.7766852,359.7254516,376.7674461,9.79275748,5.519189037
690,5451000,391.5243197,351.9343395,369.1589657,10.11175507,5.712379253
695,5451000,384.157387,344.0793417,361.347186,10.432715,5.937722866
700,5451000,376.678968,336.1801762,353.2869855,10.7515405,6.210058043
705,5451000,369.093639,328.2592078,345.0006207,11.06343401,6.527616763
710,5451000,361.407866,320.3412371,336.5686204,11.36295937,6.872912292
715,5451000,353.6304654,312.4531179,328.1107237,11.64417424,7.216499759
720,5451000,345.7731062,304.623195,319.7608813,11.90084204,7.522917329
725,5451000,337.8508119,296.8805751,311.6326769,12.12672438,7.760269947
730,5451000,329.8823929,289.2542678,303.8008408,12.31594229,7.90631835
735,5451000,321.8907186,281.7722576,296.2923208,12.46337925,7.952511939
740,5451000,313.9027254,274.4605839,289.0874553,12.56508413,7.905401312
745,5451000,305.9490646,267.3425123,282.1384594,12.61862079,7.782538964
750,5451000,298.0633257,260.4378699,275.3871227,12.62330938,7.607847398
755,5451000,290.2808395,253.7625984,268.785833,12.58031398,7.404900208
760,5451000,282.6371442,247.3285475,262.3075011,12.49255359,7.192841961
765,5451000,275.1662826,241.1435013,255.952892,12.36444413,6.982465433
770,5451000,267.8991466,235.2114058,249.748512,12.20150986,6.775174458
775,5451000,260.8620873,229.5327467,243.7308745,12.00992483,6.567153144
780,5451000,254.0759577,224.1050247,237.9417466,11.79605238,6.350152636
785,5451000,247.5556654,218.923274,232.409659,11.56604167,6.1182225
790,5451000,241.3102195,213.9805823,227.1511344,11.32552002,5.867586154
795,5451000,235.3431822,209.2685786,222.1635684,11.0793962,5.600168072
800,5451000,229.6533935,204.7778699,217.4302114,10.83176834,5.322447851
