T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,100000,3.400136789,3.402256125,3.39348768,0.062330905,-0.195554156,0.062330905,0.195554156,,,115,1000000,1006.722507,1113.02766,973.2879594,10.55952885,-3.321128427,115,3000000,1015.453974,1126.48808,1002.73104,10.93443027,-1.252930599,115,5000000,1023.570218,1138.689222,1026.836445,11.24681063,0.319101398,115,7000000,1031.171152,1149.85547,1047.362039,11.50966236,1.570145511,115,10000000,1041.767491,1165.018774,1073.481611,11.83097798,3.044260895
120,100000,3.252443805,3.254914038,3.248754608,0.07595006,-0.113428445,0.07595006,0.113428445,,,120,1000000,38.24643237,38.40174542,37.26017753,0.406085055,-2.578684542,120,3000000,984.3043135,1083.368856,969.6818756,10.06442229,-1.485560685,120,5000000,993.9429193,1098.37608,997.3047708,10.5069576,0.338233866,120,7000000,1002.831759,1111.87886,1020.321124,10.87391777,1.74399785,120,10000000,1015.038261,1129.917144,1049.117648,11.31768997,3.357448557
125,100000,3.11743256,3.120079285,3.115926025,0.084900812,-0.048326158,0.084900812,0.048326158,,,125,1000000,35.77665966,36.03922271,35.31098205,0.733894823,-1.301624056,125,3000000,950.5049361,1035.379362,934.1980559,8.929404009,-1.715601839,125,5000000,962.2284699,1054.212315,966.2852958,9.559459979,0.42160735,125,7000000,972.8091541,1070.764263,992.2841211,10.06930381,2.001930903,125,10000000,987.0507215,1092.408718,1024.153208,10.67402049,3.758923995
130,100000,2.993489755,2.996192731,2.99353,0.090295142,0.001344391,0.090295142,0.001344391,,,130,1000000,33.71512089,34.01412665,33.56340474,0.886859531,-0.449994395,130,3000000,913.0085375,980.8978824,894.5308132,7.435784238,-2.023828205,130,5000000,927.7628951,1005.239199,932.6936479,8.350873332,0.531466919,130,7000000,940.6583738,1025.910829,962.4445765,9.063062353,2.316058976,130,10000000,957.5424917,1052.174696,997.9820496,9.882820354,4.2232651
135,100000,2.879270018,2.88194857,2.880246114,0.093028856,0.033900808,0.093028856,0.033900808,,,135,1000000,31.94247118,32.24939715,31.99249937,0.960871091,0.156619658,135,3000000,869.9117672,917.0001394,845.9601426,5.413005549,-2.753339536,135,5000000,889.489951,949.9703343,893.665745,6.799445368,0.46945938,135,7000000,905.7348985,976.4811115,928.6512201,7.810918307,2.530135659,135,10000000,926.1701901,1008.820789,968.9638836,8.923910551,4.620499985
140,100000,2.773642302,2.776244105,2.775431699,0.093804567,0.06451435,0.093804567,0.06451435,,,140,1000000,30.3904483,30.69155022,30.57207195,0.990778173,0.597634017,140,3000000,816.9725823,837.1766226,786.8092762,2.473037743,-3.692083034,140,5000000,845.5365767,885.8543943,850.2973652,4.768311476,0.563049383,140,7000000,867.0429154,921.2457508,892.3725576,6.251459348,2.921382752,140,10000000,892.4699178,961.8536171,938.5609139,7.774345993,5.164431331
145,100000,2.67564845,2.678141174,2.678044523,0.093163348,0.08955109,0.093163348,0.08955109,,,145,1000000,29.01360876,29.29986527,29.28639156,0.986628428,0.940189176,145,3000000,117.0553579,717.2077271,705.3126496,512.7081582,502.5462333,145,5000000,791.9633865,807.7275119,801.8913695,1.990511886,1.253591154,145,7000000,822.9072491,858.2708628,853.8819812,4.297399705,3.76406116,145,10000000,855.7933344,910.6513858,907.2644219,6.41019849,6.014429585
150,100000,2.58447093,2.586836152,2.587013651,0.091516647,0.098384572,0.091516647,0.098384572,,,150,1000000,27.7794565,28.04961727,28.07355306,0.972519982,1.058683611,150,3000000,105.7480611,108.9933808,109.6011594,3.068916482,3.643658531,150,5000000,717.2574568,701.0796798,718.5742193,-2.255504895,0.183582955,150,7000000,770.158398,784.2106317,794.9933325,1.824590073,3.224652825,150,10000000,815.2028519,854.4354536,862.1557844,4.812618309,5.759662441
155,100000,2.499407525,2.501636359,2.501513556,0.089174471,0.084261194,0.089174471,0.084261194,,,155,1000000,26.663785,26.91648456,26.90047095,0.947725765,0.887668259,155,3000000,97.57554582,100.5160888,100.1826732,3.013606488,2.671906507,155,5000000,284.9530324,297.0320542,281.9439298,4.238951824,-1.055999516,155,7000000,701.6342911,692.4622913,681.3030658,-1.307233682,-2.897695497,155,10000000,769.303793,792.2746064,785.4424504,2.985922277,2.097826313
160,100000,2.419851332,2.421941326,2.421358146,0.08636868,0.062268886,0.08636868,0.062268886,,,160,1000000,25.64804234,25.88309318,25.80936731,0.916447483,0.628995241,160,3000000,91.15566578,93.78744462,92.4678829,2.887125898,1.439534347,160,5000000,207.3643082,217.5221086,204.4704384,4.898528854,-1.395548642,160,7000000,595.6143143,568.3696064,483.4108048,-4.574219807,-18.83828289,160,10000000,716.0109781,723.243753,681.8348694,1.010148606,-4.773126361
