T,P,NIST,PR,New,PR_rate,New_rate
195.0,2037480.0,36.945746217692104,37.40510213405911,37.05797416244703,1.2433255879049991,0.30376418463348076
200.0,2037480.0,35.851252347329265,36.27142479548508,35.947996162564706,1.171988203048416,0.26984779861574004
205.0,2037480.0,34.827777827618306,35.21312839251596,34.910643995931586,1.1064460293877114,0.23793125339041346
210.0,2037480.0,33.867936938316724,34.222238945536716,33.9387846822722,1.046128105958383,0.20918824811948158
215.0,2037480.0,32.96540724317588,33.29193908575615,33.02622047132948,0.9905287690564205,0.18447588924049327
220.0,2037480.0,32.11473552739179,32.416356976566234,32.167406419648415,0.9391995425812684,0.16400848828944495
225.0,2037480.0,31.3111861505558,31.59040114365542,31.357327921820342,0.8917419856183424,0.14736513347874292
230.0,2037480.0,30.550621132074053,30.80962973783397,30.59146994726977,0.8478014395851098,0.13370862418515622
235.0,2037480.0,29.829404304216542,30.070145968654735,29.865819319617835,0.8070615892391895,0.12207758167046298
240.0,2037480.0,29.144323948192742,29.368513671141503,29.17686104070537,0.7692397440657169,0.11164126699409725
245.0,2037480.0,28.49252978688873,28.701688532801107,28.52154959009135,0.7340827489759206,0.10185056721770241
250.0,2037480.0,27.87148124602788,28.0669616257872,27.897254166595687,0.7013634404062388,0.09247058073556755
255.0,2037480.0,27.278904645094304,27.461912698487197,27.301687227257446,0.6708775728859921,0.08351721764326449
260.0,2037480.0,26.712757527677763,26.884371274442998,26.73283045651511,0.6424411504032179,0.07514360438659048
265.0,2037480.0,26.171198746842343,26.33238404703812,26.1888702598521,0.6158881056803831,0.06752274964817076
270.0,2037480.0,25.652563225017982,25.804187388846444,25.668150173298354,0.5910682784346031,0.06076175758206868
275.0,2037480.0,25.155340537776734,25.298184044946414,25.169141677259322,0.5678456507283854,0.05486365593764234
280.0,2037480.0,24.678156646399376,24.812923271038763,24.69043020791766,0.5460968036243067,0.049734514996992246
285.0,2037480.0,24.219758239405326,24.347083824995604,24.230710612678806,0.52570956461126,0.04522081998184399
290.0,2037480.0,23.77899924832973,23.89945933544112,23.788785975497692,0.5065818197536255,0.04115701870275589
295.0,2037480.0,23.354829185352386,23.468945661096328,23.36356528160961,0.4886204683334292,0.03740595226747563
300.0,2037480.0,22.946283015333925,23.054529925789737,22.95405749258869,0.47174050099301545,0.03388120528962313
305.0,2037480.0,22.552472326417174,22.655280970615248,22.559361946646916,0.45586418513258775,0.0305492902508614
310.0,2037480.0,22.172577604618688,22.27034100998767,22.17865643717461,0.44092034364384675,0.02741599404597554
315.0,2037480.0,21.8058414510415,21.89891831478578,21.81118502449386,0.4268437150350718,0.024505238490146897
320.0,2037480.0,21.45156260721699,21.540280775273317,21.4562473748559,0.41357438467666885,0.02183881764088271
325.0,2037480.0,21.109090675957994,21.193750220500934,21.113190727504293,0.40105727831925514,0.019423155687936455
330.0,2037480.0,20.77782144300199,20.85869739053896,20.781404643355792,0.3892417102477779,0.017245313054746237
335.0,2037480.0,20.457192719439032,20.534537474043923,20.46031799361977,0.3780809794659429,0.015277141021258208
340.0,2037480.0,20.1466806370767,20.220726137004885,20.14939720843862,0.36753200818559234,0.013483964980926907
345.0,2037480.0,19.84579633898365,19.916755979586394,19.848144835222655,0.357555017650546,0.011833721352827748
350.0,2037480.0,19.554083015863068,19.622153367209158,19.55609769004163,0.3481132369688166,0.010303086966167385
355.0,2037480.0,19.271113245945095,19.33647558972647,19.27282436482969,0.33917264118162266,0.008879190645390828
360.0,2037480.0,18.996486602000626,19.059308309035337,18.997922190506007,0.33070171527452413,0.007557126406885634
365.0,2037480.0,18.729827494065745,18.79026326092432,18.731014064414722,0.32267124124727264,0.006335191017394356
370.0,2037480.0,18.47078322068711,18.52897618158134,18.471745576065878,0.31505410571357156,0.0052101492788341796
375.0,2037480.0,18.21902220508329,18.275104933107375,18.219782768441895,0.30782512580963867,0.004174556406170117
380.0,2037480.0,17.974232395671773,18.028327805722217,17.974810632132936,0.3009608914563154,0.003217030070790996
385.0,2037480.0,17.736119813022526,17.788341977202005,17.736532202408593,0.294439622251175,0.002325138702347144
390.0,2037480.0,17.50440722753772,17.554862112533133,17.50466794580275,0.2882410374687756,0.0014894435535189575
395.0,2037480.0,17.278832954082596,17.327619088867984,17.278955073449147,0.2823462378219294,0.0007067570296906739
400.0,2037480.0,17.059149751452416,17.106358832678175,17.05914650650903,0.276737597791119,1.9021718158711386e-05
100.0,3395800.0,704.5323302451866,780.5952709086174,692.1110233513489,10.796231400333312,1.7630570465822244
105.0,3395800.0,675.0571122606357,738.9787028771171,665.8255531091335,9.469064091839641,1.3675226856861793
110.0,3395800.0,641.8487892457005,691.0047923645415,634.3002224901137,7.65850211801584,1.1760662140467422
115.0,3395800.0,602.6179038900168,633.5351651287043,592.9456029908243,5.130491649702161,1.6050470516650543
120.0,3395800.0,551.674609724051,559.0291981833096,532.5426868351825,1.3331388339473111,3.467972343051706
125.0,3395800.0,459.6264495298467,431.1313854440491,409.5403454710209,6.19961364602609,10.897132684609218
130.0,3395800.0,156.5479654478632,164.7693339335979,164.36259812971352,5.251661024283799,4.991845572373737
135.0,3395800.0,130.23186926181842,136.46934060281797,135.90942692369498,4.789512257141701,4.359576265055667
140.0,3395800.0,115.50219693435345,120.50353732691964,119.33561371959135,4.330082479217899,3.318912442346575
145.0,3395800.0,105.26601306840182,109.40917492441108,107.78348848976329,3.9358970053487563,2.391536781891429
150.0,3395800.0,97.45739580600275,100.96395032885924,99.07667184379572,3.5980383980673825,1.661521964958184
155.0,3395800.0,91.17491134949832,94.18861440117432,92.20487313041521,3.305408260967381,1.1296548202484866
160.0,3395800.0,85.941436302908,88.56213759840033,86.60224372554623,3.0494036500104986,0.7689043272550808
165.0,3395800.0,81.47316785025349,83.77362442440949,81.91482905234815,2.8235757057884476,0.5420940583854936
170.0,3395800.0,77.58740647875177,79.6225270312738,77.90597527604878,2.6230037126957875,0.4105934348820491
175.0,3395800.0,74.15958241546127,75.97192523214191,74.41143973993762,2.4438417230121723,0.3396153487830839
180.0,3395800.0,71.1009551221049,72.72420321982757,71.31525469262381,2.2830186949457825,0.3014018168263384
185.0,3395800.0,68.34608081740502,69.80734660367813,68.53511604988795,2.138038887960605,0.2765853289934111
190.0,3395800.0,65.84532150825908,67.1667351000172,66.01252392261627,2.006845074926672,0.25393211017462997
195.0,3395800.0,63.56014125559033,64.75997983647679,63.70560481968583,1.887721702916963,0.22885972438380386
200.0,3395800.0,61.460030855477555,62.55354263273522,61.5837399305081,1.7792242568654835,0.20128378282374637
205.0,3395800.0,59.52042811682612,60.520446544642446,59.62363215438457,1.6801264027427734,0.17339263312402234
210.0,3395800.0,57.721270474282356,58.63868056377171,57.80659366429786,1.5893795856383692,0.14781932087499108
215.0,3395800.0,56.045962469957956,56.89006039886762,56.116843378025166,1.506081601082539,0.12646924942221066
220.0,3395800.0,54.48062316411491,55.2593974058502,54.54057242188638,1.429451787637135,0.11003776074822592
225.0,3395800.0,53.01352710448905,53.733880850626925,53.0655234375587,1.358811204389524,0.09808125569002137
230.0,3395800.0,51.63468205050513,52.302611064501484,51.680855029297454,1.293566625128125,0.08942241330577888
235.0,3395800.0,50.33550518778153,50.9562413776292,50.377111010833914,1.233197496542355,0.08265700899826339
240.0,3395800.0,49.10857150113334,49.68669981483042,49.14618057513066,1.1772452262915778,0.07658352268798645
245.0,3395800.0,47.947415836139115,48.48697017868165,47.98119577926503,1.1253043216895586,0.07045206198673487
250.0,3395800.0,46.84637546864063,47.35091796493352,46.87636398013232,1.0770150118244197,0.06401458211374783
255.0,3395800.0,45.80046362799054,46.27315055025251,45.82676110071999,1.0320570684640251,0.05741748149768054
260.0,3395800.0,44.80526694925582,45.248903881720445,44.828123905281,0.9901446027920526,0.051013993625049776
265.0,3395800.0,43.85686162163323,44.27394987582023,43.87667308330993,0.9510216617535243,0.045173003594334966
270.0,3395800.0,42.9517442883195,43.344520157815104,42.96898571003423,0.9144584835927477,0.040141377260475807
275.0,3395800.0,42.08677469107235,42.45724280976234,42.10191957759574,0.8802482998740633,0.03598490650460801
280.0,3395800.0,41.259127744170485,41.60908956069282,41.27257945834649,0.848204592914072,0.032603001836139636
285.0,3395800.0,40.46625323799784,40.79733142342249,40.47830892027673,0.8181587345817545,0.029791940973598753
290.0,3395800.0,39.705841760854774,40.019501212842385,39.71669088817914,0.7899579459283548,0.02732375600977407
295.0,3395800.0,38.97579572305829,39.273361708106506,38.98554464186662,0.7634635278842411,0.025012751189476747
300.0,3395800.0,38.27420459421635,38.55687847271598,38.28291278761973,0.7385493219167892,0.022752121162812958
305.0,3395800.0,37.59932364018021,37.868196541345284,37.60703811847549,0.7151003665335782,0.020517598585292493
310.0,3395800.0,36.9495555832414,37.20562033436146,36.95633412505798,0.6930117211915893,0.01834539471336485
315.0,3395800.0,36.32343471691468,36.567596280608086,36.32935474984779,0.6721874338048345,0.01629810886344419
320.0,3395800.0,35.719613091993395,35.95269772375939,35.72476821308427,0.6525396318423277,0.014432186254638383
325.0,3395800.0,35.13684845859774,35.35961176306765,35.141337834571644,0.6339877201348687,0.012776831647818022
330.0,3395800.0,34.57399370351189,34.78712773990199,34.577910215139056,0.6164576710976043,0.01132791213174117
335.0,3395800.0,34.029987566146296,34.23412713035259,34.03340928317628,0.5998813952238286,0.010055005231300257
340.0,3395800.0,33.503846452200335,33.69957464382856,33.50683355455331,0.5841961814965657,0.008915699745808983
345.0,3395800.0,32.994657193258575,33.18251035992316,32.997254055665486,0.5693441988630911,0.007870554289139284
350.0,3395800.0,32.5015706244624,32.68204276233402,32.50381100138065,0.5552720511783058,0.0068931343168948545
355.0,3395800.0,32.023795872099775,32.19734255046542,32.02570861319903,0.5419303790805327,0.005972874380330171
360.0,3395800.0,31.56059525926188,31.727637127409466,31.562208366517343,0.5292735031623476,0.005111143317199526
365.0,3395800.0,31.111279751272765,31.272205678019777,31.11262177781809,0.5172591035585051,0.004313633370456578
370.0,3395800.0,30.675204873916236,30.830374763321863,30.67630390441659,0.5058479317201608,0.0035827975880511737
375.0,3395800.0,30.251767046971178,30.401514368001962,30.252648465217725,0.4950035506959802,0.002913609129601787
380.0,3395800.0,29.84040028354852,29.985034346543973,29.841084845245746,0.4846921007128485,0.002294076790935313
385.0,3395800.0,29.440573212464017,29.58038122103511,29.44107663827334,0.4748820872546906,0.0017099728517201958
390.0,3395800.0,29.05178638659354,29.187035289970595,29.052120891890937,0.46554418918441054,0.0011514104260036174
395.0,3395800.0,28.673569845014573,28.804508012750283,28.673747089266996,0.4566510847566342,0.0006181450491917351
400.0,3395800.0,28.305480900881264,28.432339639130667,28.30551513911636,0.448177293626033,0.00012095973643750499
100.0,6791600.0,720.6938552743211,805.2797102791715,736.3177250156658,11.736724877812932,2.1678927365625635
105.0,6791600.0,695.0790330739483,770.5524574119191,715.8845463904242,10.858250752320044,2.9932586549855715
110.0,6791600.0,667.5783122809195,732.5211654612219,692.7088692932754,9.728125073208528,3.764435804766057
115.0,6791600.0,637.5921823976712,690.5470036564733,664.8659320881487,8.30543766387866,4.277616702876492
120.0,6791600.0,604.2288680354536,643.7862976266719,630.2182372571572,6.546762606664661,4.30124586834183
125.0,6791600.0,566.1079042456053,591.1467072223097,586.3403379024074,4.422973568982602,3.5739535705236096
130.0,6791600.0,521.0318282583742,531.3934753299443,530.5418496349947,1.9886783320330867,1.8252284910135352
135.0,6791600.0,465.71947399050134,464.0372953776191,460.95227247478977,0.36119997269355086,1.023620823682543
140.0,6791600.0,398.2066561774226,392.67646562317736,382.27008093006776,1.3887740117988445,4.00208660506524
145.0,6791600.0,328.95753909128473,328.3552952127335,312.4954866782993,0.1830764785676835,5.004309206124399
150.0,6791600.0,275.72873249419195,279.8034043774922,263.3861642580945,1.477782836210617,4.476344603062886
155.0,6791600.0,239.46625295180115,245.31785760935585,230.377836829941,2.4436030486235114,3.7952805499025493
160.0,6791600.0,214.02768900744027,220.20379724681194,207.13797044065578,2.8856585183036625,3.219078147662
165.0,6791600.0,195.1363194531334,201.0950278427274,189.83688010295373,3.0536131901499344,2.715762685814348
170.0,6791600.0,180.41031659000143,185.97213883256322,176.3284140387302,3.082873722350106,2.262566037477629
175.0,6791600.0,168.49674449314875,173.62064436162214,165.3622844262063,3.040948882357623,1.8602496305618041
180.0,6791600.0,158.5814005322832,163.27927790947436,156.17546114751786,2.962439076349809,1.5171636627559886
185.0,6791600.0,150.1456818578879,154.4486154538419,148.2858185290825,2.8658390589126106,1.238705839416517
190.0,6791600.0,142.84274072415408,146.7871836926858,141.3810410263138,2.761388467159766,1.0232929516964393
195.0,6791600.0,136.43093520052912,140.0530238071979,135.25397982878843,2.654888058448727,0.8626748545047903
200.0,6791600.0,130.73607997076934,134.0693940076615,129.76271460529642,2.549651203889108,0.7445269627868186
205.0,6791600.0,125.62896362591604,128.70379624858035,124.80529939297664,2.4475507350519883,0.6556324347242273
210.0,6791600.0,121.0113758660055,123.85466443924791,120.30404855673068,2.349604368097392,0.5845130709513063
215.0,6791600.0,116.80709685543276,119.44263141058875,116.19626236648755,2.256313722459754,0.5229429592803079
220.0,6791600.0,112.95589711640197,115.4046300036546,112.42920344263501,2.167866352944099,0.46628258215168233
225.0,6791600.0,109.40942865963746,111.68980446195445,108.95767023581247,2.084258943907872,0.41290630008713625
230.0,6791600.0,106.12834118482898,108.25661110681686,105.74295212578843,2.005373775023363,0.3631349126331579
235.0,6791600.0,103.08021362820044,105.07072017208758,102.7523257821425,1.9310267934316523,0.3180899946915038
240.0,6791600.0,100.2380415867738,102.10346960704992,99.9586026726916,1.860998070938222,0.2787753129038363
245.0,6791600.0,97.57911195712285,99.33070692324699,97.33950701344212,1.7950511446484692,0.24554942023454393
250.0,6791600.0,95.08415255808403,96.7319088587609,94.87687028489849,1.7329452451819563,0.21799875963443918
255.0,6791600.0,92.73668046612364,94.28950325234798,92.55573487064677,1.6744429263796865,0.1951176110330686
260.0,6791600.0,90.52249623122023,91.98834031976142,90.3635021840729,1.6193147002895345,0.17564036981615613
265.0,6791600.0,88.42928673695359,89.81527583583222,88.28923307514395,1.5673417145175843,0.1583792734032132
270.0,6791600.0,86.44631004191558,87.75883919294446,86.32315756127537,1.5183171501391695,0.14246123470221161
275.0,6791600.0,84.56414283191934,85.80896657998962,84.45639201551904,1.472046787660936,0.12741903694863269
280.0,6791600.0,82.77447622168869,83.95678465675674,82.6808185158818,1.4283490382972204,0.11314805007772463
285.0,6791600.0,81.06994927657918,82.19443376877192,80.98906053998701,1.3870546388976155,0.09977647366746345
290.0,6791600.0,79.44401224136793,80.51492240670152,79.37449054503581,1.348006143093493,0.08751030363483586
295.0,6791600.0,77.89081337163684,78.91200656416578,77.83122357711507,1.311057297163619,0.07650426532003461
300.0,6791600.0,76.4051046714587,77.38008909334381,76.35407355986176,1.2760723594026022,0.06679018609604012
305.0,6791600.0,74.98216289132795,75.91413524060873,74.93847264212168,1.2429254016471845,0.05826752326361246
310.0,6791600.0,73.61772293142151,74.50960136347206,73.58036789685714,1.211499617940336,0.05074190436339461
315.0,6791600.0,72.30792139684915,73.16237445524035,72.27611603023136,1.181686656018899,0.04398600596362159
320.0,6791600.0,71.04924851301057,71.86872058496586,71.02239362175736,1.1533859810005267,0.037797572550384684
325.0,6791600.0,69.83850696607995,70.62524073361577,69.8161332590254,1.1265042763842765,0.03203634789244258
330.0,6791600.0,68.6727765118252,69.42883279923961,68.65448652759514,1.1009548846247967,0.026633529557256504
335.0,6791600.0,67.5493834143877,68.27665877368561,67.53480811362553,1.0766572876563067,0.021577252116072573
340.0,6791600.0,66.46587394932817,67.16611627552413,66.4546511846079,1.0535366265247763,0.016885002864520954
345.0,6791600.0,65.41999134265417,66.09481376908317,65.41176471438777,1.031523258531854,0.012575098372163208
350.0,6791600.0,64.40965562756644,65.06054891604099,64.40408584282171,1.0105523498498195,0.00864743754714043
355.0,6791600.0,63.4329459892695,64.0612896000647,63.42972511233635,0.9905635013412288,0.00507760893478578
360.0,6791600.0,62.488085239953186,63.09515724128024,62.48694570740043,0.9715004052307066,0.0018235997284604091
365.0,6791600.0,61.57342612447497,62.1604120795784,61.57414079131045,0.9533105302875245,0.0011606741421747097
370.0,6791600.0,60.68743920507808,61.25544015674963,60.689813227645836,0.9359448332498136,0.003911884565988486
375.0,6791600.0,59.828702112784505,60.37874176941814,59.83256099150151,0.9193574943289653,0.006449878704922805
380.0,6791600.0,58.995889985564276,59.52892119946012,59.001069218517735,0.9035056747618755,0.008778972492366066
385.0,6791600.0,58.18776694031081,58.704677557422656,58.19410763149791,0.8883492945211244,0.01089694882706662
390.0,6791600.0,57.403178448085136,57.90479659849962,57.410530312968355,0.8738508284312954,0.012807417780651474
395.0,6791600.0,56.641044500850924,57.12814339074724,56.6492743294486,0.8599751190834739,0.01452979666989366
400.0,6791600.0,55.90035347367333,56.37365573213165,55.909354581330746,0.8466892050713604,0.016102058570448413
100.0,10187400.0,734.3081646796722,825.0833219686732,767.5346909157062,12.361997544804622,4.524874954989552
105.0,10187400.0,711.2034607400274,794.7260305037194,749.9514824375557,11.743836240164578,5.448233007360495
110.0,10187400.0,686.9915631870562,762.2888161330748,730.4430820133649,10.960433429007983,6.324898463778898
115.0,10187400.0,661.4475759463489,727.6024792934153,707.6833413246497,10.001533870982435,6.9900876591996255
120.0,10187400.0,634.2981742622239,690.514582388979,680.4114056043593,8.862773125926532,7.269961228529686
125.0,10187400.0,605.222602126,650.9292361111969,647.5364991784452,7.552036857949564,6.991460150993498
130.0,10187400.0,573.8725844448859,608.8833763368609,608.3194667584346,6.100795340457221,6.002531441168184
135.0,10187400.0,539.9381586159668,564.6786104566332,562.7311051017539,4.582089901570222,4.221399455117719
140.0,10187400.0,503.3089888172012,519.0682076159842,512.0577380634187,3.1311220639666777,1.738246174934691
145.0,10187400.0,464.3830936450261,473.41624726770397,459.47848100830015,1.945194333362785,1.0561565879215775
150.0,10187400.0,424.4442488019004,429.6070637490355,409.57609327283683,1.2163705743942594,3.5029701947977046
155.0,10187400.0,385.6724294058589,389.52059315070613,366.17676534680083,0.9977803574850943,5.0549799707206935
160.0,10187400.0,350.3201711713497,354.34675493897987,330.5771747125054,1.1494010619390362,5.63570073422566
165.0,10187400.0,319.6542949661928,324.32211685709547,302.0059593277432,1.4602719138800624,5.521069454210256
170.0,10187400.0,293.76391122679377,298.996750007803,278.97322190241215,1.7813075674122925,5.03488984151045
175.0,10187400.0,272.0736788502114,277.6429403441851,260.0770405552047,2.046968129188195,4.4093343926927275
180.0,10187400.0,253.8327487303994,259.5247764523471,244.23706224603694,2.2424323695100985,3.7803185492641935
185.0,10187400.0,238.3499840798137,244.00880079019507,230.68435440132416,2.3741628228875618,3.216123427943106
190.0,10187400.0,225.06109995032196,230.5854753533995,218.88949046188176,2.4546113941045036,2.7421928933087347
195.0,10187400.0,213.52614954628794,218.85591589682969,208.49038801414977,2.4960719620836724,2.3583816515393683
200.0,10187400.0,203.40713365951672,208.51019160726995,199.23499350983195,2.5087900586098613,2.051127742977054
205.0,10187400.0,194.44439137632367,199.30693231179467,190.94027077352877,2.500736020747516,1.8021196589893385
210.0,10187400.0,186.43706500035051,191.0568186185301,183.46522905351748,2.477915868376756,1.5940156249656965
215.0,10187400.0,179.2282166110886,183.60996458464052,176.6947936083361,2.4447869071084742,1.4135179441359011
220.0,10187400.0,172.69383818701255,176.84649150384294,170.53124465881146,2.4046331707176662,1.2522702320503083
225.0,10187400.0,166.7348135196094,170.66953144708492,164.89032513260898,2.359865851898276,1.1062407112618287
230.0,10187400.0,161.27103353746793,165.00002574735407,159.69976305974143,2.3122516970909044,0.9743042152460992
235.0,10187400.0,156.23706137922258,159.77283517259463,154.89863190663803,2.2630826272326794,0.8566658005272388
240.0,10187400.0,151.57891082985137,154.93380754141722,150.43664719405857,2.213300447403107,0.7535768858208792
245.0,10187400.0,147.25162807092747,150.4375469956231,146.27301887656262,2.1635882512355407,0.6645829368307413
250.0,10187400.0,143.21745738430812,146.24570095145677,142.37487836451237,2.114437459270552,0.5883214485052494
255.0,10187400.0,139.44443521631214,142.32563212218298,138.71549788173422,2.0661971210263084,0.5227439398690686
260.0,10187400.0,135.90530155731884,138.64937951481053,135.27259387878678,2.0191103114063336,0.46555040258323477
265.0,10187400.0,132.5766487404759,135.1928382588043,132.02694029513364,1.9733411148819335,0.41463444020094653
270.0,10187400.0,129.43824965046804,131.93510665081655,128.96140827341668,1.9289947191737882,0.36839294284263624
275.0,10187400.0,126.472522823125,128.85796210539405,126.06042635086474,1.886132441277497,0.3258387379815192
280.0,10187400.0,123.66410297084794,125.94543732925501,123.30976663166766,1.8447830078425198,0.2865312816475193
285.0,10187400.0,120.99949342839618,123.18347505904923,120.69652181126288,1.8049510529111963,0.2503908144975701
290.0,10187400.0,118.46678279754536,120.55964486719962,118.20914195837595,1.7666235380350208,0.21747939218515686
295.0,10187400.0,116.05541231076398,118.06290937068076,115.837438657936,1.72977461364857,0.18781860189708896
300.0,10187400.0,113.75598357270728,115.68343004170666,113.57251016229516,1.6943693056527862,0.16128682171241776
305.0,10187400.0,111.56009868122814,113.41240497829571,111.40658936848328,1.6603663128340818,0.1376023457844875
310.0,10187400.0,109.46022649335714,111.2419326329199,109.33284442371925,1.6277201287089285,0.11637292715232926
315.0,10187400.0,107.44959014032835,109.16489675301436,107.34517438742712,1.5963826483152046,0.0971765018041169
320.0,10187400.0,105.5220719196751,107.17486875524443,105.43803573030135,1.5663043811606219,0.07963849443528512
325.0,10187400.0,103.67213248153958,105.26602450713159,103.60632074876887,1.5374353622713697,0.0634806395850211
330.0,10187400.0,101.8947418388717,103.43307307722148,101.84528980872147,1.5097258313705524,0.04853246522614497
335.0,10187400.0,100.18532020991105,101.67119547722426,100.1505457352813,1.4831267337369962,0.03471014970745817
340.0,10187400.0,98.53968707794704,99.97599178543956,98.5180303963333,1.4575900838373643,0.021977623692475863
345.0,10187400.0,96.9540171514732,98.34343533208897,96.94402458702642,1.4330692233670541,0.010306498627245536
350.0,10187400.0,95.42480214526672,96.76983286042604,95.42513726189294,1.4095189981235159,0.0003511839885270236
355.0,10187400.0,93.94881749307221,95.2517897652553,93.95827981410535,1.3868958726161347,0.010071783004441061
360.0,10187400.0,92.5230932556991,93.78617966241777,92.54062775653016,1.365157997072119,0.018951485747026067
365.0,10187400.0,91.14488861230384,92.3701176663406,91.16957817759909,1.3442652382279212,0.02708826097782357
370.0,10187400.0,89.81166942348128,91.00093685368047,89.84271172534372,1.324179182764707,0.03456377335117872
375.0,10187400.0,88.52108843723627,89.67616747392468,88.55776587230478,1.3048631202805268,0.04143355636043405
380.0,10187400.0,87.27096777661559,88.39351853609574,87.31262142098286,1.2862820111649294,0.04772909643203677
385.0,10187400.0,86.0592834036282,87.15086145722208,86.10529971886449,1.2684024435507417,0.053470483852932786
390.0,10187400.0,84.88415130034771,85.94621550520625,84.933964444898,1.2511925825830732,0.05868368097836057
395.0,10187400.0,83.74381514656474,84.7777348079075,83.7969208796625,1.2346221145206293,0.06341451366266092
400.0,10187400.0,82.63663530548517,83.64369673306504,82.69260732725408,1.218662187608484,0.06773269695940025
