TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
700	0.10345595	0.181689197	0.989769273	1.992407724	1.586606099	4.659956452	0.494493665	7.80636928	14.38212987	5.40883219	8.295389793	3.865608522
710	0.098626129	0.177179581	0.964143622	1.948294905	1.580535612	4.459645606	0.777835084	7.155514757	12.60550107	3.698060342	8.755050666	4.147169001
720	0.093376085	0.173188558	0.928811752	1.908968274	1.553600083	4.309886443	0.956459514	6.732843123	10.52463043	1.719178074	9.187329752	4.364468531
730	0.089788441	0.171479126	0.894008253	1.879595556	1.513142673	4.191991714	1.072457314	6.443254958	8.545462143	0.118085178	9.575430616	4.513603324
740	0.085908479	0.169793724	0.852607679	1.848544717	1.460773186	4.088816384	1.136291016	6.217126377	6.870661967	1.613299377	9.910360959	4.600998564
750	0.079795049	0.165918356	0.810649174	1.818202212	1.403133067	3.993508625	1.16550649	6.023349549	5.526903539	2.745214559	10.17928785	4.629714373
760	0.073931126	0.162105181	0.767614709	1.785055824	1.337508093	3.893416506	1.169321901	5.840000052	4.460449936	3.571785706	10.37340002	4.606323658
770	0.071049792	0.160901083	0.719810306	1.743096347	1.271798297	3.78973943	1.155573308	5.65498123	3.624402658	4.140248306	10.48856641	4.540386117
780	0.065071865	0.156080501	0.677087347	1.700685344	1.201930212	3.673800683	1.128864408	5.460379568	2.966974645	4.503324674	10.52309581	4.441083804
790	0.058869689	0.150426195	0.633331189	1.650704545	1.131803539	3.547068406	1.090512678	5.250180499	2.444551726	4.706656464	10.47199869	4.310412435
800	0.055562329	0.147015734	0.587138528	1.591387347	1.06066099	3.407855005	1.045947413	5.026500304	2.021392069	4.789614744	10.34129038	4.158145225
810	0.049097104	0.139791153	0.546630067	1.531107279	0.990429317	3.258519694	0.995679257	4.789118705	1.686890748	4.766753823	10.13999325	3.993330252
820	0.047495529	0.1368212	0.502699273	1.461277149	0.921081724	3.100426069	0.94233306	4.541996497	1.414206954	4.671651317	9.873696992	3.817727286
830	0.039950996	0.127362985	0.460057104	1.387610348	0.852233769	2.935303121	0.885184503	4.286960482	1.199668189	4.514253822	9.553553995	3.635997049
840	0.039622265	0.124686381	0.419419422	1.312033909	0.785036171	2.766921209	0.827365376	4.030640484	1.022222318	4.323431638	9.196798205	3.456964421
850	0.035655385	0.118045712	0.377144663	1.232232073	0.719742451	2.598373514	0.768064287	3.775965239	0.875579037	4.112338673	8.805758802	3.272116067
860	0.026738182	0.106255886	0.339390841	1.155833807	0.657743122	2.433943888	0.708997894	3.528499435	0.763897432	3.88275383	8.401961038	3.09270746
870	0.026756315	0.103343556	0.303154658	1.081200468	0.596728958	2.274007015	0.651096431	3.292738879	0.669860935	3.658221946	7.986840281	2.90882654
880	0.019569663	0.093280449	0.265531232	1.006695364	0.535067221	2.11934558	0.592457639	3.069807201	0.588207149	3.448569717	7.569649449	2.719697189
890	0.019427497	0.090438951	0.233772583	0.940748633	0.479092962	1.978431935	0.534141187	2.863249944	0.528199033	3.24737687	7.16039216	2.526669358
900	0.015084565	0.083660136	0.20043552	0.876770159	0.42372986	1.847659676	0.478567997	2.677271278	0.48809068	3.058505628	6.765489714	2.329039463
910	0.010728433	0.0772069	0.168214995	0.818129108	0.369184546	1.728252866	0.422833631	2.509842049	0.444774768	2.906620775	6.382699042	2.119009837
920	0.005426701	0.070192937	0.134900875	0.762978986	0.316164068	1.621375102	0.36812464	2.362309862	0.419627893	2.769074209	6.017624872	1.899108378
930	0.003668521	0.067129564	0.103633757	0.714571532	0.268438828	1.530721489	0.316522183	2.236131956	0.394815619	2.662585794	5.671114886	1.668977064
940	0.000772885	0.061777328	0.077863014	0.67618299	0.219855212	1.449387285	0.265770866	2.127585434	0.384865478	2.569359347	5.343283359	1.429517583
950	0.003284767	0.058716013	0.050499171	0.640217902	0.174912399	1.380746026	0.21759421	2.036309031	0.37561015	2.500185524	5.03828797	1.187718254
960	0.004611287	0.057139743	0.025208443	0.609656094	0.130563637	1.320076535	0.169036818	1.956565654	0.370587086	2.446745946	4.750042991	0.941587136
970	0.005494252	0.05622257	0.000402506	0.581978622	0.08933834	1.267915827	0.122853792	1.887923534	0.368485143	2.405013913	4.481263014	0.699738869
980	0.012386611	0.049405137	0.025471782	0.554529111	0.048609832	1.219278798	0.078734168	1.826436569	0.369287723	2.369103441	4.229077941	0.466149111
990	0.014658483	0.047207062	0.048261144	0.530262737	0.011441486	1.174722392	0.036726517	1.768261208	0.373396785	2.332364134	3.995024317	0.250240873
1000	0.01869972	0.043108084	0.069267863	0.506567943	0.027252504	1.126439741	0.00278118	1.709772256	0.378423234	2.290883473	3.774796506	0.055901921
