TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
700	0.10345595	0.118026489	0.989769273	1.126947096	1.586606099	2.031244413	0.494493665	1.610059145	14.38212987	12.54777361	8.295389793	6.982292926
710	0.098626129	0.112043523	0.964143622	1.082581505	1.580535612	1.949606376	0.777835084	1.65220196	12.60550107	11.01078552	8.755050666	7.51134849
720	0.093376085	0.107046993	0.928811752	1.047515643	1.553600083	1.906467643	0.956459514	1.743647519	10.52463043	9.024467221	9.187329752	7.946764742
730	0.089788441	0.104727686	0.894008253	1.025927475	1.513142673	1.88655738	1.072457314	1.857953345	8.545462143	7.039839117	9.575430616	8.283829442
740	0.085908479	0.102767125	0.852607679	1.005523245	1.460773186	1.874973938	1.136291016	1.963880044	6.870661967	5.302213051	9.910360959	8.528748346
750	0.079795049	0.098900799	0.810649174	0.988082826	1.403133067	1.866274335	1.16550649	2.052522992	5.526903539	3.872762012	10.17928785	8.685040966
760	0.073931126	0.095338556	0.767614709	0.969694299	1.337508093	1.849011801	1.169321901	2.116047264	4.460449936	2.722796192	10.37340002	8.759818961
770	0.071049792	0.094595905	0.719810306	0.94410584	1.271798297	1.825137043	1.155573308	2.151644541	3.624402658	1.822215831	10.48856641	8.763057065
780	0.065071865	0.09043199	0.677087347	0.919438944	1.201930212	1.786825258	1.128864408	2.157874417	2.966974645	1.128603022	10.52309581	8.704293765
790	0.058869689	0.085617044	0.633331189	0.888549074	1.131803539	1.736137709	1.090512678	2.133430093	2.444551726	0.60192661	10.47199869	8.5861628
800	0.055562329	0.083222822	0.587138528	0.849664296	1.06066099	1.671981953	1.045947413	2.083751769	2.021392069	0.20565742	10.34129038	8.418789967
810	0.049097104	0.077195978	0.546630067	0.811117654	0.990429317	1.597174281	0.995679257	2.01121544	1.686890748	0.07437538	10.13999325	8.211801159
820	0.047495529	0.07560317	0.502699273	0.764417856	0.921081724	1.513470007	0.94233306	1.921656264	1.414206954	0.27103493	9.873696992	7.968173162
830	0.039950996	0.067711031	0.460057104	0.715261226	0.852233769	1.422881599	0.885184503	1.818349571	1.199668189	0.394834557	9.553553995	7.694052206
840	0.039622265	0.066782222	0.419419422	0.665557477	0.785036171	1.32931647	0.827365376	1.708854764	1.022222318	0.474430255	9.196798205	7.400012897
850	0.035655385	0.062074339	0.377144663	0.612956898	0.719742451	1.235891395	0.768064287	1.596777699	0.875579037	0.523321495	8.805758802	7.080419118
860	0.026738182	0.052394373	0.339390841	0.564939439	0.657743122	1.146771064	0.708997894	1.488003441	0.763897432	0.543820281	8.401961038	6.748940496
870	0.026756315	0.051747034	0.303154658	0.519718312	0.596728958	1.062136548	0.651096431	1.387117885	0.669860935	0.559069978	7.986840281	6.399161602
880	0.019569663	0.044091851	0.265531232	0.475448081	0.535067221	0.982450803	0.592457639	1.295177242	0.588207149	0.57880541	7.569649449	6.033568458
890	0.019427497	0.043767202	0.233772583	0.440244379	0.479092962	0.9156824	0.534141187	1.215429668	0.528199033	0.596765163	7.16039216	5.656747296
900	0.015084565	0.039587489	0.20043552	0.407237863	0.42372986	0.857778054	0.478567997	1.151635173	0.48809068	0.616469717	6.765489714	5.271264939
910	0.010728433	0.035777226	0.168214995	0.379434767	0.369184546	0.809402639	0.422833631	1.10131553	0.444774768	0.661667526	6.382699042	4.872673688
920	0.005426701	0.031411513	0.134900875	0.354633568	0.316164068	0.771135174	0.36812464	1.065253494	0.419627893	0.70982319	6.017624872	4.466338488
930	0.003668521	0.030960194	0.103633757	0.335709253	0.268438828	0.746071868	0.316522183	1.044329092	0.394815619	0.776845893	5.671114886	4.054587897
940	0.000772885	0.028147521	0.077863014	0.325582502	0.219855212	0.726828273	0.265770866	1.034333715	0.384865478	0.844842267	5.343283359	3.64068204
950	0.003284767	0.027516087	0.050499171	0.316376142	0.174912399	0.716281536	0.21759421	1.034450826	0.37561015	0.924046357	5.03828797	3.233493937
960	0.004611287	0.028229841	0.025208443	0.310801591	0.130563637	0.709369006	0.169036818	1.038658082	0.370587086	1.006067742	4.750042991	2.832720605
970	0.005494252	0.029439352	0.000402506	0.306157831	0.08933834	0.706374362	0.122853792	1.046341429	0.368485143	1.086924651	4.481263014	2.447992017
980	0.012386611	0.024571363	0.025471782	0.299685939	0.048609832	0.702239875	0.078734168	1.053599414	0.369287723	1.161052432	4.229077941	2.083893355
990	0.014658483	0.024136541	0.048261144	0.294314766	0.011441486	0.697585401	0.036726517	1.056851518	0.373396785	1.222425384	3.995024317	1.749814624
1000	0.01869972	0.021620134	0.069267863	0.287518187	0.027252504	0.684885947	0.00278118	1.052972825	0.378423234	1.268055259	3.774796506	1.449115817
