Tr,Pr,PR_liq_alpha_1Mpa
1.940491591,0.198412698,0.593069541
1.972833118,0.198412698,0.585424685
2.005174644,0.198412698,0.579895122
2.037516171,0.198412698,0.570746389
2.069857697,0.198412698,0.562720556
2.102199224,0.198412698,0.55735256
2.13454075,0.198412698,0.547731488
2.166882277,0.198412698,0.543564149
2.199223803,0.198412698,0.537449942
2.23156533,0.198412698,0.530339668
2.263906856,0.198412698,0.523310719
2.296248383,0.198412698,0.512176104
2.328589909,0.198412698,0.508836982
2.360931436,0.198412698,0.503737059
2.393272962,0.198412698,0.497759009
2.425614489,0.198412698,0.485514121
2.457956016,0.198412698,0.480601385
2.490297542,0.198412698,0.478115086
2.522639069,0.198412698,0.46932857
2.554980595,0.198412698,0.463476291
2.587322122,0.198412698,0.457281073
0.388098318,0.396825397,0.779826538
0.420439845,0.396825397,0.803151757
0.452781371,0.396825397,0.824900144
0.485122898,0.396825397,0.84555386
0.517464424,0.396825397,0.865353133
0.549805951,0.396825397,0.884355143
0.582147477,0.396825397,0.902483816
0.614489004,0.396825397,0.919832419
0.64683053,0.396825397,0.936383569
0.679172057,0.396825397,0.952278709
0.711513583,0.396825397,0.96736105
0.74385511,0.396825397,0.981688778
0.776196636,0.396825397,0.99519266
0.808538163,0.396825397,1.007845129
0.84087969,0.396825397,1.019457755
0.873221216,0.396825397,1.025911955
0.905562743,0.396825397,0.997332668
0.918499353,0.396825397,0.98715197
0.931435964,0.396825397,0.977470156
0.937904269,0.396825397,0.972786814
0.944372574,0.396825397,0.968194609
0.957309185,0.396825397,0.959254708
0.970245796,0.396825397,0.950635383
0.983182406,0.396825397,0.942341091
0.996119017,0.396825397,0.934257317
1.002587322,0.396825397,0.930300478
1.009055627,0.396825397,0.926459178
1.021992238,0.396825397,0.918821357
1.034928849,0.396825397,0.911407277
1.047865459,0.396825397,0.904236504
1.06080207,0.396825397,0.897193738
1.067270375,0.396825397,0.893695694
1.07373868,0.396825397,0.890352986
1.086675291,0.396825397,0.883670207
1.099611902,0.396825397,0.877052179
1.131953428,0.396825397,0.861301874
1.164294955,0.396825397,0.846387447
1.196636481,0.396825397,0.832103821
1.228978008,0.396825397,0.818368574
1.261319534,0.396825397,0.805404842
1.293661061,0.396825397,0.792730236
1.326002587,0.396825397,0.780430507
1.358344114,0.396825397,0.768675173
1.39068564,0.396825397,0.757320682
1.423027167,0.396825397,0.746111094
1.455368693,0.396825397,0.735319476
1.48771022,0.396825397,0.724732001
1.520051746,0.396825397,0.714535238
1.552393273,0.396825397,0.704767212
1.584734799,0.396825397,0.694873525
1.617076326,0.396825397,0.685271747
1.649417853,0.396825397,0.67588597
1.681759379,0.396825397,0.666969964
1.714100906,0.396825397,0.657647007
1.746442432,0.396825397,0.648943745
1.778783959,0.396825397,0.640246481
1.811125485,0.396825397,0.631944273
1.843467012,0.396825397,0.623073474
1.875808538,0.396825397,0.615203206
1.908150065,0.396825397,0.607171574
1.940491591,0.396825397,0.599045889
1.972833118,0.396825397,0.590838181
2.005174644,0.396825397,0.583380283
2.037516171,0.396825397,0.575749481
2.069857697,0.396825397,0.568712137
2.102199224,0.396825397,0.561075064
2.13454075,0.396825397,0.553498937
2.166882277,0.396825397,0.546730423
2.199223803,0.396825397,0.539232785
2.23156533,0.396825397,0.531599522
2.263906856,0.396825397,0.524499205
2.296248383,0.396825397,0.518677728
2.328589909,0.396825397,0.510706061
2.360931436,0.396825397,0.503893151
2.393272962,0.396825397,0.497480017
2.425614489,0.396825397,0.49052143
2.457956016,0.396825397,0.485225332
2.490297542,0.396825397,0.478896176
2.522639069,0.396825397,0.471977551
2.554980595,0.396825397,0.464964892
2.587322122,0.396825397,0.458407238
0.388098318,0.793650794,0.768299046
0.420439845,0.793650794,0.791228242
0.452781371,0.793650794,0.812694287
0.485122898,0.793650794,0.832988621
0.517464424,0.793650794,0.852352153
0.549805951,0.793650794,0.870836181
0.582147477,0.793650794,0.888494622
0.614489004,0.793650794,0.905522997
0.64683053,0.793650794,0.921585833
0.679172057,0.793650794,0.937051086
0.711513583,0.793650794,0.951566746
0.74385511,0.793650794,0.965442646
0.776196636,0.793650794,0.978427022
0.808538163,0.793650794,0.990539127
0.84087969,0.793650794,1.001646444
0.873221216,0.793650794,1.011527961
0.905562743,0.793650794,1.01975009
0.918499353,0.793650794,1.022370997
0.931435964,0.793650794,1.024450019
0.937904269,0.793650794,1.025214738
0.944372574,0.793650794,1.025743256
0.957309185,0.793650794,1.025741271
0.970245796,0.793650794,0.998008892
0.983182406,0.793650794,0.985452918
0.996119017,0.793650794,0.974419093
1.002587322,0.793650794,0.969304758
1.009055627,0.793650794,0.964294029
1.021992238,0.793650794,0.954864
1.034928849,0.793650794,0.945856827
1.047865459,0.793650794,0.937333605
1.06080207,0.793650794,0.929130878
1.067270375,0.793650794,0.925050635
1.07373868,0.793650794,0.921174477
1.086675291,0.793650794,0.913522338
1.099611902,0.793650794,0.905998794
1.131953428,0.793650794,0.888380426
1.164294955,0.793650794,0.871761
1.196636481,0.793650794,0.855995545
1.228978008,0.793650794,0.841073037
1.261319534,0.793650794,0.826867566
1.293661061,0.793650794,0.813242533
1.326002587,0.793650794,0.800118584
1.358344114,0.793650794,0.787496046
1.39068564,0.793650794,0.775318986
1.423027167,0.793650794,0.763500176
1.455368693,0.793650794,0.752049043
1.48771022,0.793650794,0.740939163
1.520051746,0.793650794,0.730089505
1.552393273,0.793650794,0.719582545
1.584734799,0.793650794,0.70922566
1.617076326,0.793650794,0.699189751
1.649417853,0.793650794,0.68932241
1.681759379,0.793650794,0.679751402
1.714100906,0.793650794,0.670261463
1.746442432,0.793650794,0.661001963
1.778783959,0.793650794,0.651918324
1.811125485,0.793650794,0.642999931
1.843467012,0.793650794,0.634312077
1.875808538,0.793650794,0.625681841
1.908150065,0.793650794,0.617191212
1.940491591,0.793650794,0.608877559
1.972833118,0.793650794,0.600724798
2.005174644,0.793650794,0.592654281
2.037516171,0.793650794,0.584748095
2.069857697,0.793650794,0.576811799
2.102199224,0.793650794,0.569078261
2.13454075,0.793650794,0.561516347
2.166882277,0.793650794,0.554045004
2.199223803,0.793650794,0.546526648
2.23156533,0.793650794,0.539074616
2.263906856,0.793650794,0.531792057
2.296248383,0.793650794,0.52476898
2.328589909,0.793650794,0.517718539
2.360931436,0.793650794,0.51064622
