TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
420	0.280640563	0.011742291	0.990621455	0.083099847	4.542101233	0.200034261	6.558349394	0.023332741	7.617776905	0.13377478	9.807092419	0.58624651
430	0.278631824	0.013879992	0.977980997	0.071578921	4.439077886	0.179843479	6.36767213	0.024692695	7.37654713	0.106999485	9.431502946	0.497489398
440	0.281059059	0.011372244	0.970670701	0.06742686	4.334022477	0.160277025	6.181485936	0.02282581	7.134723987	0.097332303	9.073763858	0.436389443
450	0.280448156	0.011713621	0.959089392	0.060696507	4.229922364	0.142792741	6.002198067	0.020026807	6.916276802	0.080697787	8.752724714	0.378052221
460	0.278037953	0.013668691	0.942417078	0.050580928	4.126176365	0.127691947	5.829302245	0.018690344	6.698484467	0.073710248	8.442802499	0.336116839
470	0.275834343	0.015285611	0.929584029	0.045445669	4.024172844	0.114437378	5.663013976	0.017592056	6.493825963	0.06540339	8.157117501	0.29656791
480	0.276609004	0.01383537	0.913019244	0.037442868	3.924996957	0.102930509	5.502755578	0.015577043	6.299902372	0.057961935	7.88613301	0.265925897
490	0.274623411	0.015048357	0.903750808	0.037428271	3.826935977	0.091720371	5.349793926	0.014959607	6.115230152	0.050907025	7.637565456	0.23303445
500	0.273608858	0.015221625	0.886041601	0.029632398	3.732238007	0.082619368	5.201124274	0.013060838	5.938122056	0.045162766	7.39859014	0.207628908
510	0.268405474	0.019523074	0.87239311	0.026227972	3.64139526	0.075424945	5.060684048	0.013221444	5.769348577	0.040086255	7.170460051	0.18764686
520	0.273546105	0.013473276	0.857208283	0.021557123	3.552613992	0.068264219	4.924026568	0.011478324	5.607961389	0.035960558	6.95918605	0.165903604
530	0.268961674	0.01709029	0.844972375	0.020011267	3.465348528	0.06068202	4.794256679	0.011280673	5.45429823	0.031651345	6.754718869	0.150092657
540	0.267111382	0.017960748	0.828697934	0.014566946	3.382296809	0.055132306	4.667734732	0.009266115	5.307063259	0.028052601	6.559606189	0.13689606
550	0.266126329	0.017955665	0.81483191	0.011551228	3.301144114	0.049319526	4.548126968	0.009132308	5.165413396	0.025569115	6.379242281	0.120315652
560	0.265352254	0.017730714	0.801139888	0.008722483	3.222468638	0.043922669	4.433075926	0.009030177	5.030054878	0.022928565	6.20536392	0.106983129
570	0.263285387	0.018794448	0.788811116	0.007177223	3.147726627	0.040156155	4.321212539	0.007572204	4.90176923	0.019347232	6.038624406	0.095940927
580	0.261870485	0.019216284	0.775040228	0.004051492	3.074768882	0.035733408	4.215297383	0.007294424	4.776987387	0.018245622	5.879072655	0.086912762
590	0.261198901	0.01890162	0.762718535	0.002255027	3.004203966	0.031620202	4.112694548	0.006340306	4.658637954	0.015981533	5.726985688	0.078372186
600	0.260454975	0.018661535	0.750660849	0.000640011	2.937273282	0.029313513	4.013027748	0.004875698	4.543512502	0.014942298	5.581504106	0.070114281
610	0.25897618	0.019165198	0.739010407	0.000731167	2.871136569	0.025795549	3.918295699	0.004574637	4.434910023	0.012189691	5.441545013	0.063273312
620	0.257427119	0.019754435	0.726978227	0.002682801	2.808002155	0.023132251	3.827835756	0.004788756	4.328032898	0.01227451	5.308073545	0.056749631
630	0.256701091	0.019536674	0.716335596	0.003434996	2.745804817	0.019528236	3.739751436	0.004071371	4.227594406	0.010203224	5.18044968	0.050443893
640	0.255495944	0.019812052	0.704309457	0.005752946	2.687663511	0.018057063	3.654298966	0.002793147	4.129840541	0.009389066	5.057436267	0.045204407
650	0.253817325	0.020574825	0.694312694	0.006243338	2.629731668	0.015082035	3.574015927	0.00361758	4.036031154	0.00834427	4.939621265	0.040042392
660	0.253073342	0.020418729	0.683880665	0.007330277	2.573327834	0.012075127	3.494676203	0.002783037	3.944746516	0.008042489	4.825593081	0.035747644
670	0.252362646	0.020248524	0.673104336	0.008979358	2.520151732	0.010492044	3.417743142	0.001472955	3.858165341	0.006617401	4.715672686	0.032230355
680	0.250860459	0.020891749	0.663528466	0.009703311	2.469649468	0.009629395	3.345114717	0.001341841	3.773989825	0.006459744	4.610655394	0.028892709
690	0.250432048	0.020481611	0.654311895	0.01026965	2.418808639	0.006931906	3.275269863	0.001489018	3.69349421	0.005676663	4.509067712	0.026275759
700	0.249193577	0.02089088	0.644696842	0.011369808	2.370075174	0.005132478	3.206872073	0.00113022	3.614912646	0.005374278	4.411095956	0.023428065
710	0.249295808	0.019976059	0.635358035	0.012346231	2.323506033	0.004270454	3.140741134	0.001065984	3.538394176	0.005385097	4.31727253	0.019768872
720	0.247662945	0.02080904	0.627128839	0.012412373	2.279352786	0.004432793	3.075974912	0.000229664	3.466120956	0.003802552	4.22704032	0.016041526
730	0.246674192	0.021025953	0.618224905	0.013428219	2.235232994	0.002908604	3.013872266	0.000617095	3.395269089	0.003903154	4.138640728	0.014572784
740	0.246133541	0.020816405	0.609680758	0.014306123	2.191658728	0.000518936	2.953941665	0.001486975	3.326697768	0.00432088	4.053397862	0.013409723
750	0.245921205	0.020277892	0.601262039	0.01505983	2.149326917	0.000972608	2.895846899	0.001204016	3.261515702	0.002273605	3.971459008	0.010299167
760	0.244554153	0.020918	0.594259969	0.014687223	2.109116517	0.002028866	2.841524029	0.000319359	3.197347233	0.002079655	3.893191576	0.007329008
770	0.243466447	0.021339284	0.585729597	0.016439226	2.072086097	0.003137427	2.786722166	0.003120517	3.135635546	0.004672143	3.816126605	0.009698966
780	0.242766731	0.021330683	0.578586246	0.016399272	2.033430124	0.004100494	2.733641199	0.002657192	3.076145625	0.002669651	3.74093377	0.00746192
790	0.242639746	0.020700079	0.57147033	0.01584031	1.997385347	0.000376959	2.68252986	0.002496441	3.016836397	0.002568317	3.670052404	0.002505941
800	0.241831115	0.021167123	0.56454663	0.019238976	1.962320928	0.015741766	2.633775729	0.017602418	2.961588252	0.019428407	3.599860418	0.025042756
