TITLE = "Decane T rho" 

  VARIABLES = T	rho_NIST_0.1Mpa	rho_Soave_0.1Mpa	rho_new_0.1Mpa	rho_NIST_1Mpa	rho_Soave_1Mpa	rho_new_1Mpa	rho_NIST_2Mpa	rho_Soave_2Mpa	rho_new_2Mpa	rho_NIST_3Mpa	rho_Soave_3Mpa	rho_new_3Mpa	rho_NIST_5Mpa	rho_Soave_5Mpa	rho_new_5Mpa	rho_NIST_10Mpa	rho_Soave_10Mpa	rho_new_10Mpa
535	3.298352028	3.296670244	3.308934408	511.8278174	473.5958905	512.2874515	518.355989	484.2326782	518.9837015	524.0918277	493.3341783	525.0216462	533.9120094	508.4232864	535.5805674	552.7597797	535.7239461	556.1187348
540	3.264113421	3.263121187	3.27472908	504.8794347	465.0750653	505.2882972	512.0258306	476.7177472	512.5240453	518.219255	486.5473696	519.0018758	528.6847247	502.6441072	530.24235	548.4413186	531.3342357	551.862507
545	3.230681112	3.230298906	3.241239897	497.5952802	456.0614352	497.8220875	505.468494	468.869552	505.6775113	512.182612	479.5160561	512.6523517	523.3613866	496.7128858	524.6499707	544.0888372	526.8744989	547.4449895
550	3.198022172	3.198178432	3.208432818	489.9158168	446.4793885	489.7887225	498.6549442	460.6539721	498.3665299	505.9659126	472.2225472	505.9097251	517.9360739	490.6237531	518.7567139	539.7016496	522.3444301	542.8369748
555	3.166105683	3.166735986	3.176277893	481.7628288	436.2301854	481.0696578	491.5501134	452.0302476	490.5031993	499.5508559	464.6468678	498.7044764	512.4024611	484.3705722	512.5134869	535.2791274	517.7438343	538.0093862
560	3.13490257	3.135948913	3.144749939	473.030084	425.1804005	471.5255932	484.1110367	442.9489673	481.9905113	492.9163622	456.7663198	490.9633715	506.7537992	477.9469406	505.8718057	530.8207098	513.0726404	532.935823
565	3.104385457	3.105795612	3.113828185	463.5669683	413.141624	460.9883486	476.2841808	433.3491948	472.7204795	486.0379892	448.5549319	482.6096743	500.9828993	471.3461982	498.7850494	526.3259144	508.3309158	527.5937349
570	3.074528535	3.076255469	3.083496468	43.45628099	42.4678588	45.59023202	468.0014963	423.1542292	462.5738328	478.8871873	439.9827603	473.565682	495.0821221	464.5614444	491.2119138	521.7943491	503.5188827	521.9670971
575	3.045307441	3.047308806	3.053742291	42.05303308	41.36124416	43.84097289	459.1743544	412.2651166	451.4141497	471.4303379	431.0149916	463.7517939	489.0433742	457.5855678	483.117265	517.2257245	498.6369345	516.0470134
580	3.016699151	3.018936818	3.024557066	40.8179848	40.34958735	42.31454691	449.683791	400.5502565	439.0848872	463.6274929	421.610777	453.0906645	482.8581149	450.4112919	474.4775099	512.6198671	493.6856543	509.8352836
585	2.988681879	2.99112153	2.995934512	39.71500592	39.41803385	40.9620982	439.3638628	387.8277808	425.3925127	455.4306915	411.7216986	441.5038225	476.5173752	443.0312444	465.2802348	507.9767324	488.6658338	503.3435494
590	2.961234991	2.963845746	2.96787011	38.71864643	38.55502819	39.75095148	427.9710404	373.833431	410.0829925	446.7816642	401.2897272	428.9117765	470.0117937	435.4380556	455.5273139	503.2964186	483.5784927	496.5945426
595	2.934338922	2.937093006	2.940360453	37.81025748	37.74915119	38.65796186	415.1219779	358.1560284	392.7944856	437.6086218	390.2444687	415.2331475	463.3316704	427.6244984	445.2378609	498.5791795	478.4248999	489.622721
600	2.9079751	2.910847547	2.913401854	36.97574065	36.99756564	37.66590586	400.1477203	340.0887526	372.9452765	427.8216231	378.4994154	400.3767747	456.4670414	419.5836809	434.4468605	493.8254374	473.2065941	482.4716371
605	2.882125882	2.885094264	2.886989764	36.2041644	36.29181846	36.75838484	381.668378	318.2046738	349.4567128	417.3056448	365.946817	384.2342721	449.4077755	411.3093093	423.2057681	489.0357945	467.9254053	475.1924059
610	2.856774489	2.859818675	2.861118192	35.4868731	35.62684338	35.93078383	355.7255239	288.5455224	319.814715	405.9097569	352.4507152	366.6678175	442.143689	402.7960414	411.5815837	484.2110422	462.5834762	467.8410663
615	2.83190495	2.835006886	2.835779024	34.81689107	34.99837877	35.17076332	143.0577205	129.361411	273.8909378	393.429344	337.8378366	347.4897775	434.6646731	394.0399552	399.6527128	479.3521695	457.1832822	460.4741473
620	2.807502049	2.810645564	2.81096184	34.18851107	34.40280379	34.47047826	116.8025529	112.1215851	114.83867	379.575203	321.887149	326.4414969	426.9608212	385.0391623	387.5051376	474.4603674	451.7276518	453.1449623
625	2.783551278	2.786721905	2.786653712	33.59700233	33.83701472	33.82297943	105.3229771	103.0955335	102.7491664	363.9164387	304.3235673	303.1842891	419.0225372	375.7945943	375.2260242	469.5370306	446.2197841	445.8991154
630	2.760038794	2.763223608	2.76283969	33.03839854	33.29832991	33.22208169	97.81419501	96.79206364	95.37665615	345.7685167	284.8384463	277.3968819	410.8406006	366.3109906	362.9007157	464.5837553	440.6632645	438.7727734
635	2.736951375	2.740138849	2.739502765	32.50934078	32.78441587	32.66216563	92.23430438	91.91688331	90.05499027	323.9676006	263.214329	249.2595523	402.4061613	356.5981002	350.604866	459.6023329	435.0620775	431.7888919
640	2.714276384	2.717456259	2.716624612	32.00695899	32.29322892	32.13816629	87.80356628	87.93458308	85.90030843	296.4905795	239.7444372	220.7320335	393.7106411	346.6720841	338.4031824	454.5947395	429.4206149	424.957681
645	2.692001734	2.695164899	2.694186222	31.52878121	31.82296876	31.64554981	84.13735477	84.56748128	82.49936086	260.9386056	215.9915362	195.7323855	384.7455361	336.5570534	326.3491813	449.5631208	423.7436805	418.2777084
650	2.670115857	2.673254241	2.672168123	31.07266302	31.37204094	31.18023099	81.01678774	81.65166533	79.62216523	221.9141488	194.6093213	176.446119	375.502148	326.2865966	314.4827125	444.5097727	418.0364878	411.7357142
655	2.648607673	2.651714148	2.650551358	30.63673201	30.93902646	30.73864127	78.30517376	79.08178078	77.12726806	192.0350153	177.2260118	162.0629196	365.9713292	315.9050437	302.8374964	439.4371185	412.3046521	405.3115401
660	2.627466562	2.630534854	2.629317974	30.21934359	30.52265673	30.31771649	75.91134799	76.78587572	74.92162941	171.9973083	163.62222	151.0775958	356.1434148	305.468099	291.4460702	434.3476831	406.5541752	398.9815027
665	2.606682338	2.609706948	2.60845121	29.81904548	30.12179293	29.91484551	73.77144526	74.71251883	72.94099591	157.8591984	152.8930486	142.3711256	346.008634	295.0423942	280.3419904	429.2440646	400.7914218	392.7204796
670	2.586245229	2.589221358	2.587936059	29.43454884	29.73540878	29.52789509	71.83898133	72.8236156	71.13999091	147.218055	144.2302725	135.2339733	335.5584558	284.703552	269.5661724	424.1289054	395.0230882	386.5068486
675	2.566145849	2.569069332	2.567759303	29.06470463	29.36257613	29.15515596	70.07907044	71.09013203	69.48586595	138.8079591	137.0606846	129.2204303	324.7885199	274.5325636	259.1660009	419.0048637	389.256162	380.324464
680	2.546375179	2.549242429	2.547909482	28.70848419	29.00245276	28.79528942	68.46486562	69.48941407	67.95463566	131.920055	130.9960874	124.0430529	313.7039597	264.6107025	249.1920188	413.874586	383.4978731	374.1640976
685	2.526924551	2.529732498	2.528376857	28.36496295	28.65427207	28.4472848	66.97526842	68.00343498	66.52862145	126.1267144	125.7715789	119.5105765	302.3278621	255.0136916	239.6937959	408.740683	377.7556373	368.0247867
690	2.507785626	2.510531673	2.509153152	28.03330692	28.31733425	28.1103898	65.59340043	66.61760878	65.19459013	121.1531616	121.2021146	115.4912645	290.7128339	245.8062036	230.7134975	403.6057097	372.036992	361.9132934
695	2.488950379	2.491632352	2.490231322	27.71276126	27.9909987	27.78405467	64.30555124	65.31996283	63.94249777	116.8136275	117.1549423	111.8915385	278.9535066	237.0377787	222.2814848	398.47215	366.3495258	355.8433814
700	2.470411083	2.473027193	2.471605161	27.40264059	27.67467754	27.4678598	63.10043497	64.10054611	62.76444784	112.9772595	113.5323502	108.6424851	267.1941399	228.7408534	214.412655	393.3424077	360.7008041	349.8334638
705	2.452160293	2.454709099	2.453269083	27.10232077	27.36782998	27.16147494	61.96865268	62.95099665	61.65407335	109.5487464	110.2607181	105.6919044	255.6225705	220.9309851	207.1069378	388.2188037	355.0982914	343.9051092
710	2.434190834	2.436671206	2.435217611	26.81123182	27.06995735	26.86458346	60.90229587	61.86421928	60.60583868	106.4567098	107.2834105	102.9983521	244.4448984	213.6088181	200.3488881	383.1035796	349.5492731	338.0790773
715	2.416495788	2.418906878	2.417445382	26.52885186	26.78059892	26.57688159	59.8946488	60.83414136	59.61489859	103.6464309	104.5560478	100.5284389	233.8471144	206.7630623	194.1126698	377.9989079	344.060779	332.3749771
720	2.399068478	2.401409692	2.399946907	26.2547019	26.49932806	26.2980467	58.93996151	59.85552492	58.67680879	101.0751201	102.0432833	98.25435901	223.9613915	200.3737701	188.3646075	372.906908	338.6395104	326.8091391
725	2.381902461	2.384173433	2.38271629	25.98834124	26.22574903	26.02770152	58.03327426	58.92382015	57.78725626	98.70873801	99.71655499	96.15201707	214.8524369	194.4153867	183.0649619	367.8296678	333.2917733	321.3920863
730	2.364991517	2.367192084	2.365747488	25.72936353	25.959494	25.76545134	57.17028009	58.03504978	56.94222402	96.51979953	97.55248516	94.20080808	206.524908	188.8592897	178.1728483	362.7692699	328.023419	316.1303621
735	2.348329635	2.350459819	2.349034112	25.47739333	25.70022053	25.51085999	56.3472159	57.18571685	56.13780928	94.48581994	95.53171869	92.38249341	198.9417942	183.6757269	173.6467201	357.7278209	322.8397948	311.0249434
740	2.331911006	2.333970993	2.332569624	25.23208303	25.44760927	25.26347644	55.56077533	56.37273035	55.3703315	92.58819104	93.6380653	90.68109964	192.0432943	178.8351866	169.4468342	352.7074829	317.745704	306.0728161
745	2.315730017	2.317720136	2.316347369	24.99311021	25.20136196	25.02284004	54.80803833	55.59334475	54.63632058	90.81135333	91.85785602	89.08253867	185.7609736	174.3092973	165.5359424	347.7105059	312.7453786	301.267427
750	2.299781234	2.301701948	2.300360855	24.76017526	24.96119957	24.78851583	54.08641374	54.84511041	53.93266506	89.14217588	90.1794534	87.57475191	180.0264887	170.0713631	161.8809709	342.7392599	307.8424617	296.6011546
755	2.284059404	2.285911289	2.28460369	24.53299927	24.72686072	24.56008453	53.39359221	54.12583257	53.25652059	87.56948457	88.59287394	86.14721871	174.7761342	166.0966387	158.4522778	337.7962636	303.0400023	292.0649918
760	2.26855944	2.270343173	2.269069859	24.31132221	24.49810021	24.33717704	52.72750707	53.43353729	52.60545356	86.08369855	87.08949333	84.79117329	169.9527305	162.3624252	155.2248061	332.8842103	298.3404599	287.6510912
765	2.253276416	2.254992768	2.253753657	24.09490125	24.27468772	24.11946243	52.08630189	52.76644279	51.97734651	84.67654642	85.66181399	83.49918943	165.5060235	158.8480502	152.1770926	328.0059874	293.745719	283.3523268
770	2.238205563	2.23985538	2.238649835	23.8835093	24.05640662	23.90666528	51.46830317	52.1229354	51.37045773	83.34084236	84.3032797	82.26522311	161.3923414	155.5347781	149.2915615	323.164689	289.2571113	279.1637128
775	2.223342259	2.224926457	2.223753538	23.67693364	23.84305296	23.6985551	50.87199733	51.50154908	50.78334371	82.07030761	83.0081266	81.08430626	157.5739351	152.4056807	146.5536805	318.3636199	284.8754451	275.0819588
780	2.208682022	2.210201578	2.209060328	23.47497479	23.63443442	23.49494785	50.29601119	50.90094805	50.21484692	80.85942676	81.77126214	79.95244096	154.0182312	149.4454904	143.9516886	313.6062898	280.6010403	271.105759
785	2.19422051	2.195676451	2.194566103	23.27744541	23.43036952	23.29569441	49.73909532	50.31991183	49.66402397	79.70333121	80.58816624	78.86635373	150.6971067	146.6404488	141.4758839	308.8963962	276.4337667	267.2351724
790	2.179953509	2.181346906	2.180267004	23.08416933	23.23068678	23.10066886	49.20010979	49.75732239	49.13007767	78.59770372	79.45480972	77.82327917	147.5862328	143.9781587	139.1179999	304.2377972	272.3730853	263.470937
795	2.165876932	2.167208894	2.166159424	22.89498073	23.03522402	22.90976824	48.67801186	49.21215307	48.61234811	77.53869982	78.36758671	76.82090874	144.6645031	141.4474442	136.8710693	299.6344723	268.418091	259.814532
800	2.151986812	2.153258479	2.152239788	22.70972326	22.8438277	22.72288708	48.1718454	48.68345893	48.11018698	76.52288253	77.32325813	75.8570499	141.9135462	139.0382222	134.728442	295.0904742	264.5675549	256.266533
805	2.138279298	2.139491835	2.138504614	22.52824944	22.65635232	22.53992427	47.68073166	48.17036832	47.62298793	75.5471679	76.31890432	74.92969343	139.317313	136.741385	132.6840037	290.6098712	260.8199665	252.8271262
810	2.12475065	2.125905242	2.124950419	22.3504199	22.47265987	22.36077232	47.20386125	47.67207557	47.15013485	74.60877918	75.35188492	74.03687401	136.8617316	134.5486946	130.7317878	286.1966832	257.1735737	249.4954474
815	2.111397236	2.112495084	2.111573666	22.17610287	22.29261931	22.18531211	46.74048711	47.1878345	46.69097728	73.70520818	74.41980484	73.17660416	134.5344168	132.4526888	128.8658028	281.8548147	253.6264216	246.2692888
820	2.098215528	2.099257845	2.098370797	22.00517362	22.11610615	22.0134168	46.28991836	46.71695279	46.24484856	72.83418242	73.52048527	72.34691573	132.3244283	130.4465965	127.0801644	277.5879861	250.1763878	243.1454261
825	2.085202094	2.0861901	2.0853382	21.83751395	21.943002	21.84494839	45.85151487	46.25878687	45.81104987	71.99363705	72.65193869	71.5458164	130.2220674	128.5242637	125.3689803	273.3996679	246.8212156	240.1194509
830	2.072353602	2.073288521	2.072472313	21.67301176	21.77319417	21.67977033	45.42468247	45.81273756	45.38890674	71.18169086	71.81234751	70.77142419	128.2187055	126.6800874	123.7267328	269.2930208	243.5585442	237.1866739
835	2.059666809	2.060549868	2.059769524	21.51156063	21.60657532	21.51773607	45.00886871	45.37824606	44.97771624	70.39662558	71.00004546	70.02183313	126.3066409	124.9089576	122.1478995	265.2708427	240.3859353	234.341413
840	2.047138561	2.047970985	2.047226366	21.35305944	21.44304316	21.35871149	44.60355912	44.95479045	44.57684642	69.63686795	70.2135015	69.29535025	124.4789769	123.206205	120.6276134	261.3355279	237.3008977	231.5785378
845	2.034765792	2.0355488	2.034839427	21.19741204	21.28250008	21.20256418	44.20827379	44.54188253	44.18568605	68.90097422	69.45130581	68.59036719	122.7295183	121.5675563	119.1612947	257.4890361	234.3009082	228.8927897
850	2.022545515	2.023280323	2.022605462	21.04452689	21.12485293	21.04917663	43.82256446	44.13906499	43.80370132	68.18761657	68.71215748	67.90549119	121.052684	119.9890934	117.7450067	253.7328755	231.3834304	226.2796886
855	2.010474825	2.011162641	2.010521404	20.89431684	20.97001272	20.89844674	43.44601176	43.74590891	43.4304356	67.49557133	67.99485373	67.23953811	119.4434318	118.4672177	116.3754237	250.0680972	228.5459305	223.7355865
860	1.998550894	1.999192914	1.998584266	20.74669878	20.81789436	20.75027691	43.07822285	43.36201143	43.06545944	66.82370857	67.29828048	66.5914081	117.8971942	116.9986189	115.0494803	246.4953014	225.7858911	221.2569597
865	1.986770967	1.987368377	1.986791311	20.60159342	20.66841652	20.60459286	42.71882927	42.98699374	42.70845117	66.17098294	66.62140391	65.96027309	116.4098229	115.5802463	113.7648778	243.0146541	223.1008226	218.8416623
870	1.97513236	1.975686335	1.975139911	20.45892508	20.52150129	20.46132753	42.36748495	42.62049921	42.35912486	65.53642565	65.96326308	65.34540131	114.9775414	114.2092844	112.5195947	239.6259117	220.4882731	216.4878708
875	1.963632462	1.96414416	1.96362756	20.31862146	20.37707412	20.32042298	42.02386447	42.2621917	42.01723731	64.91913731	65.32296334	64.74617147	113.5969032	112.8831308	111.3119213	236.3284528	217.945836	214.1942153
880	1.952268723	1.95273929	1.952251865	20.18061341	20.23506353	20.18182904	41.68766147	41.91175403	41.68258166	64.31828161	64.69967046	64.16205542	112.2647563	111.5993759	110.1404086	233.1213147	215.4711565	211.959702
885	1.941038664	1.941469228	1.94101048	20.04483481	20.095401	20.04549609	41.35858724	41.5688866	41.35495525	63.73307965	64.09260538	63.59254163	110.9782116	110.3557856	109.0036593	230.003232	213.0619363	209.7832443
890	1.929939862	1.930331537	1.929901078	19.91122233	19.9580208	19.91137235	41.03636934	41.23330615	41.03414859	63.16280493	63.50103954	63.03710899	109.7346159	109.1502857	107.9002581	226.9726773	210.7159382	207.6635081
895	1.918969961	1.919323842	1.918921385	19.77971534	19.82285982	19.77940783	40.72075046	40.90474456	40.71996164	62.60677886	62.92429068	62.49526449	108.5315275	107.9809474	106.8288725	224.0279012	208.4309881	205.5991723
900	1.908126658	1.908443823	1.908069117	19.65025568	19.68985748	19.64954721	40.41148733	40.58294784	40.41217389	62.06436671	62.36171905	61.96647349	107.3666953	106.8459751	105.7880673	221.166971	206.2049774	203.5884868
905	1.89740771	1.897689218	1.897341998	19.52278762	19.55895554	19.52173258	40.10834972	40.26767513	40.11055595	61.534974	61.812724	61.45018674	106.2380403	105.7436945	104.7763774	218.3878073	204.035864	201.6294584
910	1.886810927	1.887057819	1.886737741	19.39725764	19.43009803	19.39590102	39.81111953	39.95869785	39.81485957	61.01804323	61.27674095	60.94581745	105.1436388	104.6725429	103.7922477	215.6882179	201.9216732	199.7197108
915	1.876334173	1.876547472	1.876254105	19.27361437	19.30323111	19.27199104	39.51958997	39.65579889	39.52484471	60.51305092	60.75323853	60.45280334	104.0817082	103.6310595	102.8341982	213.0659284	199.8604973	197.8569042
920	1.865975363	1.866156071	1.865888867	19.15180845	19.17830298	19.14993981	39.2335648	39.35877183	39.24026784	60.01950501	60.24171615	59.9705793	103.050594	102.6178775	101.900751	210.5186093	197.8504954	196.0385665
925	1.855732463	1.855881563	1.855639855	19.03179242	19.05526375	19.0296866	38.95285763	39.06742029	38.96089601	59.53694237	59.74170164	59.49860924	102.048758	101.6317163	100.9905132	208.0439004	195.8898927	194.2623152
930	1.845603484	1.845721941	1.845504992	18.91352067	18.93406538	18.91117749	38.67729127	38.78155728	38.68652623	59.0649267	59.25274923	59.03642946	101.0747683	100.6713749	100.1022901	205.6394312	193.9769794	192.5261576
935	1.835586488	1.835675246	1.835482267	18.79694927	18.81466159	18.79436234	38.40669715	38.50100462	38.41697243	58.60304645	58.77443761	58.58361806	100.1272899	99.73572559	99.23500218	203.3028389	192.1101093	190.8282994
940	1.825679579	1.825739562	1.825569802	18.68203595	18.69700774	18.67920192	38.14091479	38.22559242	38.15209452	58.15091311	58.3063682	58.13986011	99.20507657	98.82370827	98.38785425	201.0317826	190.2876982	189.1675899
945	1.815880906	1.81591302	1.815765743	18.56874	18.5810608	18.5656561	37.87979125	37.95515853	37.89174923	57.7081595	57.84816362	57.70483534	98.30696325	97.93432555	97.56003984	198.8239562	188.5082228	187.54278
950	1.806188661	1.806193792	1.8060684	18.45702216	18.46677924	18.453699	37.62318071	37.68954815	37.63585232	57.27443826	57.39946619	57.27835836	97.43185962	97.06663801	96.75110584	196.6770979	186.7702181	185.9534697
955	1.796601078	1.796580092	1.796476083	18.34684462	18.35412299	18.34330189	37.37094403	37.42861334	37.38430773	56.84942053	56.95993661	56.86021802	96.57874394	96.21975998	95.96053234	194.588998	185.0722765	184.399036
960	1.787116429	1.787070174	1.786987173	18.23817087	18.24305333	18.23443998	37.12294835	37.17221268	37.13703567	56.43279463	56.52925277	56.45024057	95.74665759	95.39285565	95.18789702	192.5575054	183.4130451	182.8790619
965	1.777733028	1.777662331	1.777600059	18.13096571	18.13353289	18.12708676	36.87906669	36.92021083	36.89394926	56.02426493	56.10710862	56.04823714	94.93470019	94.58513558	94.43273861	190.5805314	181.7912244	181.3929859
970	1.768449224	1.768354893	1.768313077	18.02519513	18.02552555	18.02120731	36.63917769	36.67247825	36.65492744	55.62355078	55.69321311	55.65394318	94.14202516	93.79585342	93.69440105	188.6560533	180.2055663	179.9396942
