TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
235	0.104319185	0.006414674	0.458921978	0.001857555	1.27614185	0.00027206	1.923539264	0.011108405	2.36701838	0.001789628	2.622136451	0.032470088
240	0.097575152	0.001315728	0.441081573	0.004908941	1.217000101	0.00405103	1.832816146	0.012049499	2.258829091	0.014423774	2.536387942	0.014582804
245	0.098143128	0.003648655	0.422747426	0.006580666	1.1622622	0.006492827	1.749345857	0.012381999	2.165939731	0.012165405	2.454249663	0.008473484
250	0.094388481	0.001794236	0.402671403	0.005712017	1.11089212	0.006312798	1.67148522	0.011041522	2.071778879	0.0127779	2.374477803	0.025340277
255	0.094031209	0.003406569	0.386813659	0.008094226	1.063516148	0.00507536	1.598449974	0.008277629	1.990708465	0.00451919	2.300498935	0.033778338
260	0.092332324	0.003658009	0.36889352	0.007201465	1.017938971	0.001859914	1.531038704	0.006266918	1.907277376	0.00411646	2.226010389	0.02777029
265	0.091441755	0.004608798	0.356378453	0.010247713	0.975329007	0.000963928	1.468620977	0.00578895	1.836475647	0.002768434	2.1507507	0.011575101
270	0.0870206	0.001872768	0.343935404	0.011865062	0.935813474	0.002376186	1.409877678	0.006498239	1.759940168	0.001407863	2.086510676	0.002797635
275	0.089023499	0.005393735	0.3262896	0.006946105	0.898193112	0.003148897	1.353760583	0.007569306	1.699443801	0.005384531	2.017087932	0.009646587
280	0.086625545	0.00439421	0.312691661	0.005011754	0.862053279	0.003738385	1.302074552	0.01028392	1.631128264	7.65988E-06	1.955889166	0.010731452
285	0.083294659	0.002397524	0.306134996	0.009398064	0.830163922	0.001720684	1.253761145	0.012768876	1.577974531	0.005040506	1.899508813	0.004801708
290	0.083022643	0.003448106	0.295180327	0.009003732	0.798768258	0.001156605	1.207338251	0.012928314	1.522825361	0.003580719	1.846736982	0.004250961
295	0.082658904	0.00443425	0.283163067	0.007345925	0.769488948	0.000568981	1.165211587	0.013111216	1.471935362	0.002151407	1.791002504	0.00718192
300	0.079054992	0.002219265	0.273982852	0.00837049	0.742057851	8.17773E-05	1.124723075	0.011342501	1.423561822	9.02128E-05	1.742121485	0.011975477
305	0.076991124	0.001564147	0.264197276	0.008575436	0.716685478	0.00083319	1.085341616	0.008151666	1.376909873	0.002791694	1.689195246	0.007787096
310	0.08177038	0.007737129	0.250389407	0.004394262	0.691382671	0.000510514	1.048777327	0.006229538	1.334342445	0.002678566	1.645399915	0.008573439
315	0.074656845	0.001982714	0.245497923	0.008548197	0.667138609	7.82172E-05	1.01585983	0.006951951	1.29232995	0.002871161	1.602078786	0.007185681
320	0.077461363	0.006072586	0.238645264	0.010045988	0.64538427	0.000912612	0.983076176	0.00682887	1.253683959	0.000902795	1.55908664	0.004521448
325	0.0713209	0.00115319	0.226873185	0.005903677	0.62518138	0.001950837	0.952181505	0.007201515	1.217304528	0.001423887	1.517181234	0.001753949
330	0.070642694	0.001637867	0.224367386	0.010380731	0.605832957	0.002445515	0.923791824	0.00825464	1.182593891	0.00284809	1.477981173	0.000411628
335	0.073461127	0.005592647	0.211603261	0.004208011	0.586876746	0.00206484	0.89549478	0.007450302	1.14943473	0.003025802	1.443929641	0.002681124
340	0.068973597	0.002253321	0.203323741	0.002336242	0.568079464	0.000863062	0.868599293	0.006310764	1.116914316	0.001394342	1.409462696	0.002996064
345	0.072762235	0.007209617	0.197420644	0.002824408	0.552415328	0.002100214	0.844828976	0.0069963	1.087037495	0.000653093	1.378130165	0.005001281
350	0.065058006	0.000701555	0.191797083	0.003589408	0.534172015	0.000244173	0.82086131	0.006614052	1.058427829	0.000158312	1.345126581	0.004206395
355	0.071193802	0.008020142	0.193589531	0.011605562	0.519786994	0.001611013	0.798969741	0.007552364	1.031281189	0.000484035	1.315024731	0.005270553
360	0.061913599	0.000108572	0.18240464	0.006283708	0.503793338	0.000512738	0.776198978	0.006720554	1.004779759	0.000751335	1.28370752	0.004049826
365	0.063332233	0.002382446	0.174752009	0.00391137	0.490064652	0.000586578	0.755345008	0.006621572	0.981059363	0.002713704	1.256705469	0.005740562
370	0.064652107	0.004690721	0.168964596	0.002788062	0.476441223	0.000292665	0.735724781	0.006456612	0.957125666	0.003068528	1.230535143	0.006647807
375	0.064304219	0.005261743	0.173132769	0.011148894	0.464040557	0.000671122	0.718762065	0.007829894	0.934241839	0.003021887	1.201792629	0.00337465
380	0.060720148	0.002559757	0.166233975	0.008290033	0.454180808	0.001287819	0.700186602	0.006927974	0.912545273	0.003005612	1.177133729	0.002787231
385	0.061340123	0.004052987	0.156239498	0.00242292	0.441689336	0.000815894	0.683695736	0.00776368	0.892381275	0.003768058	1.154743525	0.003613176
390	0.059878496	0.003471094	0.155709288	0.006127016	0.431399431	0.002578262	0.667230688	0.008117071	0.871376869	0.003067248	1.131895081	0.003645911
395	0.059032066	0.003484758	0.151226866	0.005701305	0.418216025	0.00056913	0.650825936	0.007004298	0.853119921	0.0038978	1.110083052	0.004512609
400	0.058586411	0.003816547	0.147482622	0.005173476	0.410795289	0.001708857	0.636744286	0.00479097	0.835550718	0.002846915	1.088967812	0.005479957
