Tr,Pr,bias uncorrected model,bias corrected model,bias,upper,lower,Nist,PR_alpha
0.792443261062508,0.5,0.8982009690994606,0.9569919896353251,0.058791020535864484,0.964445202513444,0.9495387767572061,0.9949271432003485,1.0970404975352217
0.8320654241156333,0.5,0.8891063890785582,0.9762287717615029,0.08712238268294474,0.9836819846396219,0.968775558883384,1.0098051099141765,1.0772532994350235
0.8716875871687587,0.5,0.8800118090576556,0.99161688698541,0.11160507792775427,0.9990700998635289,0.984163674107291,1.0229309791388201,1.0581056472986734
0.9113097502218842,0.5,0.8709172290367532,1.001200460342188,0.1302832313054348,1.0086536732203069,0.9937472474640691,1.0076654339109963,1.039554397446746
0.9509319132750096,0.5,0.8618226490158507,1.0036775437865042,0.14185489477065347,1.011130756664623,0.9962243309083852,0.9738801449581385,1.021561049285454
0.990554076328135,0.5,0.8527280689949482,0.9985698386813748,0.14584176968642662,1.0060230515594937,0.9911166258032559,0.9451034081501675,1.0040910744766642
1.0301762393812604,0.5,0.8436334889740458,0.986256555050386,0.14262306607634023,0.993709767928505,0.978803342172267,0.9194872934001286,0.9871133658041321
1.0697984024343858,0.5,0.8345389089531433,0.9678667603847699,0.1333278514316266,0.9753199732628889,0.960413547506651,0.8961702489113537,0.9705997806234703
1.1094205654875111,0.5,0.8254443289322408,0.9450542831388276,0.11960995420658674,0.9525074960169465,0.9376010702607086,0.8746491575359381,0.9545247597821561
1.1490427285406366,0.5,0.8163497489113383,0.9197033806245642,0.10335363171322602,0.9271565935026832,0.9122501677464453,0.8545896003624155,0.9388650072996297
1.1886648915937619,0.5,0.8072551688904359,0.8936259289063626,0.08637076001592672,0.9010791417844816,0.8861727160282437,0.8357511722410341,0.9235992193704573
1.2282870546468874,0.5,0.7981605888695333,0.8683089314296571,0.07014834256012377,0.8757621443077761,0.8608557185515382,0.817952302202877,0.9087078537139237
1.2679092177000129,0.5,0.7890660088486309,0.8447556899202967,0.055689681071665866,0.8522089027984157,0.8373024770421778,0.8010512366785848,0.8941729321625754
1.3075313807531381,0.5,0.7799714288277284,0.8234396068470474,0.04346817801931898,0.8308928197251664,0.8159863939689285,0.7849346348611871,0.8799778708161871
