"x"
2.97331110766612
2.88400706116408
2.81002126289892
2.74932890515756
2.69977963162378
2.65920375189629
2.6255221080118
2.59685489216411
2.57162064384643
2.54861388565471
2.52704943822654
2.50656391058577
2.48717005048285
2.4691667659505
2.45301536417161
2.43919928756666
2.42808877097356
2.41983233247351
2.41429337078677
2.41104281647781
2.40940902534828
2.40857566686187
2.40770941064194
2.4060934793546
2.40324193411345
2.39897329892052
2.39342994822937
2.38704038852449
2.3804326233548
2.37431630464995
2.36935714771856
2.36606803691824
2.36473727205765
2.36540621317609
2.36789814082178
2.37188954164744
2.37700655658852
2.38292476507228
2.38945064996478
2.39656790408839
2.4044399520402
2.41336986588906
2.42372801921843
2.4358643643896
2.45002482103145
2.46628946685837
2.48454460201578
2.50449273684128
2.52569602373369
2.54764153926759
2.56981272512827
2.59175093566612
2.61309442092338
2.63358811220006
2.65306484858054
2.67140534755617
2.68848875546503
2.70414702546875
2.7181345050982
2.73011953015295
2.73969880161068
2.74642943316024
2.749869232289
2.74961413301622
2.74532299500724
2.73672395585036
2.72360194036776
2.70577254747807
2.6830517168682
2.6552322843044
2.62207721055459
2.58333513820001
2.53877789175528
2.48825305357134
2.43173937539117
2.36938991088924
2.30154830661282
2.22872775343142
2.15154911109481
2.07064332405357
1.98653180382951
1.89950513353993
