TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
620	0.109183808	0.282510554	0.624748279	3.793342554	3.981780406	200.0571845	15.18611076	1.592372127	9.813565645	0.512529314	4.789996773	0.520609722
630	0.113934629	0.264413199	0.787158594	3.363850608	1.03330522	197.0122957	17.60355527	2.638941645	10.8328497	1.441586872	5.146616971	0.035481904
640	0.113415156	0.243867431	0.89328505	3.001692209	0.156005609	14.5927101	19.11358274	7.139022408	11.94084262	2.514716956	5.535099087	0.644184103
650	0.115259966	0.228559778	0.961248971	2.700157275	0.788437866	9.662195874	12.2760677	21.78182017	13.09878574	3.709342609	5.953839352	1.290883677
660	0.112627332	0.211600007	1.003591583	2.453370803	1.15616387	7.363426835	4.851424002	23.61772549	14.22008033	4.963411081	6.397396215	1.955901423
670	0.113945931	0.20130913	1.019208088	2.245714517	1.373271531	6.025585119	2.017383892	14.93527423	15.1472228	6.145523073	6.860549469	2.620069392
680	0.10874147	0.187019334	1.024205868	2.081705179	1.498220908	5.163902315	0.690678926	10.21760377	15.63985411	7.022928833	7.336229303	3.263992558
690	0.106039548	0.177524235	1.012718398	1.945464152	1.563471941	4.577441081	0.050283486	7.872007535	15.43777966	7.304497931	7.820185186	3.874278904
700	0.10345595	0.170155099	0.989769273	1.833501622	1.586606099	4.162631787	0.494493665	6.567029591	14.38212987	6.765358175	8.295389793	4.428317763
710	0.098626129	0.16223539	0.964143622	1.747179055	1.580535612	3.861249569	0.777835084	5.785257289	12.60550107	5.477338	8.755050666	4.918834794
720	0.093376085	0.155268268	0.928811752	1.67282376	1.553600083	3.635956733	0.956459514	5.283872636	10.52463043	3.829927144	9.187329752	5.337902811
730	0.089788441	0.151013732	0.894008253	1.614984101	1.513142673	3.462896551	1.072457314	4.950320465	8.545462143	2.225337911	9.575430616	5.676420406
740	0.085908479	0.147204932	0.852607679	1.561493839	1.460773186	3.321354283	1.136291016	4.705878743	6.870661967	0.872101451	9.910360959	5.936353714
750	0.079795049	0.141612612	0.810649174	1.51419833	1.403133067	3.20177086	1.16550649	4.513723472	5.526903539	0.192626709	10.17928785	6.117283579
760	0.073931126	0.13646737	0.767614709	1.469074241	1.337508093	3.089391908	1.169321901	4.348003464	4.460449936	1.00984732	10.37340002	6.223238906
770	0.071049792	0.13428995	0.719810306	1.419618204	1.271798297	2.983558147	1.155573308	4.19356662	3.624402658	1.612676028	10.48856641	6.262148451
780	0.065071865	0.128827517	0.677087347	1.373657795	1.201930212	2.874038135	1.128864408	4.039957725	2.966974645	2.042227483	10.52309581	6.242490856
790	0.058869689	0.122830672	0.633331189	1.323596373	1.131803539	2.760828234	1.090512678	3.878951654	2.444551726	2.334915074	10.47199869	6.166567812
800	0.055562329	0.119343031	0.587138528	1.267182541	1.06066099	2.640921564	1.045947413	3.710605673	2.021392069	2.522761805	10.34129038	6.045109289
810	0.049097104	0.112274425	0.546630067	1.212288329	0.990429317	2.515442157	0.995679257	3.532892961	1.686890748	2.614855733	10.13999325	5.888819347
820	0.047495529	0.109657562	0.502699273	1.149900853	0.921081724	2.384638543	0.94233306	3.348124653	1.414206954	2.639957425	9.873696992	5.701815693
830	0.039950996	0.100719445	0.460057104	1.085290504	0.852233769	2.249236519	0.885184503	3.156712197	1.199668189	2.604563579	9.553553995	5.491458881
840	0.039622265	0.098694841	0.419419422	1.019987449	0.785036171	2.112107998	0.827365376	2.964027101	1.022222318	2.534478913	9.196798205	5.269420939
850	0.035655385	0.092811407	0.377144663	0.951329483	0.719742451	1.975574039	0.768064287	2.771990735	0.875579037	2.440742339	8.805758802	5.030415039
860	0.026738182	0.081857226	0.339390841	0.886612582	0.657743122	1.8432606	0.708997894	2.585336045	0.763897432	2.323733187	8.401961038	4.788443097
870	0.026756315	0.079831309	0.303154658	0.823934834	0.596728958	1.715025054	0.651096431	2.407930002	0.669860935	2.205714813	7.986840281	4.536484029
880	0.019569663	0.070688061	0.265531232	0.76143842	0.535067221	1.591239075	0.592457639	2.240469698	0.588207149	2.095850887	7.569649449	4.276146131
890	0.019427497	0.068778501	0.233772583	0.707350064	0.479092962	1.480026933	0.534141187	2.086205026	0.528199033	1.987572989	7.16039216	4.010746558
900	0.015084565	0.062931262	0.20043552	0.654952614	0.42372986	1.377588715	0.478567997	1.949173407	0.48809068	1.884680535	6.765489714	3.741185886
910	0.010728433	0.057396316	0.168214995	0.607500691	0.369184546	1.285008012	0.422833631	1.827333719	0.444774768	1.811741819	6.382699042	3.460982493
920	0.005426701	0.051278351	0.134900875	0.563077521	0.316164068	1.203375886	0.36812464	1.722082513	0.419627893	1.74668219	6.017624872	3.17347379
930	0.003668521	0.049081202	0.103633757	0.524882348	0.268438828	1.136360887	0.316522183	1.634994131	0.394815619	1.706455824	5.671114886	2.878850581
940	0.000772885	0.044562154	0.077863014	0.496163868	0.219855212	1.077117303	0.265770866	1.562542777	0.384865478	1.673902353	5.343283359	2.578294681
950	0.003284767	0.04229764	0.050499171	0.469337936	0.174912399	1.029069322	0.21759421	1.504575712	0.37561015	1.660205803	5.03828797	2.278807187
960	0.004611287	0.04148097	0.025208443	0.447390955	0.130563637	0.987599556	0.169036818	1.455611344	0.370587086	1.657623307	4.750042991	1.978364036
970	0.005494252	0.041286594	0.000402506	0.427831202	0.08933834	0.953344759	0.122853792	1.415452262	0.368485143	1.662651439	4.481263014	1.685324247
980	0.012386611	0.035157274	0.025471782	0.408036738	0.048609832	0.921445218	0.078734168	1.380403037	0.369287723	1.669916313	4.229077941	1.403392241
990	0.014658483	0.033612931	0.048261144	0.390993616	0.011441486	0.892568156	0.036726517	1.346860793	0.373396785	1.673249288	3.995024317	1.141630907
1000	0.01869972	0.03013655	0.069267863	0.374132057	0.027252504	0.859038863	0.00278118	1.311426077	0.378423234	1.669161461	3.774796506	0.903608116
