"exp_Tr","exp_alpha"
0.679941719281204,1.68182741705027
0.696130807835519,1.60081777213339
0.712319896389833,1.54886805030643
0.728508984944148,1.51656475360399
0.744698073498462,1.4528703921797
0.760887162052776,1.44228879535552
0.777076250607091,1.401787045339
0.793265339161405,1.4032539817385
0.80945442771572,1.29113548824115
0.825643516270034,1.29921868633413
0.841832604824348,1.29073253428405
0.858021693378663,1.25984663841317
0.874210781932977,1.23069517422993
0.890399870487292,1.24937669726417
0.906588959041606,1.22263584754386
0.92277804759592,1.19617039735721
0.938967136150235,1.14363441268852
0.955156224704549,1.09380976839274
0.971345313258863,1.08769875057605
0.987534401813178,1.11223141943923
1.00372349036749,1.01372902863016
1.01991257892181,0.953302152470781
1.03610166747612,0.945198086919955
1.05229075603044,0.974240124971674
1.06847984458475,0.964364145252756
1.08466893313906,0.919845108757758
1.10085802169338,0.907045574938827
1.11704711024769,0.836548035863501
1.13323619880201,0.844637261956472
1.14942528735632,0.794887005006097
1.16561437591064,0.794276091445884
1.18180346446495,0.797715388116924
1.19799255301926,0.778607955910234
1.21418164157358,0.758796315602488
1.23037073012789,0.740423647502366
1.24655981868221,0.717632779561793
1.26274890723652,0.679482065318272
1.27893799579084,0.671317644657438
1.29512708434515,0.691606718039198
1.31131617289947,0.658061276200979
1.32750526145378,0.660018306531527
1.34369435000809,0.68715777194651
1.35988343856241,0.61557415693341
1.37607252711672,0.646224717566317
1.39226161567104,0.652933279998391
1.40845070422535,0.659526459087697
1.42463979277967,0.560489473585793
1.44082888133398,0.621743460979806
1.4570179698883,0.598498847426729
1.47320705844261,0.577567288111249
1.48939614699692,0.621590279311293
1.50558523555124,0.60067031554148
1.52177432410555,0.582609446366858
1.53796341265987,0.593658295791748
1.55415250121418,0.51115640927069
1.5703415897685,0.52558043047764
1.58653067832281,0.474862802627846
1.60271976687712,0.550369029912922
1.61890885543144,0.510460645411777
0.989153310668609,1.06757495021894
0.990772219524041,1.06337098470838
0.992391128379472,1.02470586789909
0.994010037234904,1.01511429735808
0.995628946090335,1.05782016800584
0.997247854945767,0.967048969113366
0.998866763801198,1.02056120391437
1.00048567265663,1.02512221510586
1.00210458151206,1.02246430510978
1.00534239922292,0.984540546300012
1.00696130807836,1.04203791891249
1.00858021693379,1.00644198876864
1.01019912578922,1.00257246368645
1.01181803464465,1.00744344243335
1.01343694350008,1.03064528332886
1.01505585235551,1.02545727859037
1.01667476121094,0.986865498008931
1.01829367006638,0.980426430869926
1.02153148777724,1.02777907316176
1.02315039663267,1.02237245919795
1.0247693054881,0.939516867816319
1.02638821434353,0.954438468623183
1.02800712319896,0.99939592175509
1.0296260320544,0.982059421857039
1.03124494090983,0.984645693971111
1.03286384976526,1.01056242715114
1.03448275862069,0.963608779834616
0.566618099401004,2.32618360051381
0.582807187955318,2.1496484565135
0.598996276509632,2.00014486114926
0.615185365063947,1.96726251459885
0.631374453618261,1.79544653187132
0.647563542172576,1.73795411579866
0.66375263072689,1.66118091067243
0.679941719281204,1.64283470124544
0.696130807835519,1.57109758956255
0.712319896389833,1.56935533944904
0.728508984944148,1.44730603447121
0.744698073498462,1.46651129338908
0.760887162052776,1.45302103454832
0.777076250607091,1.37112087991345
0.793265339161405,1.33768304273684
0.80945442771572,1.3203290192644
0.825643516270034,1.34560219034255
0.841832604824348,1.27643137515231
0.858021693378663,1.28872802410472
0.874210781932977,1.19951156176497
0.890399870487292,1.17729759080109
0.906588959041606,1.22546627074813
0.92277804759592,1.158709791237
0.938967136150235,1.19298158165069
0.955156224704549,1.12499031046574
0.971345313258863,1.09454050020374
0.987534401813178,1.06521590770462
1.00372349036749,1.01330325378042
1.01991257892181,1.02109479378399
1.03610166747612,0.917448974814037
1.05229075603044,0.968492350728596
1.06847984458475,0.966793074368763
1.08466893313906,0.910176249077777
1.10085802169338,0.884806403052302
1.11704711024769,0.829907623886162
1.13323619880201,0.810272863377875
1.14942528735632,0.814283047008082
1.16561437591064,0.857479617827135
1.18180346446495,0.773989346562821
1.19799255301926,0.763969330646974
1.21418164157358,0.77165631732491
1.23037073012789,0.748077081578121
1.24655981868221,0.691064516845466
1.26274890723652,0.720511999941984
1.27893799579084,0.679958952220045
1.29512708434515,0.726345906907068
1.31131617289947,0.686170191992701
1.32750526145378,0.682196810674651
1.34369435000809,0.665413374211955
1.35988343856241,0.622767511557279
1.37607252711672,0.671641657873739
1.39226161567104,0.658985771309082
1.40845070422535,0.621505881241487
1.42463979277967,0.622135223508068
1.44082888133398,0.573443512375103
1.4570179698883,0.545971169964829
1.47320705844261,0.558697447614737
1.48939614699692,0.547952161029952
1.50558523555124,0.531608993658713
1.52177432410555,0.5813900966158
1.53796341265987,0.559592275878812
1.55415250121418,0.500741126412433
1.5703415897685,0.492161479504934
1.58653067832281,0.536102094147939
1.60271976687712,0.557046571672526
1.61890885543144,0.478257643996822
0.989153310668609,1.0923106017634
0.990772219524041,1.04745246016665
0.992391128379472,1.00308119918616
0.994010037234904,1.02729149944128
0.995628946090335,1.03155560516368
0.997247854945767,1.02242106545656
0.998866763801198,1.04827742337635
1.00048567265663,1.04467483827853
1.00210458151206,1.00288007635043
1.00534239922292,0.995563640783471
1.00696130807836,0.961218209854721
1.00858021693379,1.04046064570393
1.01019912578922,1.04709703338343
1.01181803464465,1.00361713791376
1.01343694350008,0.964751619444501
1.01505585235551,0.946989902800371
1.01667476121094,1.02963102529149
1.01829367006638,0.987238162888189
1.02153148777724,1.01806361251443
1.02315039663267,0.953538319900288
1.0247693054881,0.976466246042476
1.02638821434353,0.930618874475042
1.02800712319896,0.992998934769964
1.0296260320544,0.984496897626834
1.03124494090983,1.00670709504925
1.03286384976526,1.01150802995966
1.03448275862069,1.01576875332728
