Tr,Pr,alpha
0.986426118985349,0.813305680940181,0.998169197240836
1.00286655430177,0.813305680940181,0.980175087553064
1.01930698961819,0.813305680940181,0.963783666182436
1.03574742493462,0.813305680940181,0.948490556191945
1.05218786025104,0.813305680940181,0.934048162840942
1.06862829556746,0.813305680940181,0.920307273189612
1.08506873088388,0.813305680940181,0.907166632249019
1.10150916620031,0.813305680940181,0.894552674470481
1.11794960151673,0.813305680940181,0.882409526085456
1.13439003683315,0.813305680940181,0.870693159983103
1.15083047214957,0.813305680940181,0.859367689217571
1.167270907466,0.813305680940181,0.848402984192235
1.18371134278242,0.813305680940181,0.837773143607167
1.20015177809884,0.813305680940181,0.827455499382608
1.21659221341526,0.813305680940181,0.817429945971914
1.23303264873169,0.813305680940181,0.807678467369698
