 TITLE = "Density VS Temperature for Oxygen" 

 VARIABLES =  T	rho_NIST_0.6	rho_Soave_0.6	rho_new_0.6	rho_NIST_1	rho_Soave_1	rho_new_1	rho_NIST_2	rho_Soave_2	rho_new_2 rho_NIST_3	rho_Soave_3	rho_new_3 rho_model3_0.6 rho_model3_1 rho_model3_2 rho_model3_3
245	24.03750116	24.49641952	24.11439823	43.25712144	44.53605299	43.1681942	106.7154753	109.7489225	101.0222163	176.251128	177.2672168	160.6945451	24.03880262	43.27251443	106.657665	176.1887427
250	23.38509888	23.81234183	23.45355988	41.78851972	42.96669151	41.7156781	100.5810387	103.5596116	96.0106811	165.9818654	167.4197934	152.382925	23.38418608	41.79301491	100.5447352	165.9197009
255	22.7745596	23.17296958	22.83464569	40.44814459	41.53682431	40.38412271	95.37320885	98.24704168	91.62049746	156.7853193	158.5985492	144.9618612	22.77301039	40.44441291	95.35444501	156.7266282
260	22.20138251	22.57349381	22.25405079	39.21702847	40.22580308	39.15927852	90.87702781	93.62303382	87.74515551	148.5920935	150.7052539	138.3429337	22.20005758	39.21052045	90.86821058	148.5396774
265	21.66174899	22.00982561	21.70849752	38.08008961	39.01718601	38.02894359	86.94038231	89.55006285	84.30022823	141.3004933	143.6335458	132.4340073	21.66077614	38.07530107	86.9352326	141.2557666
270	21.15239092	21.47845964	21.19444401	37.02513969	37.89766997	36.98082595	83.45282279	85.92563487	81.20954562	134.7996397	137.2804133	127.1288547	21.1514646	37.02403682	83.44808336	134.7626574
275	20.67048934	20.97636848	20.70850248	36.04218905	36.8563415	36.00375915	80.33220593	82.67188453	78.4094301	128.9830909	131.5519552	122.3279491	20.66923101	36.04444471	80.32718014	128.9529637
280	20.21359561	20.50091999	20.24789992	35.12294861	35.88413874	35.08896566	77.51610438	79.72858857	75.85253875	123.75524	126.3654864	117.9544316	20.21179346	35.12706932	77.51138433	123.7306527
285	19.77956906	20.04981165	19.81049039	34.26046514	34.97345666	34.22989987	74.95615069	77.04840095	73.50502432	119.0332815	121.649618	113.9527893	19.7772399	34.26492796	74.95249676	119.0129373
290	19.36652739	19.62101815	19.39448008	33.44884935	34.1178522	33.42127049	72.6142232	74.59354466	71.34066908	114.7468814	117.3433644	110.2790495	19.36384437	33.45275294	72.6119907	114.7297633
295	18.97280666	19.21274886	18.99820588	32.68306978	33.31182029	32.65830254	70.45981471	72.3334729	69.33687768	110.8368608	113.3948833	106.8938343	18.96997949	32.68622973	70.45888837	110.8222951
300	18.59692875	18.82341322	18.62009926	31.95879422	32.55062133	31.93659733	68.46817811	70.24318639	67.47371915	107.2535941	109.7601622	103.7613368	18.59411032	31.96148517	68.46817861	107.2411767
305	18.2375747	18.45159225	18.25874601	31.27226622	31.83014651	31.25228586	66.61899389	68.30200247	65.73433568	103.9554521	106.4017988	100.8508529	18.23482709	31.27487858	66.61952165	103.9449251
310	17.89356271	18.09601496	17.91291856	30.62020766	31.14681146	30.60209825	64.89539535	66.49264064	64.10499084	100.9074227	103.2879298	98.13730347	17.89087567	30.62300736	64.89617874	100.8985726
315	17.56382976	17.75553865	17.58154666	29.99974105	30.49747134	29.98325512	63.2832439	64.80053358	62.57440055	98.07994377	100.3913192	95.6000832	17.56116337	30.00279322	63.28416753	98.07255143
320	17.24741627	17.42913242	17.2636667	29.40832708	29.87935243	29.3933043	61.77058215	63.21330088	61.13290669	95.44793785	97.68859605	93.22149164	17.24473912	29.41154549	61.77163703	95.44177628
325	16.94345316	17.11586318	16.9583914	28.84371378	29.28999647	28.83002375	60.34721556	61.72034245	59.77198888	92.99002473	95.15962148	90.98583029	16.94076041	28.84695872	60.34842922	92.98488035
330	16.65115085	16.81488381	16.66490536	28.30389491	28.72721501	28.29140286	59.00438848	60.31252051	58.48413069	90.68788196	92.78696728	88.87921255	16.64846178	28.30705404	59.00577465	90.68357554
335	16.3697899	16.52542306	16.38246815	27.78707567	28.18905177	27.77564653	57.73453029	58.98190853	57.26279073	88.52572641	90.55548565	86.88956664	16.36713413	27.79009844	57.73607129	88.52212098
340	16.098713	16.24677685	16.1104104	27.29164412	27.67375124	27.28115985	56.53105456	57.72159097	56.10230152	86.48989364	88.45195465	85.00646733	16.09611619	27.29453411	56.53270862	86.48688875
345	15.83731808	15.97830082	15.84812274	26.81614728	27.17973241	26.80651334	55.38819844	56.52550214	54.99769959	84.56849551	86.4647853	83.22081164	15.8347942	26.8189341	55.38991725	84.56601427
350	15.5850523	15.71940386	15.59504486	26.35927103	26.7055667	26.35040973	54.30089315	55.38829546	53.94457145	82.75114071	84.58377883	81.52452102	15.58260371	26.36198326	54.3026367	82.74911763
355	15.3414069	15.46954245	15.35065906	25.91982307	26.24995919	25.9116645	53.26465869	54.30523661	52.93896177	81.02870538	82.79992509	79.91036887	15.33902925	25.92247409	53.26640187	81.02707951
360	15.10591265	15.22821583	15.11448744	25.49671843	25.81173265	25.48919691	52.27551757	53.27211544	51.97732707	79.39314425	81.10523427	78.37189886	15.10360076	25.49930587	52.27724866	79.39185771
365	14.87813594	14.99496164	14.88608942	25.08896704	25.38981391	25.08202247	51.32992357	52.28517309	51.05649768	77.83733424	79.49259606	76.90335726	14.87588741	25.09148018	51.33163876	77.83633435
370	14.65767526	14.76935219	14.66505825	24.69566305	24.98322211	24.68924269	50.42470256	51.34104102	50.17363093	76.35494434	77.9556612	75.49960464	14.65549117	24.69809119	50.4264002	76.35418579
375	14.44415817	14.55099115	14.45101707	24.31597566	24.59105854	24.31003376	49.5570031	50.43669002	49.32616207	74.94032695	76.48874157	74.15602121	14.44204163	24.31831299	49.55868017	74.93977269
380	14.23723858	14.33951057	14.24361554	23.9491411	24.21249787	23.94363708	48.72425479	49.56938702	48.51176415	73.58842652	75.08672549	72.86842982	14.23519263	23.95138741	48.72590594	73.58804686
385	14.03659438	14.13456833	14.04252742	23.59445565	23.84678049	23.5893526	47.92413312	48.7366586	47.72831994	72.29470259	73.74500568	71.63304289	14.03462052	23.5966143	47.92575165	72.29447313
390	13.84192525	13.9358458	13.84744872	23.25126964	23.49320581	23.2465338	47.15452956	47.93625976	46.9739007	71.05506448	72.4594177	70.44642288	13.84002316	23.2533448	47.15610902	71.05496419
395	13.65295085	13.74304577	13.65809596	22.91898202	23.1511264	22.91458284	46.41352605	47.16614728	46.24674672	69.86581582	71.2261873	69.30544566	13.65111884	22.92097698	46.41506145	69.8658257
400	13.46940901	13.55589065	13.47420428	22.59703575	22.81994285	22.59294582	45.69937312	46.42445676	45.54524819	68.72360709	70.041885	68.20726424	13.46764496	22.59895241	45.70086133	68.72370954
405	13.29105432	13.37412076	13.29552584	22.28491362	22.49909918	22.28110831	45.01047095	45.70948278	44.86792782	67.6253949	68.90338697	67.14927554	13.28935631	22.28675298	45.01191048	67.62557389
410	13.11765668	13.19749292	13.1218283	21.98213459	22.18807885	21.97859158	44.34535311	45.01966173	44.21342637	66.56840698	67.80784111	66.12909308	13.11602329	21.98389752	44.34674346	66.56864826
415	12.94900011	13.02577904	12.95289363	21.68825054	21.88640117	21.68494944	43.70267233	44.35355686	43.58049078	65.55011186	66.75263757	65.14452459	12.9474303	21.68993831	43.70401341	65.5504032
420	12.78488163	12.85876499	12.78851699	21.40284337	21.59361812	21.39976556	43.08118816	43.7098452	42.96796402	64.56819259	65.73538309	64.19355303	12.78337442	21.40445778	43.08247991	64.5685239
425	12.62511026	12.69624946	12.62850576	21.12552242	21.30931148	21.12265087	42.47975614	43.08730615	42.37477588	63.62052389	64.75387848	63.27431931	12.62366452	21.12706564	42.48099848	63.62088697
430	12.4695061	12.53804303	12.47267856	20.85592213	21.03309034	20.85324135	41.89731831	42.48481138	41.79993465	62.7051522	63.80609897	62.38510674	12.46812042	20.85739644	41.89851118	62.70554042
435	12.31789952	12.38396722	12.32086445	20.5937	20.76458881	20.59119589	41.33289486	41.901316	41.24251978	61.82027814	62.89017684	61.52432719	12.31657226	20.59510755	41.33403832	61.82068576
440	12.1701304	12.23385371	12.17290209	20.33853468	20.50346392	20.33619441	40.78557673	41.3358507	40.70167511	60.96424119	62.00438619	60.69050855	12.1688598	20.33987745	40.786671	60.96466275
445	12.02604745	12.08754361	12.02863908	20.09012433	20.24939386	20.0879361	40.25451908	40.78751478	40.17660287	60.13550617	61.14712935	59.88228345	12.02483179	20.09140416	40.25556447	60.13593601
450	11.88550759	11.94488679	11.88793126	19.84818508	20.00207626	19.84613792	39.73893547	40.25546999	39.66655849	59.3326512	60.31692497	59.09837964	11.88434523	19.84940375	39.73993242	59.3330836
455	11.74837537	11.80574123	11.75064223	19.61244962	19.76122668	19.61053335	39.23809272	39.73893503	39.17084646	58.5543572	59.51239735	58.33761243	11.74726478	19.61360898	39.23904181	58.55478689
460	11.61452247	11.66997249	11.61664285	19.38266604	19.5265773	19.38087136	38.75130623	39.23718059	38.68881683	57.79939844	58.73226692	57.59887838	11.61346219	19.383768	38.75220833	57.79982158
465	11.48382718	11.53745319	11.48581075	19.15859659	19.29787564	19.15691521	38.27793594	38.74952497	38.21986153	57.06663416	57.97534183	56.88114852	11.4828158	19.15964318	38.27879225	57.06704893
470	11.35617401	11.40806253	11.35802979	18.94001674	19.07488341	18.93844122	37.81738253	38.2753301	37.76340994	56.35500109	57.24051035	56.18345992	11.35521008	18.94100996	37.81819453	56.35540754
475	11.23145325	11.28168588	11.23318954	18.72671419	18.85737558	18.72523743	37.36908415	37.813998	37.31892462	55.66350681	56.52673406	55.50490772	11.2305353	18.72765592	37.36985332	55.66390547
480	11.10956064	11.15821434	11.1111849	18.51848804	18.64513933	18.5171029	36.93251338	37.36496756	36.88589902	54.9912237	55.83304175	54.84464099	11.10868712	18.51937994	36.93324083	54.99161366
485	10.99039696	11.03754441	10.99191606	18.31514796	18.43797328	18.31384761	36.50717456	36.92771163	36.46385755	54.33728361	55.15852397	54.20186339	10.98956634	18.31599149	36.50786075	54.33766113
490	10.8738678	10.91957762	10.87528833	18.11651354	18.23568667	18.11529226	36.09260131	36.50173441	36.05235537	53.70087295	54.50232799	53.57583336	10.87307859	18.11731001	36.09324623	53.70123174
495	10.75988318	10.80422025	10.7612117	17.92241358	18.03809864	17.92126722	35.68835431	36.08656909	35.65097469	53.08122839	53.8636534	52.96585693	10.75913404	17.92316436	35.68895803	53.08156209
500	10.64835735	10.691383	10.64960006	17.73268548	17.8450376	17.73161044	35.29401929	35.68177565	35.25931757	52.47763288	53.24174799	52.37127347	10.64764707	17.7333922	35.29458269	52.47793873
505	10.53920849	10.58098078	10.54037058	17.54717474	17.65634059	17.54616604	34.90920521	35.28693892	34.87700113	51.88941206	52.63590414	51.79144633	10.538536	17.54783931	34.90973044	51.88969369
510	10.43235854	10.47293239	10.43344401	17.36573438	17.47185274	17.36478526	34.53354256	34.90166678	34.50366128	51.31593104	52.04545539	51.22577081	10.43172275	17.36635883	34.53403275	51.31619784
515	10.32773288	10.36716034	10.32874559	17.18822451	17.29142677	17.18732893	34.16668186	34.52558854	34.13896217	50.75659145	51.46977349	50.67369393	10.32713261	17.18881069	34.16713998	50.75685366
520	10.22526026	10.26359063	10.2262052	17.01451187	17.1149225	17.01366799	33.80829226	34.15835342	33.78259854	50.21082876	50.90826556	50.13471944	10.22469411	17.01506111	33.80871964	50.21109006
525	10.1248725	10.16215254	10.12575576	16.84446943	16.94220641	16.84367939	33.45806026	33.79962922	33.43428066	49.67810984	50.36037162	49.60837739	10.12433893	16.84498241	33.4584557	49.67836172
530	10.02650439	10.06277844	10.02733092	16.67797605	16.77315123	16.67723986	33.11568854	33.44910103	33.09371196	49.15793072	49.8255622	49.09417878	10.02600191	16.67845302	33.1160489	49.1581533
535	9.93009348	9.965403633	9.930864788	16.51491606	16.60763558	16.5142253	32.78089489	33.1064701	32.760587	48.64981456	49.30333632	48.59161157	9.929620929	16.51535743	32.7812173	48.64998593
540	9.835579969	9.869966175	9.836295142	16.35517903	16.44554364	16.35451961	32.45341125	32.77145275	32.4346242	48.1533098	48.79321947	48.10020786	9.835136658	16.35558596	32.45369598	48.15342056
545	9.742906535	9.776406747	9.743567312	16.19865939	16.28676479	16.19802511	32.13298273	32.44377946	32.11560428	47.6679884	48.29476188	47.61962274	9.742492208	16.19903408	32.13323505	47.66805335
550	9.652018219	9.684668502	9.652632924	16.0452562	16.1311933	16.04465929	31.81936687	32.1231939	31.80335841	47.19344435	47.80753685	47.14961027	9.651632686	16.04560155	31.81959593	47.19350196
555	9.562862293	9.594696935	9.563442002	15.89487287	15.97872811	15.89433358	31.51233278	31.80945215	31.49769071	46.72929213	47.33113929	46.68986531	9.562504901	15.89519153	31.51254734	46.7293873
560	9.475388149	9.506439762	9.475935863	15.74741694	15.82927253	15.7469344	31.21166047	31.50232191	31.19830894	46.27516547	46.86518425	46.23988197	9.47505736	15.74771019	31.21186305	46.2753206
565	9.389547188	9.419846802	9.390051819	15.60279982	15.682734	15.60233584	30.91714019	31.20158181	30.90487154	45.83071607	46.40930576	45.79905003	9.389240595	15.60306703	30.91732311	45.83090546
570	9.305292723	9.334869875	9.305740177	15.46093664	15.53902386	15.46044549	30.62857182	30.90702073	30.61715544	45.39561248	45.96315552	45.36699801	9.305007679	15.46117571	30.6287186	45.39575861
575	9.222579879	9.251462697	9.222976443	15.32174597	15.39805716	15.32123722	30.34576427	30.61843721	30.33517611	44.96953906	45.52640192	44.94383886	9.222314613	15.32195504	30.3458581	44.96954334
580	9.141365503	9.169580784	9.141747578	15.18514972	15.25975244	15.18471426	30.068535	30.33563887	30.05905226	44.55219503	45.09872893	44.5298936	9.141120254	15.18532916	30.06857188	44.55199988
585	9.061608086	9.089181368	9.062012561	15.05107293	15.12403158	15.05080332	29.7967095	30.05844193	29.78861881	44.14329356	44.67983525	44.12490034	9.061385629	15.0512267	29.7967107	44.14295538
590	8.983267677	9.010223308	8.983668318	14.91944358	14.99081958	14.91926323	29.53012085	29.78667065	29.52309347	43.74256093	44.26943339	43.72733229	8.983072718	14.9195787	29.5301378	43.74230227
595	8.906305813	8.932667015	8.90655865	14.7901925	14.86004443	14.78970914	29.26860928	29.52015694	29.26116589	43.34973579	43.86724886	43.33457967	8.906143115	14.79031603	29.26871589	43.34994793
600	8.830685447	8.856474376	8.830532312	14.66325319	14.73163697	14.66176864	29.01202179	29.2587399	29.00156934	42.96456842	43.47301945	42.94411937	8.830557084	14.66336734	29.01229402	42.96575254
