Tr,Pr,bias uncorrected model,bias corrected model,bias,upper,lower,Nist,PR_alpha
0.7233791539225892,0.5,1.0585769068891935,1.1117752492202126,0.053198342331019124,1.1201200206624187,1.1034304777780066,1.121998574186456,1.222365455670858
0.7425285246036495,0.5,1.0507607567084336,1.1079693144602194,0.05720855775178572,1.116492173500078,1.099446455420361,1.1176822707972054,1.2049566219514514
0.7616778952847097,0.5,1.0429446065276737,1.103925187809892,0.06098058128221817,1.1126135633091663,1.0952368123106175,1.1137160413637528,1.1878933283288722
0.78082726596577,0.5,1.0351284563469139,1.1001709006017617,0.06504244425484784,1.1090502418441623,1.091291559359361,1.1100041558429048,1.1711626227645773
0.7999766366468304,0.5,1.027312306166154,1.0966868497444335,0.06937454357827949,1.1057767621367274,1.0875969373521397,1.1064515882865256,1.1547523426972832
0.8191260073278906,0.5,1.0194961559853941,1.0929859087893623,0.07348975280396827,1.1022970025689398,1.0836748150097848,1.102957704021113,1.1386510492714044
0.8382753780089509,0.5,1.0116800058046342,1.0886583640816427,0.07697835827700861,1.0981989213505046,1.079117806812781,1.0994072014003717,1.1228479684471673
0.8574247486900112,0.5,1.0038638556238744,1.0839350347234478,0.08007117909957337,1.0937121334987707,1.0741579359481248,1.0956577145241493,1.107332938132302
0.8765741193710714,0.5,0.9960477054431145,1.0796513470451594,0.08360364160204503,1.0896659796387347,1.0696367144515841,1.0915174958454497,1.092096360599451
0.8957234900521317,0.5,0.9882315552623546,1.0763936639331653,0.08816210867081062,1.0866312980136423,1.0661560298526882,1.0866889455930013,1.0771291595573904
0.914872860733192,0.5,0.9804154050815947,1.0733751903282658,0.0929597852466711,1.0837944656761518,1.0629559149803798,1.0497722922677653,1.0624227413315652
0.9340222314142523,0.5,0.9725992549008349,1.0680681149753057,0.09546886007447083,1.0785931062010974,1.057543123749514,1.025543657153753,1.0479689596831416
0.9531716020953125,0.5,0.964783104720075,1.0572418749863295,0.09245877026625443,1.0677644322837705,1.0467193176888885,1.0037631545403214,1.0337600838582501
0.9723209727763729,0.5,0.9569669545393151,1.0389593756374331,0.0819924210981179,1.0493546489023375,1.0285641023725287,0.9837391350474713,1.0197887695121484
0.9914703434574331,0.5,0.9491508043585553,1.0141449339740936,0.06499412961553833,1.0242969810763467,1.0039928868718404,0.9650836640952283,1.0060480321983214
1.0106197141384934,0.5,0.9413346541777954,0.9864572075670648,0.045122553389269446,0.9962867789399158,0.9766276361942138,0.9475507356925492,0.992531223151278
1.0297690848195535,0.5,0.9335185039970355,0.9604089424751132,0.026890438478077698,0.9698918112140259,0.9509260737362005,0.9309707205649005,0.979232007125051
1.048918455500614,0.5,0.9257023538162756,0.9390069474397932,0.013304593623517571,0.9481718315062365,0.9298420633733498,0.9152187261829505,0.966144342078073
1.0680678261816743,0.5,0.9178862036355158,0.9225163795282183,0.004630175892702484,0.9314238394358995,0.9136089196205371,0.9001983728483061,0.9532624605198187
1.0872171968627344,0.5,0.9100700534547559,0.9090303891045789,-0.0010396643501769834,0.9177482012446724,0.9003125769644854,0.8858329194221011,0.9405808523560297
1.1063665675437948,0.5,0.902253903273996,0.8961752637815712,-0.006078639492424827,0.9047631499320055,0.8875873776311369,0.8720597523009864,0.9280942490879611
1.125515938224855,0.5,0.8944377530932361,0.8826127086782187,-0.011825044415017456,0.89111667148238,0.8741087458740574,0.8588265827953746,0.9157976092372616
1.1446653089059153,0.5,0.8866216029124763,0.8684274361000032,-0.01819416681247306,0.8768794229353015,0.8599754492647048,0.8460887850693285,0.903686104882264
1.1638146795869755,0.5,0.8788054527317164,0.854478811269126,-0.02432664146259049,0.8628992902551766,0.8460583322830753,0.833807586411572,0.8917551092038261
