250,20,3.043558747,148.97,0.74418,0.277196496,875.14,154.81,179.93
250,19.9,3.043440876,148.95,0.74446,0.277357044,874.49,154.73,179.76
250,19.8,3.043362278,148.93,0.74474,0.277540455,873.83,154.64,179.6
250,19.7,3.043244354,148.91,0.74503,0.277723789,873.18,154.55,179.44
250,19.6,3.043126398,148.89,0.74531,0.277884142,872.53,154.47,179.27
250,19.5,3.043047743,148.87,0.7456,0.278067331,871.88,154.38,179.11
250,19.4,3.042929733,148.85,0.74589,0.278250442,871.22,154.29,178.94
250,19.3,3.042811692,148.83,0.74617,0.278433477,870.56,154.21,178.78
250,19.2,3.04273298,148.81,0.74646,0.278593568,869.91,154.12,178.61
250,19.1,3.042614885,148.79,0.74675,0.278776458,869.25,154.03,178.44
250,19,3.042496757,148.78,0.74704,0.278959271,868.59,153.94,178.28
250,18.9,3.042417988,148.76,0.74732,0.279142006,867.93,153.86,178.11
250,18.8,3.042299807,148.74,0.74761,0.279324665,867.27,153.77,177.95
250,18.7,3.042181595,148.72,0.7479,0.279507248,866.6,153.68,177.78
250,18.6,3.042102768,148.7,0.74819,0.279689753,865.94,153.59,177.62
250,18.5,3.041984501,148.68,0.74848,0.279872182,865.27,153.5,177.45
250,18.4,3.041866203,148.67,0.74877,0.280054534,864.61,153.41,177.28
250,18.3,3.041787319,148.65,0.74907,0.280259589,863.94,153.33,177.12
250,18.2,3.041668966,148.63,0.74936,0.280441778,863.27,153.24,176.95
250,18.1,3.041550582,148.61,0.74965,0.280623892,862.6,153.15,176.78
250,18,3.041471641,148.59,0.74994,0.280805928,861.93,153.06,176.62
250,17.9,3.041353202,148.58,0.75024,0.281010629,861.26,152.97,176.45
250,17.8,3.041234731,148.56,0.75053,0.281192504,860.59,152.88,176.28
250,17.7,3.041116228,148.54,0.75083,0.281374302,859.92,152.79,176.11
250,17.6,3.041037208,148.53,0.75112,0.281578735,859.24,152.7,175.95
250,17.5,3.040918651,148.51,0.75142,0.281760372,858.56,152.62,175.78
250,17.4,3.040800061,148.49,0.75171,0.281964623,857.89,152.53,175.61
250,17.3,3.040720984,148.47,0.75201,0.282146099,857.21,152.44,175.44
250,17.2,3.04060234,148.46,0.75231,0.282350169,856.53,152.35,175.28
250,17.1,3.040483664,148.44,0.75261,0.282531484,855.85,152.26,175.11
250,17,3.040364956,148.42,0.7529,0.282735373,855.17,152.17,174.94
250,16.9,3.040246215,148.41,0.7532,0.282939166,854.48,152.08,174.77
250,16.8,3.040167036,148.39,0.7535,0.283142863,853.8,151.99,174.6
250,16.7,3.040048242,148.38,0.7538,0.283323848,853.11,151.9,174.43
250,16.6,3.039929414,148.36,0.7541,0.283527365,852.42,151.81,174.26
250,16.5,3.039810554,148.34,0.7544,0.283730787,851.74,151.72,174.09
250,16.4,3.039731296,148.33,0.7547,0.283934113,851.05,151.62,173.92
250,16.3,3.039612382,148.31,0.75501,0.284137345,850.36,151.53,173.76
250,16.2,3.039493435,148.3,0.75531,0.284340481,849.67,151.44,173.59
250,16.1,3.039374456,148.28,0.75561,0.284543523,848.97,151.35,173.42
250,16,3.039255444,148.27,0.75592,0.28474647,848.28,151.26,173.25
250,15.9,3.039136399,148.25,0.75622,0.284949321,847.58,151.17,173.08
250,15.8,3.039057018,148.23,0.75653,0.285174601,846.89,151.08,172.91
250,15.7,3.038937919,148.22,0.75683,0.285377253,846.19,150.99,172.74
250,15.6,3.038818787,148.2,0.75714,0.285579811,845.49,150.89,172.56
250,15.5,3.038699623,148.19,0.75744,0.285804764,844.79,150.8,172.39
250,15.4,3.038580426,148.18,0.75775,0.286007122,844.09,150.71,172.22
