TITLE = "co2 alpha prediction MODEL 3"
VARIABLES =  "Tr"	"Pr"	"bias corrected model"	"traning data"	"bias uncorrected model"	"upper"	"lower"	"bias"
1.243494744	0.01355	0.76292165	0.762439766	0.838036597	0.78014439	0.745698911	-0.075114947
1.262758284	0.01355	0.753094699	0.752613343	0.830035899	0.770317438	0.735871959	-0.0769412
1.282021825	0.01355	0.743518311	0.7430529	0.822035201	0.76074105	0.726295571	-0.07851689
1.301285365	0.01355	0.734195314	0.733742531	0.814034503	0.751418054	0.716972574	-0.079839189
1.320548905	0.01355	0.725120282	0.724667558	0.806033805	0.742343022	0.707897542	-0.080913523
1.339812446	0.01355	0.716277627	0.71581442	0.798033107	0.733500366	0.699054887	-0.08175548
1.359075986	0.01355	0.707646837	0.707170565	0.790032409	0.724869577	0.690424098	-0.082385572
1.378339527	0.01355	0.699209188	0.698724364	0.782031711	0.716431928	0.681986449	-0.082822522
1.397603067	0.01355	0.690951452	0.690465025	0.774031013	0.708174192	0.673728712	-0.083079561
1.416866607	0.01355	0.68286552	0.682382522	0.766030315	0.70008826	0.665642781	-0.083164795
1.436130148	0.01355	0.674945631	0.67446753	0.758029617	0.692168371	0.657722891	-0.083083986
1.455393688	0.01355	0.667185661	0.666711363	0.750028919	0.684408401	0.649962922	-0.082843258
1.474657228	0.01355	0.659577995	0.659105925	0.742028221	0.676800735	0.642355256	-0.082450226
1.493920769	0.01355	0.652114009	0.651643656	0.734027523	0.669336749	0.63489127	-0.081913514
1.513184309	0.01355	0.644785254	0.644317493	0.726026825	0.662007994	0.627562514	-0.081241571
1.532447849	0.01355	0.637584361	0.637120832	0.718026127	0.654807101	0.620361622	-0.080441766
1.55171139	0.01355	0.630505231	0.630047486	0.710025429	0.647727971	0.613282492	-0.079520198
1.57097493	0.01355	0.623542647	0.623091657	0.702024731	0.640765387	0.606319908	-0.078482084
1.590238471	0.01355	0.616691737	0.616247908	0.694024033	0.633914477	0.599468998	-0.077332296
1.609502011	0.01355	0.609947642	0.60951113	0.686023335	0.627170381	0.592724902	-0.076075694
1.628765551	0.01355	0.603305483	0.602876525	0.678022637	0.620528222	0.586082743	-0.074717155
1.648029092	0.01355	0.596760522	0.596339576	0.670021939	0.613983262	0.579537783	-0.073261417
1.667292632	0.01355	0.590308339	0.589896033	0.662021241	0.607531078	0.573085599	-0.071712903
1.686556172	0.01355	0.583944897	0.583541891	0.654020543	0.601167637	0.566722158	-0.070075646
1.705819713	0.01355	0.577666511	0.577273371	0.646019846	0.594889251	0.560443772	-0.068353334
1.725083253	0.01355	0.571469745	0.57108691	0.638019148	0.588692484	0.554247005	-0.066549403
1.744346794	0.01355	0.565351326	0.56497914	0.63001845	0.582574066	0.548128586	-0.064667124
1.763610334	0.01355	0.5593081	0.558946878	0.622017752	0.576530839	0.54208536	-0.062709652
1.782873874	0.01355	0.553337025	0.552987115	0.614017054	0.570559765	0.536114286	-0.060680029
1.802137415	0.01355	0.547435197	0.547097	0.606016356	0.564657936	0.530212457	-0.058581159
1.821400955	0.01355	0.54159988	0.541273835	0.598015658	0.55882262	0.524377141	-0.056415777
1.840664495	0.01355	0.535828537	0.535515061	0.59001496	0.553051277	0.518605798	-0.054186422
1.859928036	0.01355	0.530118826	0.529818252	0.582014262	0.547341565	0.512896086	-0.051895436
1.879191576	0.01355	0.524468549	0.524181104	0.574013564	0.541691289	0.50724581	-0.049545014
1.898455117	0.01355	0.518875577	0.518601431	0.566012866	0.536098317	0.501652837	-0.047137289
1.917718657	0.01355	0.513337767	0.513077153	0.558012168	0.530560506	0.496115027	-0.044674401
1.936982197	0.01355	0.507852975	0.507606294	0.55001147	0.525075714	0.490630235	-0.042158495
1.956245738	0.01355	0.502419175	0.502186973	0.542010772	0.519641915	0.485196436	-0.039591597
1.975509278	0.01355	0.497034628	0.4968174	0.534010074	0.514257368	0.479811889	-0.036975446
1.994772818	0.01355	0.491697943	0.49149587	0.526009376	0.508920683	0.474475204	-0.034311433
2.014036359	0.01355	0.486407908	0.486220756	0.518008678	0.503630648	0.469185169	-0.03160077
2.033299899	0.01355	0.481163119	0.48099051	0.51000798	0.498385858	0.463940379	-0.028844862
2.05256344	0.01355	0.475961671	0.475803651	0.502007282	0.493184411	0.458738932	-0.026045611
2.07182698	0.01355	0.470801281	0.470658769	0.494006584	0.488024021	0.453578542	-0.023205303
2.09109052	0.01355	0.465679941	0.465554515	0.486005886	0.482902681	0.448457202	-0.020325945
2.110354061	0.01355	0.460596741	0.4604896	0.478005188	0.47781948	0.443374001	-0.017408447
2.129617601	0.01355	0.455552075	0.455462793	0.47000449	0.472774815	0.438329335	-0.014452415
2.148881141	0.01355	0.450546667	0.450472914	0.462003792	0.467769407	0.433323928	-0.011457125
2.168144682	0.01355	0.445579741	0.445518836	0.454003094	0.46280248	0.428357001	-0.008423353
2.187408222	0.01355	0.440647768	0.440599479	0.446002396	0.457870508	0.423425029	-0.005354628
2.206671762	0.01355	0.435745446	0.435713808	0.438001698	0.452968185	0.418522706	-0.002256253
2.225935303	0.01355	0.430869136	0.430860834	0.430001	0.448091876	0.413646397	0.000868136
2.245198843	0.01355	0.42602057	0.426039604	0.422000303	0.443243309	0.40879783	0.004020267
2.264462384	0.01355	0.421207035	0.421249207	0.413999605	0.438429775	0.403984296	0.007207431
2.283725924	0.01355	0.416435854	0.416488769	0.405998907	0.433658593	0.399213114	0.010436947
2.302989464	0.01355	0.411705709	0.41175745	0.397998209	0.428928448	0.394482969	0.0137075
2.322253005	0.01355	0.40700224	0.407054443	0.389997511	0.424224979	0.3897795	0.017004729
2.341516545	0.01355	0.402305023	0.402378972	0.381996813	0.419527763	0.385082284	0.020308211
2.360780085	0.01355	0.397605091	0.397730294	0.373996115	0.41482783	0.380382351	0.023608976
2.380043626	0.01355	0.392920371	0.393107692	0.365995417	0.410143111	0.375697631	0.026924954
2.399307166	0.01355	0.388291375	0.388510476	0.357994719	0.405514114	0.371068635	0.030296656
2.418570707	0.01355	0.383750139	0.383937984	0.349994021	0.400972879	0.366527399	0.033756118
2.437834247	0.01355	0.379279755	0.379389576	0.341993323	0.396502495	0.362057016	0.037286432
2.457097787	0.01355	0.374801838	0.37486464	0.333992625	0.392024578	0.357579099	0.040809214
2.476361328	0.01355	0.370221898	0.370362581	0.325991927	0.387444638	0.352999158	0.044229971
2.495624868	0.01355	0.365520278	0.365882829	0.317991229	0.382743017	0.348297538	0.047529049
2.514888408	0.01355	0.360822961	0.361424834	0.309990531	0.378045701	0.343600222	0.05083243
2.534151949	0.01355	0.356368091	0.356988064	0.301989833	0.373590831	0.339145352	0.054378258
2.553415489	0.01355	0.352333549	0.352572009	0.293989135	0.369556289	0.335110809	0.058344414
2.57267903	0.01355	0.348591947	0.348176173	0.285988437	0.365814687	0.331369208	0.06260351
2.59194257	0.01355	0.344543858	0.343800079	0.277987739	0.361766597	0.327321118	0.066556119
2.61120611	0.01355	0.339174198	0.339443266	0.269987041	0.356396938	0.321951458	0.069187157
2.630469651	0.01355	0.331363218	0.335105289	0.261986343	0.348585958	0.314140478	0.069376875
0.723379154	0.1355	1.135858705	1.130836434	1.055746587	1.153081444	1.118635965	0.080112118
0.742642694	0.1355	1.141709307	1.126776761	1.047745889	1.158932046	1.124486567	0.093963418
0.761906235	0.1355	1.146831136	1.123058263	1.039745191	1.164053876	1.129608397	0.107085946
0.781169775	0.1355	1.148156169	1.189020987	1.031744493	1.165378909	1.13093343	0.116411677
0.800433315	0.1355	1.142701556	1.156650722	1.023743795	1.159924295	1.125478816	0.118957761
0.819696856	0.1355	1.128927993	1.127009929	1.015743097	1.146150732	1.111705253	0.113184896
0.838960396	0.1355	1.107549353	1.099694948	1.007742399	1.124772093	1.090326613	0.099806954
0.858223937	0.1355	1.081297409	1.07436879	0.999741701	1.098520149	1.064074669	0.081555708
0.877487477	0.1355	1.053762931	1.050759097	0.991741003	1.070985671	1.036540192	0.062021928
0.896751017	0.1355	1.027967771	1.028646855	0.983740305	1.04519051	1.010745031	0.044227466
0.916014558	0.1355	1.005417334	1.007854424	0.975739607	1.022640073	0.988194594	0.029677727
0.935278098	0.1355	0.986017173	0.988235591	0.967738909	1.003239912	0.968794433	0.018278264
0.954541638	0.1355	0.968703991	0.969668215	0.959738211	0.98592673	0.951481251	0.00896578
0.973805179	0.1355	0.952297665	0.952048956	0.951737513	0.969520405	0.935074926	0.000560152
0.993068719	0.1355	0.93609412	0.935289336	0.943736815	0.953316859	0.91887138	-0.007642695
1.012332259	0.1355	0.919994993	0.919312606	0.935736117	0.937217733	0.902772254	-0.015741124
1.0315958	0.1355	0.904277649	0.904051375	0.927735419	0.921500389	0.88705491	-0.02345777
1.05085934	0.1355	0.889262201	0.889445996	0.919734721	0.906484941	0.872039462	-0.03047252
1.070122881	0.1355	0.875092818	0.875443493	0.911734023	0.892315558	0.857870078	-0.036641205
1.089386421	0.1355	0.861705983	0.861996705	0.903733325	0.878928723	0.844483243	-0.042027342
1.108649961	0.1355	0.848927633	0.849063496	0.895732627	0.866150373	0.831704894	-0.046804994
1.127913502	0.1355	0.836593004	0.836606034	0.887731929	0.853815743	0.819370264	-0.051138926
1.147177042	0.1355	0.824613316	0.824590193	0.879731231	0.841836056	0.807390577	-0.055117915
1.166440582	0.1355	0.812974244	0.812985063	0.871730533	0.830196983	0.795751504	-0.05875629
1.185704123	0.1355	0.801695553	0.801762568	0.863729836	0.818918293	0.784472814	-0.062034282
1.204967663	0.1355	0.790790766	0.790897137	0.855729138	0.808013506	0.773568026	-0.064938372
1.224231204	0.1355	0.780249155	0.780365438	0.84772844	0.797471895	0.763026416	-0.067479284
1.243494744	0.1355	0.770040268	0.770146127	0.839727742	0.787263008	0.752817529	-0.069687473
1.262758284	0.1355	0.760128433	0.760219649	0.831727044	0.777351173	0.742905693	-0.071598611
1.282021825	0.1355	0.750484624	0.750568049	0.823726346	0.767707363	0.733261884	-0.073241722
1.301285365	0.1355	0.741090143	0.741174814	0.815725648	0.758312883	0.723867404	-0.074635504
1.320548905	0.1355	0.73193366	0.732024728	0.80772495	0.749156399	0.71471092	-0.07579129
1.339812446	0.1355	0.723006174	0.723103751	0.799724252	0.740228914	0.705783435	-0.076718077
1.359075986	0.1355	0.714297593	0.714398904	0.791723554	0.731520332	0.697074853	-0.077425961
1.378339527	0.1355	0.705796012	0.705898174	0.783722856	0.723018752	0.688573272	-0.077926844
1.397603067	0.1355	0.697488829	0.697590425	0.775722158	0.714711568	0.680266089	-0.078233329
1.416866607	0.1355	0.689364181	0.68946532	0.76772146	0.706586921	0.672141442	-0.078357279
1.436130148	0.1355	0.681411741	0.681513252	0.759720762	0.698634481	0.664189002	-0.078309021
1.455393688	0.1355	0.673622686	0.673725278	0.751720064	0.690845425	0.656399946	-0.078097378
1.474657228	0.1355	0.665989201	0.666093066	0.743719366	0.68321194	0.648766461	-0.077730165
1.493920769	0.1355	0.658503967	0.658608846	0.735718668	0.675726706	0.641281227	-0.077214701
1.513184309	0.1355	0.651159887	0.651265357	0.72771797	0.668382627	0.633937148	-0.076558083
1.532447849	0.1355	0.643950077	0.644055813	0.719717272	0.661172817	0.626727338	-0.075767195
1.55171139	0.1355	0.636867986	0.636973863	0.711716574	0.654090726	0.619645246	-0.074848588
1.57097493	0.1355	0.629907513	0.630013554	0.703715876	0.647130253	0.612684774	-0.073808363
1.590238471	0.1355	0.623063044	0.623169307	0.695715178	0.640285783	0.605840304	-0.072652135
1.609502011	0.1355	0.616329392	0.616435881	0.68771448	0.633552131	0.599106652	-0.071385089
1.628765551	0.1355	0.609701711	0.609808354	0.679713782	0.626924451	0.592478972	-0.070012071
1.648029092	0.1355	0.603175414	0.603282096	0.671713084	0.620398154	0.585952675	-0.06853767
1.667292632	0.1355	0.596746132	0.596852749	0.663712386	0.613968871	0.579523392	-0.066966255
1.686556172	0.1355	0.590409716	0.590516208	0.655711688	0.607632455	0.573186976	-0.065301973
1.705819713	0.1355	0.584162258	0.584268601	0.64771099	0.601384998	0.566939519	-0.063548732
1.725083253	0.1355	0.578000103	0.578106276	0.639710292	0.595222843	0.560777364	-0.061710189
1.744346794	0.1355	0.571919826	0.572025782	0.631709595	0.589142566	0.554697087	-0.059789768
1.763610334	0.1355	0.565918195	0.56602386	0.623708897	0.583140934	0.548695455	-0.057790702
1.782873874	0.1355	0.559992123	0.560097425	0.615708199	0.577214862	0.542769383	-0.055716076
1.802137415	0.1355	0.554138651	0.554243559	0.607707501	0.571361391	0.536915912	-0.053568849
1.821400955	0.1355	0.548354965	0.548459497	0.599706803	0.565577705	0.531132226	-0.051351837
1.840664495	0.1355	0.542638433	0.542742619	0.591706105	0.559861172	0.525415693	-0.049067672
1.859928036	0.1355	0.536986627	0.537090439	0.583705407	0.554209367	0.519763888	-0.046718779
1.879191576	0.1355	0.531397292	0.531500599	0.575704709	0.548620031	0.514174552	-0.044307417
1.898455117	0.1355	0.52586824	0.525970858	0.567704011	0.54309098	0.5086455	-0.041835771
1.917718657	0.1355	0.520397263	0.520499087	0.559703313	0.537620003	0.503174524	-0.03930605
1.936982197	0.1355	0.514982131	0.515083261	0.551702615	0.53220487	0.497759391	-0.036720484
1.956245738	0.1355	0.509620729	0.509721455	0.543701917	0.526843469	0.49239799	-0.034081188
1.975509278	0.1355	0.50431127	0.504411834	0.535701219	0.521534009	0.48708853	-0.031389949
1.994772818	0.1355	0.499052365	0.499152651	0.527700521	0.516275105	0.481829625	-0.028648156
2.014036359	0.1355	0.493842823	0.493942243	0.519699823	0.511065562	0.476620083	-0.025857
2.033299899	0.1355	0.488681197	0.488779019	0.511699125	0.505903937	0.471458458	-0.023017928
2.05256344	0.1355	0.483565436	0.483661466	0.503698427	0.500788176	0.466342697	-0.020132991
2.07182698	0.1355	0.47849305	0.478588137	0.495697729	0.49571579	0.46127031	-0.017204679
2.09109052	0.1355	0.473461931	0.47355765	0.487697031	0.49068467	0.456239191	-0.014235101
2.110354061	0.1355	0.468471322	0.468568684	0.479696333	0.485694061	0.451248582	-0.011225012
2.129617601	0.1355	0.463521983	0.463619978	0.471695635	0.480744723	0.446299244	-0.008173652
2.148881141	0.1355	0.458614888	0.458710323	0.463694937	0.475837628	0.441392149	-0.005080049
2.168144682	0.1355	0.453748957	0.453838563	0.455694239	0.470971696	0.436526217	-0.001945282
2.187408222	0.1355	0.448919684	0.449003592	0.447693541	0.466142423	0.431696944	0.001226142
2.206671762	0.1355	0.444120666	0.444204349	0.439692843	0.461343405	0.426897926	0.004427822
2.225935303	0.1355	0.439348148	0.439439817	0.431692145	0.456570888	0.422125408	0.007656003
2.245198843	0.1355	0.434605559	0.434709023	0.423691447	0.451828299	0.417382819	0.010914112
2.264462384	0.1355	0.429903183	0.430011031	0.415690749	0.447125923	0.412680444	0.014212434
2.283725924	0.1355	0.425250387	0.425344945	0.407690052	0.442473127	0.408027647	0.017560336
2.302989464	0.1355	0.420644151	0.420709902	0.399689354	0.437866891	0.403421411	0.020954797
2.322253005	0.1355	0.416063821	0.416105076	0.391688656	0.43328656	0.398841081	0.024375165
2.341516545	0.1355	0.411481293	0.411529671	0.383687958	0.428704033	0.394258553	0.027793335
2.360780085	0.1355	0.40688507	0.406982924	0.37568726	0.42410781	0.389662331	0.031197811
2.380043626	0.1355	0.402301202	0.402464098	0.367686562	0.419523941	0.385078462	0.03461464
2.399307166	0.1355	0.397787556	0.397972488	0.359685864	0.415010296	0.380564817	0.038101692
2.418570707	0.1355	0.393392047	0.393507413	0.351685166	0.410614786	0.376169307	0.041706881
2.437834247	0.1355	0.38909723	0.389068216	0.343684468	0.40631997	0.37187449	0.045412762
2.457097787	0.1355	0.384800109	0.384654268	0.33568377	0.402022848	0.367577369	0.049116339
2.476361328	0.1355	0.380367244	0.380264961	0.327683072	0.397589983	0.363144504	0.052684172
2.495624868	0.1355	0.375751795	0.375899707	0.319682374	0.392974535	0.358529056	0.056069421
2.514888408	0.1355	0.371090947	0.371557942	0.311681676	0.388313686	0.353868207	0.059409271
2.534151949	0.1355	0.366677167	0.367239121	0.303680978	0.383899907	0.349454427	0.062996189
2.553415489	0.1355	0.362756544	0.362942719	0.29568028	0.379979284	0.345533805	0.067076264
2.57267903	0.1355	0.359231641	0.358668226	0.287679582	0.37645438	0.342008901	0.071552059
2.59194257	0.1355	0.355451153	0.354415153	0.279678884	0.372673893	0.338228414	0.075772269
2.61120611	0.1355	0.35026339	0.350183027	0.271678186	0.367486129	0.33304065	0.078585203
2.630469651	0.1355	0.342374516	0.345971391	0.263677488	0.359597255	0.325151776	0.078697028
0.723379154	0.271	1.118893992	1.12753283	1.057625637	1.136116731	1.101671252	0.061268355
0.742642694	0.271	1.118014494	1.123367676	1.049624939	1.135237233	1.100791754	0.068389555
0.761906235	0.271	1.118264814	1.119548419	1.041624241	1.135487553	1.101042074	0.076640573
0.781169775	0.271	1.118857404	1.115974713	1.033623543	1.136080143	1.101634664	0.085233861
0.800433315	0.271	1.118041616	1.112544437	1.025622845	1.135264356	1.100818877	0.092418772
0.819696856	0.271	1.113678981	1.109144474	1.017622147	1.13090172	1.096456241	0.096056834
0.838960396	0.271	1.104113555	1.121867877	1.009621449	1.121336295	1.086890816	0.094492106
0.858223937	0.271	1.088891673	1.093183691	1.001620751	1.106114413	1.071668934	0.087270923
0.877487477	0.271	1.068958891	1.067198626	0.993620053	1.08618163	1.051736151	0.075338838
0.896751017	0.271	1.046255746	1.043347859	0.985619355	1.063478486	1.029033007	0.060636391
0.916014558	0.271	1.022955921	1.02123866	0.977618657	1.040178661	1.005733181	0.045337264
0.935278098	0.271	1.000743188	1.000589315	0.969617959	1.017965928	0.983520448	0.031125229
0.954541638	0.271	0.980438564	0.981190388	0.961617261	0.997661303	0.963215824	0.018821303
0.973805179	0.271	0.962055067	0.962881295	0.953616563	0.979277807	0.944832328	0.008438504
0.993068719	0.271	0.945136399	0.945535473	0.945615865	0.962359139	0.92791366	-0.000479466
1.012332259	0.271	0.929145455	0.929050342	0.937615167	0.946368194	0.911922715	-0.008469712
1.0315958	0.271	0.913720703	0.913340492	0.929614469	0.930943442	0.896497963	-0.015893767
1.05085934	0.271	0.898741855	0.898333367	0.921613771	0.915964594	0.881519115	-0.022871916
1.070122881	0.271	0.884254309	0.883966594	0.913613073	0.901477049	0.86703157	-0.029358764
1.089386421	0.271	0.870346776	0.870186133	0.905612375	0.887569516	0.853124037	-0.035265599
1.108649961	0.271	0.857060371	0.856944762	0.897611677	0.874283111	0.839837632	-0.040551306
1.127913502	0.271	0.844361318	0.84420082	0.889610979	0.861584058	0.827138579	-0.045249661
1.147177042	0.271	0.8321661	0.831917212	0.881610281	0.84938884	0.814943361	-0.049444181
1.166440582	0.271	0.82038617	0.820060679	0.873609583	0.837608909	0.80316343	-0.053223414
1.185704123	0.271	0.808961379	0.808601238	0.865608885	0.826184119	0.791738639	-0.056647506
1.204967663	0.271	0.797867879	0.797511756	0.857608187	0.815090619	0.78064514	-0.059740308
1.224231204	0.271	0.787104593	0.786767593	0.84960749	0.804327332	0.769881853	-0.062502897
1.243494744	0.271	0.776672649	0.776346309	0.841606792	0.793895388	0.759449909	-0.064934143
1.262758284	0.271	0.766561494	0.766227413	0.833606094	0.783784234	0.749338755	-0.067044599
1.282021825	0.271	0.756747349	0.756392146	0.825605396	0.773970088	0.739524609	-0.068858047
1.301285365	0.271	0.747200861	0.746823297	0.817604698	0.764423601	0.729978122	-0.070403836
1.320548905	0.271	0.737896488	0.737505042	0.809604	0.755119228	0.720673748	-0.071707512
1.339812446	0.271	0.728817419	0.728422801	0.801603302	0.746040159	0.71159468	-0.072785882
1.359075986	0.271	0.719954441	0.719563121	0.793602604	0.73717718	0.702731701	-0.073648163
1.378339527	0.271	0.711301243	0.710913565	0.785601906	0.728523982	0.694078503	-0.074300663
1.397603067	0.271	0.70285006	0.702462616	0.777601208	0.7200728	0.685627321	-0.074751148
1.416866607	0.271	0.694590118	0.694199595	0.76960051	0.711812858	0.677367378	-0.075010392
1.436130148	0.271	0.686508886	0.686114583	0.761599812	0.703731626	0.669286147	-0.075090926
1.455393688	0.271	0.678594444	0.678198358	0.753599114	0.695817184	0.661371705	-0.07500467
1.474657228	0.271	0.670837114	0.67044233	0.745598416	0.688059853	0.653614374	-0.074761302
1.493920769	0.271	0.663229565	0.662838494	0.737597718	0.680452305	0.646006825	-0.074368153
1.513184309	0.271	0.655765795	0.655379375	0.72959702	0.672988535	0.638543056	-0.073831225
1.532447849	0.271	0.648439944	0.648057989	0.721596322	0.665662684	0.631217204	-0.073156378
1.55171139	0.271	0.641245703	0.640867799	0.713595624	0.658468443	0.624022964	-0.072349921
1.57097493	0.271	0.634176466	0.633802686	0.705594926	0.651399206	0.616953727	-0.07141846
1.590238471	0.271	0.627225851	0.626856911	0.697594228	0.644448591	0.610003112	-0.070368377
1.609502011	0.271	0.620388141	0.62002509	0.68959353	0.63761088	0.603165401	-0.06920539
1.628765551	0.271	0.613658364	0.613302163	0.681592832	0.630881103	0.596435624	-0.067934469
1.648029092	0.271	0.607032088	0.606683373	0.673592134	0.624254828	0.589809348	-0.066560046
1.667292632	0.271	0.600505127	0.600164244	0.665591436	0.617727866	0.583282387	-0.06508631
1.686556172	0.271	0.594073363	0.593740558	0.657590738	0.611296102	0.576850623	-0.063517376
1.705819713	0.271	0.587732751	0.587408341	0.64959004	0.604955491	0.570510012	-0.061857289
1.725083253	0.271	0.581479423	0.581163841	0.641589342	0.598702163	0.564256683	-0.060109919
1.744346794	0.271	0.575309775	0.575003515	0.633588644	0.592532514	0.558087035	-0.05827887
1.763610334	0.271	0.569220483	0.568924016	0.625587947	0.586443223	0.551997743	-0.056367464
1.782873874	0.271	0.563208444	0.562922178	0.617587249	0.580431183	0.545985704	-0.054378805
1.802137415	0.271	0.557270704	0.556995003	0.609586551	0.574493443	0.540047964	-0.052315847
1.821400955	0.271	0.551404432	0.551139654	0.601585853	0.568627171	0.534181692	-0.050181421
1.840664495	0.271	0.54560694	0.54535344	0.593585155	0.56282968	0.528384201	-0.047978215
1.859928036	0.271	0.539875715	0.539633809	0.585584457	0.557098455	0.522652975	-0.045708742
1.879191576	0.271	0.534208404	0.53397834	0.577583759	0.551431144	0.516985665	-0.043375354
1.898455117	0.271	0.528602751	0.528384731	0.569583061	0.545825491	0.511380011	-0.04098031
1.917718657	0.271	0.523056515	0.522850798	0.561582363	0.540279255	0.505833776	-0.038525847
1.936982197	0.271	0.517567473	0.51737446	0.553581665	0.534790213	0.500344734	-0.036014192
1.956245738	0.271	0.512133523	0.51195374	0.545580967	0.529356262	0.494910783	-0.033447444
1.975509278	0.271	0.506752843	0.506586755	0.537580269	0.523975583	0.489530104	-0.030827426
1.994772818	0.271	0.50142395	0.50127171	0.529579571	0.51864669	0.484201211	-0.028155621
2.014036359	0.271	0.496145518	0.496006895	0.521578873	0.513368258	0.478922778	-0.025433355
2.033299899	0.271	0.490916018	0.490790678	0.513578175	0.508138758	0.473693279	-0.022662157
2.05256344	0.271	0.485733446	0.485621504	0.505577477	0.502956186	0.468510707	-0.019844031
2.07182698	0.271	0.480595475	0.480497887	0.497576779	0.497818214	0.463372735	-0.016981305
2.09109052	0.271	0.475500118	0.475418405	0.489576081	0.492722857	0.458277378	-0.014075964
2.110354061	0.271	0.470446495	0.470381703	0.481575383	0.487669235	0.453223756	-0.011128888
2.129617601	0.271	0.465434938	0.465386483	0.473574685	0.482657677	0.448212198	-0.008139747
2.148881141	0.271	0.460465934	0.460431504	0.465573987	0.477688673	0.443243194	-0.005108054
2.168144682	0.271	0.455538362	0.455515577	0.457573289	0.472761102	0.438315623	-0.002034927
2.187408222	0.271	0.450648471	0.450637564	0.449572591	0.467871211	0.433425731	0.00107588
2.206671762	0.271	0.445791117	0.445796375	0.441571893	0.463013856	0.428568377	0.004219223
2.225935303	0.271	0.440963253	0.440990966	0.433571195	0.458185993	0.423740514	0.007392058
2.245198843	0.271	0.436167243	0.436220334	0.425570497	0.453389982	0.418944503	0.010596745
2.264462384	0.271	0.431410342	0.431483517	0.417569799	0.448633081	0.414187602	0.013840542
2.283725924	0.271	0.426698677	0.426779593	0.409569101	0.443921416	0.409475937	0.017129575
2.302989464	0.271	0.422028976	0.422107675	0.401568404	0.439251716	0.404806237	0.020460573
2.322253005	0.271	0.417385653	0.417466913	0.393567706	0.434608393	0.400162914	0.023817948
2.341516545	0.271	0.412749554	0.412856488	0.385567008	0.429972293	0.395526814	0.027182546
2.360780085	0.271	0.408115819	0.408275614	0.37756631	0.425338558	0.390893079	0.030549509
2.380043626	0.271	0.403506935	0.403723534	0.369565612	0.420729674	0.386284195	0.033941323
2.399307166	0.271	0.398963901	0.399199521	0.361564914	0.416186641	0.381741162	0.037398988
2.418570707	0.271	0.394511824	0.394702874	0.353564216	0.411734564	0.377289085	0.040947609
2.437834247	0.271	0.390121491	0.390232919	0.345563518	0.40734423	0.372898751	0.044557973
