TITLE = "decane alpha prediction MODEL 3"
VARIABLES =  "Tr"	"Pr"	"bias corrected model"	"traning data"	"bias uncorrected model"	"upper"	"lower"	"bias"
0.997247855	0.047169811	0.959607319	0.960057084	0.83536145	0.968844945	0.950369692	0.124245869
1.000485673	0.047169811	0.955249167	0.955459848	0.835807281	0.964498351	0.945999983	0.119441886
1.00372349	0.047169811	0.950943308	0.95132276	0.836253113	0.960207091	0.941679525	0.114690195
1.006961308	0.047169811	0.946690096	0.947673374	0.836698944	0.955971325	0.937408868	0.109991152
1.010199126	0.047169811	0.942489646	0.942913316	0.837144776	0.951790932	0.93318836	0.105344871
1.013436944	0.047169811	0.938341824	0.938663589	0.837590607	0.947665514	0.929018134	0.100751217
1.016674761	0.047169811	0.934246255	0.934953035	0.838036438	0.943594399	0.924898111	0.096209817
1.019912579	0.047169811	0.930202322	0.930133066	0.83848227	0.939576651	0.920827993	0.091720052
1.036101667	0.047169811	0.9107207	0.911567579	0.840711427	0.920239829	0.90120157	0.070009273
1.052290756	0.047169811	0.892328061	0.892095308	0.842940585	0.901984292	0.882671829	0.049387476
1.068479845	0.047169811	0.8747904	0.875093351	0.845169742	0.884544865	0.865035935	0.029620658
1.084668933	0.047169811	0.857887297	0.856325749	0.847398899	0.867692148	0.848082446	0.010488398
1.100858022	0.047169811	0.841473649	0.841300468	0.849628056	0.851293151	0.831654147	-0.008154408
1.11704711	0.047169811	0.825505662	0.825269347	0.851857214	0.835325079	0.815686245	-0.026351552
1.133236199	0.047169811	0.810026905	0.809482739	0.854086371	0.819847073	0.800206737	-0.044059466
1.149425287	0.047169811	0.79512537	0.795344979	0.856315528	0.80495096	0.78529978	-0.061190158
1.165614376	0.047169811	0.780881316	0.781849069	0.858544686	0.790713192	0.771049439	-0.07766337
1.181803464	0.047169811	0.767326076	0.76769583	0.860773843	0.777161409	0.757490743	-0.093447767
1.197992553	0.047169811	0.754424966	0.754067878	0.863003	0.764261012	0.74458892	-0.108578034
1.214181642	0.047169811	0.742086717	0.742282357	0.865232158	0.751922962	0.732250472	-0.12314544
1.23037073	0.047169811	0.73019187	0.730750696	0.867461315	0.740029342	0.720354398	-0.137269445
1.246559819	0.047169811	0.718626892	0.717520542	0.869690472	0.72846667	0.708787115	-0.15106358
1.262748907	0.047169811	0.707310902	0.706847332	0.871919629	0.717153299	0.697468506	-0.164608727
1.278937996	0.047169811	0.696206811	0.696762277	0.874148787	0.706051171	0.686362451	-0.177941976
1.295127084	0.047169811	0.685315973	0.684884133	0.876377944	0.695161105	0.675470841	-0.191061971
1.311316173	0.047169811	0.674661826	0.675808238	0.878607101	0.684507403	0.664816249	-0.203945276
1.327505261	0.047169811	0.664271274	0.663242752	0.880836258	0.674119037	0.65442351	-0.216564985
1.34369435	0.047169811	0.654161777	0.65584456	0.883065416	0.664014261	0.644309293	-0.228903639
1.359883439	0.047169811	0.644338198	0.642803916	0.885294573	0.65419547	0.634480926	-0.240956375
1.376072527	0.047169811	0.634798283	0.633115989	0.88752373	0.644657298	0.624939269	-0.252725447
1.392261616	0.047169811	0.625541595	0.6281794	0.889752888	0.635400921	0.61568227	-0.264211292
1.408450704	0.047169811	0.616575324	0.615633619	0.891982045	0.626439794	0.606710853	-0.275406721
1.424639793	0.047169811	0.607912151	0.609987922	0.894211202	0.617788922	0.598035381	-0.286299051
1.440828881	0.047169811	0.599559474	0.598080842	0.896440359	0.609447971	0.589670977	-0.296880885
1.45701797	0.047169811	0.591503962	0.590453998	0.898669517	0.601395333	0.581612592	-0.307165555
1.473207058	0.047169811	0.583698932	0.583194037	0.900898674	0.59359223	0.573805635	-0.317199742
1.489396147	0.047169811	0.576062719	0.577256923	0.903127831	0.585977001	0.566148437	-0.327065113
1.505585236	0.047169811	0.568493921	0.568008776	0.905356989	0.57844856	0.558539282	-0.336863068
1.521774324	0.047169811	0.560904558	0.561867214	0.907586146	0.57088607	0.550923046	-0.346681588
1.537963413	0.047169811	0.553266393	0.553975971	0.909815303	0.563248164	0.543284623	-0.35654891
1.554152501	0.047169811	0.545660732	0.545030302	0.912044461	0.555686956	0.535634507	-0.366383729
1.57034159	0.047169811	0.538319356	0.535791002	0.914273618	0.548506977	0.528131736	-0.375954261
1.586530678	0.047169811	0.53164487	0.533741271	0.916502775	0.541970097	0.521319644	-0.384857905
1.602719767	0.047169811	0.526202288	0.526677483	0.918731932	0.536543344	0.515861231	-0.392529645
1.618908855	0.047169811	0.522679515	0.522017149	0.92096109	0.534750707	0.510608323	-0.398281575
0.566618099	0.471698113	2.322815362	2.329304466	0.839410544	2.334886033	2.310744692	1.483404818
0.582807188	0.471698113	2.174072292	2.168303308	0.841639702	2.184412889	2.163731696	1.332432591
0.598996277	0.471698113	2.04216308	2.037436901	0.843868859	2.052487494	2.031838667	1.198294221
0.615185365	0.471698113	1.929312042	1.92922261	0.846098016	1.939498864	1.919125219	1.083214026
0.631374454	0.471698113	1.83508276	1.837993937	0.848327174	1.845108207	1.825057314	0.986755587
0.647563542	0.471698113	1.757058458	1.760370016	0.850556331	1.767039278	1.747077637	0.906502127
0.663752631	0.471698113	1.691749037	1.693204366	0.852785488	1.701729108	1.681768965	0.838963548
0.679941719	0.471698113	1.635522746	1.634558927	0.855014645	1.645475407	1.625570084	0.7805081
0.696130808	0.471698113	1.585367529	1.582955633	0.857243803	1.595279743	1.575455316	0.728123727
0.712319896	0.471698113	1.539339293	1.536984334	0.85947296	1.54923068	1.529447906	0.679866333
0.728508985	0.471698113	1.496637861	1.495824339	0.861702117	1.506526742	1.48674898	0.634935743
0.744698073	0.471698113	1.45734641	1.458676006	0.863931275	1.467230763	1.447462057	0.593415136
0.760887162	0.471698113	1.421951596	1.424790302	0.866160432	1.431822762	1.41208043	0.555791164
0.777076251	0.471698113	1.390809277	1.39372318	0.868389589	1.400668203	1.380950351	0.522419688
0.793265339	0.471698113	1.36372204	1.3649694	0.870618747	1.373576259	1.353867821	0.493103294
0.809454428	0.471698113	1.339750785	1.338162223	0.872847904	1.349602349	1.329899221	0.466902881
0.825643516	0.471698113	1.317306436	1.312867758	0.875077061	1.327150169	1.307462703	0.442229375
0.841832605	0.471698113	1.294481852	1.288808474	0.877306218	1.304315012	1.284648692	0.417175633
0.858021693	0.471698113	1.269513385	1.265618977	0.879535376	1.279341228	1.259685542	0.38997801
0.874210782	0.471698113	1.241226287	1.242905273	0.881764533	1.251053024	1.231399551	0.359461754
0.89039987	0.471698113	1.209328002	1.220258035	0.88399369	1.219140585	1.199515418	0.325334311
0.906588959	0.471698113	1.174463654	1.197023031	0.886222848	1.184225098	1.164702209	0.288240806
0.922778048	0.471698113	1.138022506	1.12264029	0.888452005	1.14768323	1.128361781	0.249570501
0.938967136	0.471698113	1.101758792	1.091735135	0.890681162	1.111279896	1.092237688	0.21107763
0.955156225	0.471698113	1.067342549	1.062812899	0.892910319	1.076717555	1.057967543	0.17443223
0.958394042	0.471698113	1.060797872	1.057240218	0.893356151	1.070146571	1.051449174	0.167441722
0.96163186	0.471698113	1.054383715	1.051731331	0.893801982	1.063707865	1.045059566	0.160581733
0.964869678	0.471698113	1.0481053	1.046277403	0.894247814	1.057406971	1.038803628	0.153857486
0.968107496	0.471698113	1.041966619	1.040864022	0.894693645	1.051248172	1.032685065	0.147272973
0.971345313	0.471698113	1.035970441	1.035584824	0.895139477	1.045234495	1.026706387	0.140830964
0.974583131	0.471698113	1.030118313	1.030307406	0.895585308	1.039367716	1.020868909	0.134533004
0.977820949	0.471698113	1.024410594	1.025120946	0.89603114	1.033648389	1.015172799	0.128379454
0.981058766	0.471698113	1.018846493	1.019998353	0.896476971	1.028075874	1.009617112	0.122369522
0.984296584	0.471698113	1.013424111	1.014906157	0.896922803	1.022648386	1.004199835	0.116501308
0.987534402	0.471698113	1.008140515	1.009870861	0.897368634	1.017363062	0.998917969	0.110771881
0.99077222	0.471698113	1.002991807	1.004920075	0.897814466	1.012216025	0.993767589	0.105177342
0.994010037	0.471698113	0.997973206	0.999941612	0.898260297	1.007202472	0.988743939	0.099712909
0.997247855	0.471698113	0.993079132	0.99509813	0.898706128	1.002316759	0.983841506	0.094373004
1.000485673	0.471698113	0.988303319	0.990271469	0.89915196	0.997552503	0.979054135	0.089151359
1.00372349	0.471698113	0.983638904	0.985557596	0.899597791	0.992902687	0.974375121	0.084041113
1.006961308	0.471698113	0.979078537	0.980826159	0.900043623	0.988359765	0.969797309	0.079034914
1.010199126	0.471698113	0.974614491	0.976172678	0.900489454	0.983915777	0.965313205	0.074125037
1.013436944	0.471698113	0.970238773	0.971536628	0.900935286	0.979562463	0.960915083	0.069303487
1.016674761	0.471698113	0.965943232	0.966934496	0.901381117	0.975291376	0.956595088	0.064562115
1.019912579	0.471698113	0.961719662	0.962383397	0.901826949	0.97109399	0.952345333	0.059892713
1.036101667	0.471698113	0.941403403	0.940452831	0.904056106	0.950922532	0.931884274	0.037347297
1.052290756	0.471698113	0.921792521	0.919557557	0.906285263	0.931448752	0.91213629	0.015507258
1.068479845	0.471698113	0.902307437	0.899513951	0.908514421	0.912061902	0.892552973	-0.006206983
1.084668933	0.471698113	0.882784175	0.880535903	0.910743578	0.892589026	0.872979325	-0.027959402
1.100858022	0.471698113	0.863424421	0.862157189	0.912972735	0.873243923	0.853604919	-0.049548314
1.11704711	0.471698113	0.844637025	0.84469465	0.915201892	0.854456442	0.834817608	-0.070564867
1.133236199	0.471698113	0.826839317	0.828032761	0.91743105	0.836659485	0.817019149	-0.090591732
1.149425287	0.471698113	0.810290104	0.811832323	0.919660207	0.820115694	0.800464514	-0.109370103
1.165614376	0.471698113	0.795005439	0.796455338	0.921889364	0.804837315	0.785173563	-0.126883925
1.181803464	0.471698113	0.780773272	0.781435166	0.924118521	0.790608605	0.770937939	-0.143345249
1.197992553	0.471698113	0.767247184	0.767150606	0.926347679	0.777083231	0.757411138	-0.159100494
1.214181642	0.471698113	0.754075163	0.75330323	0.928576836	0.763911408	0.744238918	-0.174501673
1.23037073	0.471698113	0.74101332	0.739924497	0.930805993	0.750850792	0.731175848	-0.189792674
1.246559819	0.471698113	0.727986586	0.727246073	0.933035151	0.737826363	0.718146808	-0.205048565
1.262748907	0.471698113	0.715082062	0.714671442	0.935264308	0.724924458	0.705239665	-0.220182246
1.278937996	0.471698113	0.70248618	0.702566418	0.937493465	0.71233054	0.69264182	-0.235007285
1.295127084	0.471698113	0.690395188	0.69103274	0.939722622	0.70024032	0.680550056	-0.249327435
1.311316173	0.471698113	0.678934033	0.67950907	0.94195178	0.68877961	0.669088456	-0.263017747
1.327505261	0.471698113	0.668111451	0.668621623	0.944180937	0.677959214	0.658263688	-0.276069486
1.34369435	0.471698113	0.657822876	0.658035929	0.946410094	0.66767536	0.647970392	-0.288587218
1.359883439	0.471698113	0.647894659	0.647684733	0.948639252	0.657751931	0.638037387	-0.300744593
1.376072527	0.471698113	0.638149295	0.637846714	0.950868409	0.648008309	0.62829028	-0.312719114
1.392261616	0.471698113	0.628466247	0.628018446	0.953097566	0.638325573	0.618606921	-0.324631319
1.408450704	0.471698113	0.618817083	0.618422965	0.955326724	0.628681554	0.608952613	-0.33650964
1.424639793	0.471698113	0.609264525	0.609305003	0.957555881	0.619141296	0.599387754	-0.348291356
1.440828881	0.471698113	0.599928301	0.600012487	0.959785038	0.609816798	0.590039804	-0.359856737
1.45701797	0.471698113	0.590931674	0.591197244	0.962014195	0.600823045	0.581040303	-0.371082522
1.473207058	0.471698113	0.582348142	0.582610575	0.964243353	0.59224144	0.572454844	-0.381895211
1.489396147	0.471698113	0.574166819	0.574461685	0.96647251	0.584081101	0.564252538	-0.39230569
1.505585236	0.471698113	0.566288661	0.566438832	0.968701667	0.5762433	0.556334022	-0.402413006
1.521774324	0.471698113	0.558556339	0.558164746	0.970930825	0.568537851	0.548574827	-0.412374485
1.537963413	0.471698113	0.550811289	0.550353496	0.973159982	0.560793059	0.540829519	-0.422348693
1.554152501	0.471698113	0.542964582	0.542614453	0.975389139	0.552990806	0.532938357	-0.432424558
1.57034159	0.471698113	0.535065225	0.535108529	0.977618296	0.545252846	0.524877605	-0.442553071
1.586530678	0.471698113	0.527350453	0.528009867	0.979847454	0.53767568	0.517025227	-0.452497
1.602719767	0.471698113	0.520266606	0.52083622	0.982076611	0.530607662	0.509925549	-0.461810005
1.618908855	0.471698113	0.514455155	0.513718431	0.984305768	0.526526347	0.502383963	-0.469850613
0.566618099	0.943396226	2.34124601	2.349446202	0.909793521	2.353316679	2.32917534	1.431452489
0.582807188	0.943396226	2.189980321	2.183792686	0.912022678	2.200320918	2.179639725	1.277957643
0.598996277	0.943396226	2.056041981	2.049668696	0.914251835	2.066366394	2.045717567	1.141790145
0.615185365	0.943396226	1.94065635	1.938535547	0.916480993	1.950843172	1.930469527	1.024175357
0.631374454	0.943396226	1.843132029	1.845145797	0.91871015	1.853157476	1.833106582	0.924421879
0.647563542	0.943396226	1.761475045	1.765600094	0.920939307	1.771455866	1.751494224	0.840535738
0.663752631	0.943396226	1.693012839	1.696937092	0.923168464	1.702992911	1.683032767	0.769844375
0.679941719	0.943396226	1.634920266	1.637093276	0.925397622	1.644872928	1.624967605	0.709522645
0.696130808	0.943396226	1.584591403	1.58439915	0.927626779	1.594503617	1.57467919	0.656964624
0.712319896	0.943396226	1.539854106	1.537583317	0.929855936	1.549745493	1.529962719	0.60999817
0.728508985	0.943396226	1.499060932	1.495580993	0.932085094	1.508949813	1.489172051	0.566975839
0.744698073	0.943396226	1.461102228	1.457723175	0.934314251	1.470986581	1.451217875	0.526787978
0.760887162	0.943396226	1.425375764	1.423333741	0.936543408	1.43524693	1.415504598	0.488832356
0.777076251	0.943396226	1.391724105	1.391761842	0.938772565	1.401583031	1.381865179	0.45295154
0.793265339	0.943396226	1.360330525	1.362685563	0.941001723	1.370184743	1.350476306	0.419328802
0.809454428	0.943396226	1.331559793	1.335588993	0.94323088	1.341411357	1.321708229	0.388328913
0.825643516	0.943396226	1.305745625	1.310239629	0.945460037	1.315589359	1.295901892	0.360285588
0.841832605	0.943396226	1.282955621	1.286210621	0.947689195	1.292788782	1.273122461	0.335266427
0.858021693	0.943396226	1.262793088	1.26325856	0.949918352	1.272620931	1.252965245	0.312874736
0.874210782	0.943396226	1.244306532	1.241138459	0.952147509	1.254133268	1.234479795	0.292159022
0.89039987	0.943396226	1.226061559	1.219445495	0.954376666	1.235874142	1.216248975	0.271684892
0.906588959	0.943396226	1.206386484	1.1979457	0.956605824	1.216147928	1.196625039	0.24978066
0.922778048	0.943396226	1.183745156	1.176171279	0.958834981	1.193405881	1.174084432	0.224910175
0.938967136	0.943396226	1.157138909	1.153569685	0.961064138	1.166660013	1.147617805	0.196074771
0.955156225	0.943396226	1.126415478	1.12925404	0.963293296	1.135790484	1.117040472	0.163122183
0.958394042	0.943396226	1.119831381	1.124045374	0.963739127	1.129180079	1.110482682	0.156092254
0.96163186	0.943396226	1.11312293	1.118687903	0.964184959	1.12244708	1.103798781	0.148937972
0.964869678	0.943396226	1.106302289	1.113157975	0.96463079	1.115603961	1.097000618	0.141671499
0.968107496	0.943396226	1.099382777	1.10739515	0.965076622	1.108664329	1.090101224	0.134306155
0.971345313	0.943396226	1.092378747	1.10136072	0.965522453	1.101642801	1.083114693	0.126856294
0.974583131	0.943396226	1.085305448	1.094995361	0.965968284	1.094554852	1.076056044	0.119337163
0.977820949	0.943396226	1.078178884	1.088206252	0.966414116	1.087416678	1.068941089	0.111764768
0.981058766	0.943396226	1.071015657	1.080867819	0.966859947	1.080245038	1.061786276	0.10415571
0.984296584	0.943396226	1.063832793	1.072722697	0.967305779	1.073057069	1.054608518	0.096527015
0.987534402	0.943396226	1.056647592	1.063377875	0.96775161	1.065870139	1.047425046	0.088895982
0.99077222	0.943396226	1.049477443	1.051786585	0.968197442	1.058701661	1.040253225	0.081280002
0.994010037	0.943396226	1.04233966	1.033580978	0.968643273	1.051568927	1.033110392	0.073696386
0.997247855	0.943396226	1.035251297	1.013881502	0.969089105	1.044488923	1.02601367	0.066162192
1.000485673	0.943396226	1.028228998	1.011417691	0.969534936	1.037478182	1.018979815	0.058694062
1.00372349	0.943396226	1.021288825	1.008059501	0.969980767	1.030552608	1.012025042	0.051308058
1.006961308	0.943396226	1.014446091	1.004282723	0.970426599	1.023727319	1.005164863	0.044019492
1.010199126	0.943396226	1.007715231	1.00024193	0.97087243	1.017016517	0.998413945	0.0368428
1.013436944	0.943396226	1.001109651	0.996053259	0.971318262	1.010433341	0.991785961	0.029791389
1.016674761	0.943396226	0.994641612	0.991794427	0.971764093	1.003989756	0.985293468	0.022877519
1.019912579	0.943396226	0.988322107	0.987457637	0.972209925	0.997696435	0.978947778	0.016112182
1.036101667	0.943396226	0.959238505	0.965573634	0.974439082	0.968757634	0.949719375	-0.015200577
1.052290756	0.943396226	0.934672303	0.943977143	0.976668239	0.944328534	0.925016072	-0.041995936
1.068479845	0.943396226	0.914318143	0.923017464	0.978897397	0.924072608	0.904563678	-0.064579253
1.084668933	0.943396226	0.897107976	0.902807901	0.981126554	0.906912827	0.887303126	-0.084018578
1.100858022	0.943396226	0.881581652	0.883350514	0.983355711	0.891401154	0.87176215	-0.101774059
1.11704711	0.943396226	0.866328239	0.864618711	0.985584868	0.876147656	0.856508822	-0.11925663
1.133236199	0.943396226	0.850360858	0.84660714	0.987814026	0.860181026	0.84054069	-0.137453168
1.149425287	0.943396226	0.833318919	0.82927836	0.990043183	0.843144509	0.82349333	-0.156724264
1.165614376	0.943396226	0.815455099	0.81260048	0.99227234	0.825286976	0.805623223	-0.176817241
1.181803464	0.943396226	0.797436978	0.796510904	0.994501498	0.807272311	0.787601645	-0.197064519
1.197992553	0.943396226	0.780049553	0.781028263	0.996730655	0.789885599	0.770213506	-0.216681102
1.214181642	0.943396226	0.763907326	0.766044505	0.998959812	0.773743571	0.754071081	-0.235052486
1.23037073	0.943396226	0.749268504	0.751644654	1.00118897	0.759105976	0.739431032	-0.251920465
1.246559819	0.943396226	0.735998336	0.737651216	1.003418127	0.745838113	0.726158559	-0.267419791
1.262748907	0.943396226	0.723672386	0.724172883	1.005647284	0.733514782	0.71382999	-0.281974898
1.278937996	0.943396226	0.711764029	0.711109664	1.007876441	0.721608389	0.701919669	-0.296112412
1.295127084	0.943396226	0.699838946	0.69848197	1.010105599	0.709684078	0.689993814	-0.310266653
1.311316173	0.943396226	0.687687382	0.686228597	1.012334756	0.697532959	0.677841805	-0.324647374
1.327505261	0.943396226	0.675356322	0.674343028	1.014563913	0.685204085	0.665508559	-0.339207591
1.34369435	0.943396226	0.663084462	0.662831731	1.016793071	0.672936946	0.653231978	-0.353708609
1.359883439	0.943396226	0.651177433	0.651647422	1.019022228	0.661034705	0.641320162	-0.367844795
1.376072527	0.943396226	0.639877364	0.640770385	1.021251385	0.649736379	0.63001835	-0.381374021
1.392261616	0.943396226	0.629275783	0.630134505	1.023480542	0.639135109	0.619416458	-0.394204759
1.408450704	0.943396226	0.619296467	0.619817584	1.0257097	0.629160938	0.609431997	-0.406413232
1.424639793	0.943396226	0.609745287	0.609882521	1.027938857	0.619622058	0.599868516	-0.41819357
1.440828881	0.943396226	0.600399152	0.600050662	1.030168014	0.610287648	0.590510655	-0.429768862
1.45701797	0.943396226	0.591094382	0.590525898	1.032397172	0.600985752	0.581203011	-0.44130279
1.473207058	0.943396226	0.581779397	0.581293796	1.034626329	0.591672695	0.5718861	-0.452846931
1.489396147	0.943396226	0.572514122	0.572314411	1.036855486	0.582428404	0.56259984	-0.464341364
1.505585236	0.943396226	0.563421467	0.563389815	1.039084644	0.573376106	0.553466827	-0.475663177
1.521774324	0.943396226	0.554615713	0.55481231	1.041313801	0.564597225	0.544634201	-0.486698088
1.537963413	0.943396226	0.546141714	0.546344588	1.043542958	0.556123484	0.536159944	-0.497401244
1.554152501	0.943396226	0.537954886	0.538135241	1.045772115	0.547981111	0.527928662	-0.507817229
1.57034159	0.943396226	0.529956987	0.530037423	1.048001273	0.540144607	0.519769367	-0.518044286
1.586530678	0.943396226	0.522082385	0.522187249	1.05023043	0.532407611	0.511757159	-0.528148045
1.602719767	0.943396226	0.51441085	0.514398695	1.052459587	0.524751906	0.504069794	-0.538048737
1.618908855	0.943396226	0.507271979	0.506964229	1.054688744	0.51934317	0.495200787	-0.547416766
0.566618099	1.41509434	2.363011475	2.370186441	0.980176497	2.375082145	2.350940805	1.382834978
0.582807188	1.41509434	2.20551807	2.199814174	0.982405654	2.215858666	2.195177473	1.223112415
0.598996277	1.41509434	2.067190069	2.061951719	0.984634812	2.077514483	2.056865655	1.082555258
0.615185365	1.41509434	1.949217382	1.948142346	0.986863969	1.959404205	1.939030559	0.962353414
0.631374454	1.41509434	1.850429389	1.852622741	0.989093126	1.860454836	1.840403942	0.861336262
0.647563542	1.41509434	1.768097768	1.771181304	0.991322283	1.778078589	1.758116948	0.776775485
0.663752631	1.41509434	1.698819775	1.701060282	0.993551441	1.708799847	1.688839703	0.705268334
0.679941719	1.41509434	1.639293659	1.639831588	0.995780598	1.64924632	1.629340997	0.643513061
0.696130808	1.41509434	1.586847696	1.586015881	0.998009755	1.59675991	1.576935483	0.588837941
0.712319896	1.41509434	1.539663359	1.538261693	1.000238913	1.549554746	1.529771972	0.539424446
0.728508985	1.41509434	1.496717566	1.495441214	1.00246807	1.506606447	1.486828685	0.494249496
0.744698073	1.41509434	1.457536328	1.456920919	1.004697227	1.467420681	1.447651975	0.452839101
0.760887162	1.41509434	1.421884308	1.421893468	1.006926384	1.431755474	1.412013142	0.414957924
0.777076251	1.41509434	1.389506779	1.38986743	1.009155542	1.399365705	1.379647853	0.380351237
0.793265339	1.41509434	1.359998172	1.360330497	1.011384699	1.36985239	1.350143953	0.348613473
0.809454428	1.41509434	1.332812194	1.332996104	1.013613856	1.342663758	1.32296063	0.319198337
0.825643516	1.41509434	1.307373054	1.307383921	1.015843014	1.317216788	1.297529321	0.291530041
0.841832605	1.41509434	1.283213986	1.283324333	1.018072171	1.293047146	1.273380826	0.265141815
0.858021693	1.41509434	1.260067713	1.260437378	1.020301328	1.269895556	1.250239871	0.239766385
0.874210782	1.41509434	1.237861429	1.238577126	1.022530486	1.247688165	1.228034692	0.215330943
0.89039987	1.41509434	1.216614134	1.217445033	1.024759643	1.226426718	1.206801551	0.191854492
0.906588959	1.41509434	1.196278519	1.196801397	1.0269888	1.206039964	1.186517075	0.169289719
0.922778048	1.41509434	1.176596103	1.176418177	1.029217957	1.186256827	1.166935378	0.147378145
0.938967136	1.41509434	1.157032981	1.15603907	1.031447115	1.166554085	1.147511877	0.125585866
0.955156225	1.41509434	1.136835062	1.13536193	1.033676272	1.146210068	1.127460056	0.10315879
0.958394042	1.41509434	1.132646773	1.131168859	1.034122103	1.141995471	1.123298075	0.09852467
0.96163186	1.41509434	1.128394239	1.126944995	1.034567935	1.137718389	1.11907009	0.093826304
0.964869678	1.41509434	1.124071788	1.122678119	1.035013766	1.13337346	1.114770116	0.089058022
0.968107496	1.41509434	1.119674197	1.118400616	1.035459598	1.12895575	1.110392644	0.084214599
0.971345313	1.41509434	1.115196769	1.114059369	1.035905429	1.124460823	1.105932715	0.07929134
0.974583131	1.41509434	1.110635399	1.109688477	1.036351261	1.119884803	1.101385995	0.074284138
0.977820949	1.41509434	1.105986646	1.105260557	1.036797092	1.11522444	1.096748851	0.069189554
0.981058766	1.41509434	1.101247788	1.100790593	1.037242924	1.11047717	1.092018407	0.064004865
0.984296584	1.41509434	1.096416871	1.096274697	1.037688755	1.105641147	1.087192596	0.058728116
0.987534402	1.41509434	1.091492758	1.091674787	1.038134587	1.100715305	1.082270212	0.053358172
0.99077222	1.41509434	1.086475159	1.087011518	1.038580418	1.095699377	1.077250942	0.047894741
0.994010037	1.41509434	1.081364661	1.082271342	1.039026249	1.090593928	1.072135394	0.042338411
0.997247855	1.41509434	1.076162732	1.077461138	1.039472081	1.085400359	1.066925105	0.036690651
